product_id,product_name,Total_Qty,Total_Sales
P07283,"Peak Product 7283",55,707767.83
P07568,"Dangote Product 7568",77,707604.45
P03012,"Dettol Product 3012",98,707499.93
P02376,"Power Oil Product 2376",34,707371.36
P00506,"Golden Penny Product 506",38,707212.49
P03263,"Peak Product 3263",38,707035.22
P07928,"Nestle Product 7928",43,706745.46
P04874,"Indomie Product 4874",35,706696.55
P02574,"Dettol Product 2574",39,706527.90
P01138,"Dettol Product 1138",38,706443.94
P09805,"Indomie Product 9805",44,706162.60
P05567,"Dettol Product 5567",62,705758.89
P03854,"Nestle Product 3854",30,705115.20
P09193,"Golden Penny Product 9193",37,705112.33
P04712,"Golden Penny Product 4712",29,704994.06
P05908,"Golden Penny Product 5908",40,704980.00
P01334,"Golden Penny Product 1334",60,704911.25
P06609,"Golden Penny Product 6609",33,704563.44
P02287,"Dangote Product 2287",61,704267.14
P00703,"Dangote Product 703",44,704254.32
P07691,"Golden Penny Product 7691",60,704044.67
P06103,"Indomie Product 6103",35,703645.95
P01648,"Dettol Product 1648",46,703607.26
P02054,"Indomie Product 2054",65,703134.51
P04554,"Peak Product 4554",42,702263.46
P03690,"Nestle Product 3690",64,701823.28
P03619,"Indomie Product 3619",39,701793.91
P08429,"Peak Product 8429",47,701734.91
P00505,"Nestle Product 505",31,701349.58
P05280,"Indomie Product 5280",77,701262.46
P07903,"Dangote Product 7903",59,701246.86
P00121,"Golden Penny Product 121",58,701152.03
P04645,"Nestle Product 4645",37,700928.74
P04685,"Milo Product 4685",44,700923.08
P05965,"Nestle Product 5965",35,700725.20
P07085,"Milo Product 7085",30,700610.10
P09538,"Peak Product 9538",43,700277.29
P05268,"Dangote Product 5268",31,699865.61
P08482,"Power Oil Product 8482",32,699085.49
P03898,"Peak Product 3898",45,698938.92
P08475,"Peak Product 8475",34,698876.12
P08080,"Golden Penny Product 8080",34,698865.58
P01758,"Golden Penny Product 1758",59,698851.93
P00628,"Power Oil Product 628",44,698301.56
P07663,"Indomie Product 7663",53,698264.69
P07371,"Indomie Product 7371",50,697694.00
P01289,"Milo Product 1289",45,697239.60
P05122,"Nestle Product 5122",32,697172.48
P00117,"Dangote Product 117",29,696726.74
P07372,"Indomie Product 7372",49,696300.00
P09201,"Indomie Product 9201",44,696229.16
P08960,"Power Oil Product 8960",40,695250.70
P07207,"Power Oil Product 7207",46,695015.02
P05885,"Dangote Product 5885",56,694637.18
P04427,"Peak Product 4427",63,694259.56
P01932,"Dangote Product 1932",47,693248.23
P09040,"Dangote Product 9040",34,693234.50
P05947,"Golden Penny Product 5947",71,692155.17
P08610,"Peak Product 8610",42,691890.22
P00380,"Dettol Product 380",77,691641.09
P09560,"Indomie Product 9560",82,691436.28
P01993,"Indomie Product 1993",35,691278.35
P02755,"Dangote Product 2755",47,691023.61
P01857,"Power Oil Product 1857",69,690015.95
P09149,"Dangote Product 9149",49,689959.11
P08052,"Golden Penny Product 8052",44,689772.60
P00669,"Power Oil Product 669",30,689101.20
P04642,"Golden Penny Product 4642",35,688967.30
P08906,"Milo Product 8906",34,688922.26
P02347,"Nestle Product 2347",28,688286.48
P07463,"Dettol Product 7463",83,687969.61
P06351,"Peak Product 6351",29,687539.54
P03190,"Peak Product 3190",93,687204.74
P07621,"Nestle Product 7621",55,686782.35
P07115,"Milo Product 7115",36,686449.44
P02733,"Nestle Product 2733",50,686135.00
P07673,"Golden Penny Product 7673",50,685634.00
P04514,"Peak Product 4514",44,685563.56
P01679,"Dettol Product 1679",32,685531.20
P01419,"Nestle Product 1419",46,685363.20
P07398,"Nestle Product 7398",42,685252.26
P09453,"Indomie Product 9453",71,685117.79
P05103,"Peak Product 5103",71,684732.77
P04863,"Dettol Product 4863",32,684476.16
P09675,"Dangote Product 9675",93,684368.05
P08351,"Indomie Product 8351",30,684294.30
P06995,"Power Oil Product 6995",30,684203.58
P05423,"Peak Product 5423",62,683793.67
P02661,"Milo Product 2661",41,683674.18
P02727,"Dettol Product 2727",43,683576.59
P08358,"Dangote Product 8358",32,683230.40
P03433,"Milo Product 3433",34,683024.98
P02301,"Milo Product 2301",45,683015.70
P06150,"Nestle Product 6150",57,682831.15
P04447,"Nestle Product 4447",76,682775.58
P03675,"Golden Penny Product 3675",73,682677.32
P04715,"Golden Penny Product 4715",30,682500.00
P05123,"Dangote Product 5123",49,681740.23
P07574,"Dettol Product 7574",34,681413.38
P06770,"Power Oil Product 6770",30,681187.20
P07770,"Dettol Product 7770",39,680909.97
P04980,"Indomie Product 4980",33,680514.87
P05919,"Dettol Product 5919",35,680393.35
P06099,"Milo Product 6099",49,680270.92
P04872,"Power Oil Product 4872",82,680252.84
P07596,"Milo Product 7596",30,680221.80
P00317,"Power Oil Product 317",29,680061.02
P06696,"Milo Product 6696",97,679777.39
P04301,"Peak Product 4301",75,679657.44
P08781,"Peak Product 8781",50,679635.20
P09735,"Power Oil Product 9735",47,679494.98
P03550,"Nestle Product 3550",46,678917.68
P09261,"Dettol Product 9261",28,678784.96
P03157,"Nestle Product 3157",51,678729.51
P06146,"Dettol Product 6146",36,678228.36
P09778,"Nestle Product 9778",32,677700.48
P00382,"Power Oil Product 382",29,677520.04
P02012,"Golden Penny Product 2012",34,677505.42
P00314,"Dangote Product 314",42,677342.82
P08865,"Dangote Product 8865",36,677300.76
P06190,"Peak Product 6190",33,677197.17
P06316,"Power Oil Product 6316",28,677139.96
P00604,"Peak Product 604",56,676955.90
P03969,"Dettol Product 3969",31,676452.86
P08549,"Milo Product 8549",29,676383.53
P08840,"Peak Product 8840",34,676154.94
P08353,"Peak Product 8353",42,676129.80
P05034,"Indomie Product 5034",57,675924.99
P02997,"Golden Penny Product 2997",64,675844.38
P05775,"Indomie Product 5775",46,675713.10
P01656,"Power Oil Product 1656",79,675245.45
P04422,"Milo Product 4422",34,675170.98
P04669,"Milo Product 4669",30,675120.60
P01264,"Indomie Product 1264",38,674645.72
P07863,"Dettol Product 7863",32,674491.20
P03260,"Indomie Product 3260",32,674400.96
P08997,"Milo Product 8997",94,674213.36
P01796,"Dangote Product 1796",40,674110.00
P07214,"Dangote Product 7214",36,673566.84
P02820,"Indomie Product 2820",29,673538.63
P02541,"Milo Product 2541",72,673342.95
P09927,"Indomie Product 9927",65,672894.07
P06239,"Nestle Product 6239",82,672886.92
P05039,"Nestle Product 5039",36,672800.60
P04303,"Milo Product 4303",41,672277.30
P03226,"Milo Product 3226",61,671741.21
P03816,"Indomie Product 3816",28,671461.28
P08065,"Milo Product 8065",47,671149.66
P08952,"Peak Product 8952",42,671056.36
P07582,"Golden Penny Product 7582",56,670705.08
P03865,"Milo Product 3865",32,670641.28
P04441,"Dettol Product 4441",65,670516.51
P02615,"Milo Product 2615",39,670355.55
P09796,"Power Oil Product 9796",39,669743.91
P02844,"Milo Product 2844",55,669474.30
P07255,"Nestle Product 7255",57,669383.12
P05295,"Milo Product 5295",37,669257.50
P03489,"Golden Penny Product 3489",30,669168.60
P06996,"Dettol Product 6996",34,669082.26
P01212,"Power Oil Product 1212",39,668772.00
P02711,"Power Oil Product 2711",38,668615.70
P08379,"Dettol Product 8379",38,668519.75
P02185,"Power Oil Product 2185",45,668258.55
P00466,"Dettol Product 466",44,668258.44
P01329,"Dettol Product 1329",27,668070.18
P07995,"Milo Product 7995",35,668044.29
P01830,"Indomie Product 1830",60,668002.32
P05252,"Dangote Product 5252",55,667929.49
P02572,"Indomie Product 2572",67,667875.08
P03102,"Nestle Product 3102",49,667846.21
P01594,"Nestle Product 1594",62,667811.20
P02177,"Power Oil Product 2177",72,667478.96
P08093,"Golden Penny Product 8093",107,667304.52
P09042,"Power Oil Product 9042",63,666684.07
P00204,"Dangote Product 204",34,666174.58
P08447,"Milo Product 8447",30,666057.30
P03452,"Dangote Product 3452",44,665806.82
P04466,"Milo Product 4466",31,665805.60
P09034,"Indomie Product 9034",40,665602.70
P07707,"Nestle Product 7707",44,665436.20
P04234,"Peak Product 4234",34,665173.62
P03957,"Dettol Product 3957",47,664338.84
P02286,"Peak Product 2286",41,664328.39
P08285,"Dangote Product 8285",33,663889.71
P09794,"Power Oil Product 9794",32,663848.30
P04321,"Peak Product 4321",27,663173.75
P04413,"Milo Product 4413",78,662995.95
P01347,"Nestle Product 1347",59,662958.19
P02966,"Dangote Product 2966",41,662933.10
P09843,"Indomie Product 9843",78,662609.22
P00502,"Indomie Product 502",38,662570.94
P08388,"Dangote Product 8388",50,662486.50
P08686,"Power Oil Product 8686",62,662380.79
P09821,"Power Oil Product 9821",53,662020.12
P04228,"Milo Product 4228",41,661911.38
P05806,"Indomie Product 5806",45,661645.85
P08495,"Dettol Product 8495",57,661265.02
P08110,"Dettol Product 8110",30,661136.70
P06698,"Dangote Product 6698",50,661053.00
P04107,"Milo Product 4107",37,661013.51
P07306,"Golden Penny Product 7306",44,660805.60
P00636,"Golden Penny Product 636",33,660543.51
P01885,"Dangote Product 1885",81,660429.09
P04179,"Golden Penny Product 4179",40,660239.80
P09092,"Dettol Product 9092",43,659259.88
P03882,"Milo Product 3882",33,659240.67
P04460,"Dettol Product 4460",53,659184.04
P02911,"Peak Product 2911",37,658722.47
P09212,"Indomie Product 9212",57,658482.16
P07411,"Power Oil Product 7411",51,658289.07
P04009,"Dangote Product 4009",42,657907.74
P03310,"Golden Penny Product 3310",41,657791.33
P02108,"Dangote Product 2108",36,657312.12
P09598,"Indomie Product 9598",27,657212.67
P06743,"Dettol Product 6743",27,657106.02
P00630,"Dettol Product 630",27,656890.29
P00273,"Power Oil Product 273",32,656588.48
P02445,"Dettol Product 2445",50,656128.52
P06753,"Nestle Product 6753",64,656127.46
P08934,"Dangote Product 8934",27,656031.15
P08494,"Indomie Product 8494",67,656024.89
P02677,"Milo Product 2677",76,655809.55
P03301,"Nestle Product 3301",43,655372.03
P03374,"Golden Penny Product 3374",48,654506.40
P08372,"Dangote Product 8372",34,653580.78
P01035,"Indomie Product 1035",75,653402.46
P04211,"Peak Product 4211",39,653229.72
P05684,"Golden Penny Product 5684",34,653132.56
P02469,"Dettol Product 2469",42,652611.80
P03071,"Power Oil Product 3071",85,652444.61
P03703,"Peak Product 3703",46,651680.16
P03306,"Power Oil Product 3306",31,651578.15
P00662,"Milo Product 662",30,651395.70
P06872,"Indomie Product 6872",61,650583.70
P02137,"Milo Product 2137",40,650552.00
P01469,"Milo Product 1469",60,650515.07
P06109,"Milo Product 6109",46,650156.13
P03184,"Indomie Product 3184",32,649656.32
P02622,"Peak Product 2622",34,649275.90
P04995,"Dangote Product 4995",30,648543.90
P01907,"Golden Penny Product 1907",59,648367.39
P01364,"Nestle Product 1364",39,648141.39
P05014,"Power Oil Product 5014",30,647888.14
P04975,"Dettol Product 4975",53,647811.18
P01774,"Peak Product 1774",38,647637.04
P08270,"Nestle Product 8270",52,647615.72
P05506,"Dangote Product 5506",38,647330.38
P03010,"Nestle Product 3010",104,646624.06
P01640,"Indomie Product 1640",27,645927.21
P06291,"Milo Product 6291",44,645710.12
P08020,"Milo Product 8020",27,645393.15
P00429,"Power Oil Product 429",57,645243.69
P07148,"Nestle Product 7148",84,644846.58
P00603,"Dettol Product 603",41,644620.86
P07726,"Peak Product 7726",60,644516.15
P07324,"Power Oil Product 7324",48,644364.00
P06110,"Golden Penny Product 6110",91,643623.00
P02629,"Power Oil Product 2629",48,643555.68
P02335,"Golden Penny Product 2335",97,643525.03
P02638,"Peak Product 2638",49,643523.37
P09782,"Milo Product 9782",36,643477.68
P03776,"Peak Product 3776",41,643405.62
P04888,"Dettol Product 4888",30,643343.10
P04255,"Peak Product 4255",26,643261.32
P09727,"Power Oil Product 9727",49,643246.80
P03944,"Power Oil Product 3944",33,642975.30
P09208,"Dettol Product 9208",44,642953.52
P08161,"Peak Product 8161",79,642506.07
P04653,"Indomie Product 4653",26,642461.30
P05373,"Milo Product 5373",59,641852.38
P07141,"Dangote Product 7141",26,641275.18
P03773,"Power Oil Product 3773",48,641236.32
P04518,"Dangote Product 4518",65,641052.88
P01245,"Dettol Product 1245",54,640896.70
P07363,"Dettol Product 7363",28,640893.96
P03058,"Peak Product 3058",34,640881.64
P03609,"Indomie Product 3609",38,640746.12
P07462,"Power Oil Product 7462",30,640707.72
P01739,"Golden Penny Product 1739",100,640598.00
P09373,"Peak Product 9373",52,640391.73
P00759,"Golden Penny Product 759",28,640307.92
P04617,"Dangote Product 4617",27,640256.94
P07629,"Indomie Product 7629",39,640146.45
P00687,"Peak Product 687",35,640071.25
P00201,"Nestle Product 201",81,639981.63
P05027,"Dangote Product 5027",67,639947.52
P00651,"Dangote Product 651",36,639460.08
P03765,"Golden Penny Product 3765",65,639348.96
P05779,"Milo Product 5779",85,639272.35
P07262,"Dettol Product 7262",44,638414.64
P07049,"Nestle Product 7049",44,638313.74
P01059,"Dangote Product 1059",33,638147.07
P03257,"Golden Penny Product 3257",34,638135.46
P06641,"Indomie Product 6641",43,637951.94
P08766,"Golden Penny Product 8766",35,637507.62
P02429,"Peak Product 2429",127,637315.96
P02962,"Peak Product 2962",50,637161.50
P01123,"Nestle Product 1123",78,637075.07
P00241,"Milo Product 241",33,637045.20
P09877,"Dangote Product 9877",30,636823.20
P05116,"Milo Product 5116",45,636579.27
P05241,"Golden Penny Product 5241",41,636085.89
P09658,"Golden Penny Product 9658",55,635914.00
P02707,"Dettol Product 2707",80,635629.20
P06628,"Dangote Product 6628",68,635320.47
P01979,"Dettol Product 1979",29,634903.83
P07695,"Power Oil Product 7695",34,634789.52
P08666,"Dangote Product 8666",50,634571.30
P01600,"Nestle Product 1600",31,634433.50
P05087,"Milo Product 5087",52,634301.81
P09906,"Dangote Product 9906",73,634255.49
P05080,"Power Oil Product 5080",72,634170.96
P02535,"Golden Penny Product 2535",34,633993.24
P06854,"Golden Penny Product 6854",55,633948.60
P08152,"Dangote Product 8152",48,633702.16
P05896,"Indomie Product 5896",43,633554.18
P02931,"Dangote Product 2931",34,633539.68
P02075,"Nestle Product 2075",31,633508.36
P08104,"Indomie Product 8104",29,633197.31
P09294,"Nestle Product 9294",42,632918.58
P01413,"Dettol Product 1413",49,632499.92
P02653,"Indomie Product 2653",26,632347.82
P09577,"Indomie Product 9577",33,632183.31
P02524,"Golden Penny Product 2524",75,632044.08
P05572,"Nestle Product 5572",68,631694.05
P04864,"Dettol Product 4864",29,631589.26
P00594,"Power Oil Product 594",39,631279.76
P05189,"Nestle Product 5189",100,630400.26
P02249,"Indomie Product 2249",34,630031.75
P08678,"Milo Product 8678",32,629752.00
P00450,"Power Oil Product 450",48,629704.32
P08547,"Power Oil Product 8547",48,628882.08
P00212,"Power Oil Product 212",37,627898.35
P02165,"Power Oil Product 2165",43,627107.70
P01931,"Milo Product 1931",69,627042.96
P08953,"Peak Product 8953",35,626888.15
P02869,"Milo Product 2869",84,626837.58
P04440,"Nestle Product 4440",54,626734.90
P00484,"Peak Product 484",27,626674.86
P00538,"Dettol Product 538",36,626637.80
P00035,"Dettol Product 35",34,626551.38
P03578,"Power Oil Product 3578",51,626541.99
P01291,"Dangote Product 1291",29,626479.17
P05482,"Indomie Product 5482",46,625921.30
P08498,"Dettol Product 8498",44,625663.06
P07223,"Dettol Product 7223",34,625606.80
P01813,"Milo Product 1813",32,625066.56
P05666,"Milo Product 5666",26,625030.12
P01584,"Nestle Product 1584",64,624926.54
P01104,"Dettol Product 1104",31,624848.18
P02571,"Dettol Product 2571",36,624759.04
P05260,"Golden Penny Product 5260",38,624526.46
P04176,"Indomie Product 4176",40,624467.74
P04246,"Golden Penny Product 4246",64,624295.60
P07365,"Dettol Product 7365",31,623964.90
P09204,"Nestle Product 9204",28,623437.36
P00269,"Nestle Product 269",62,622462.48
P03591,"Nestle Product 3591",43,622142.27
P06779,"Nestle Product 6779",55,622138.36
P01580,"Dettol Product 1580",31,621797.09
P01437,"Peak Product 1437",36,621644.04
P04551,"Golden Penny Product 4551",25,621569.50
P00563,"Peak Product 563",26,621216.18
P00381,"Indomie Product 381",56,621029.08
P03055,"Dangote Product 3055",25,620311.00
P03057,"Nestle Product 3057",25,619960.75
P08073,"Power Oil Product 8073",47,619643.94
P02382,"Peak Product 2382",59,619541.30
P01440,"Milo Product 1440",27,619085.16
P02757,"Golden Penny Product 2757",60,619024.80
P07998,"Golden Penny Product 7998",37,617883.80
P01733,"Nestle Product 1733",34,617239.40
P05639,"Dangote Product 5639",32,616989.28
P02602,"Peak Product 2602",36,616975.75
P01230,"Peak Product 1230",88,616909.52
P06527,"Golden Penny Product 6527",83,616829.69
P02409,"Milo Product 2409",82,616480.95
P06089,"Golden Penny Product 6089",44,616317.68
P00222,"Milo Product 222",82,615574.66
P01730,"Indomie Product 1730",40,614903.60
P01690,"Nestle Product 1690",35,614861.10
P02634,"Power Oil Product 2634",29,614808.99
P04198,"Indomie Product 4198",31,614739.30
P08483,"Golden Penny Product 8483",47,614604.90
P04142,"Power Oil Product 4142",31,614308.07
P02516,"Milo Product 2516",36,614279.88
P05557,"Dangote Product 5557",68,613745.17
P03033,"Nestle Product 3033",47,613302.48
P09148,"Dangote Product 9148",98,612678.94
P02438,"Nestle Product 2438",41,612139.84
P01808,"Milo Product 1808",43,612068.02
P06184,"Nestle Product 6184",38,612040.54
P06411,"Peak Product 6411",40,612009.12
P05054,"Dangote Product 5054",29,611967.28
P03750,"Dangote Product 3750",80,611874.54
P03958,"Indomie Product 3958",37,611400.95
P01026,"Dettol Product 1026",27,610996.77
P01862,"Nestle Product 1862",45,610748.55
P05767,"Power Oil Product 5767",76,609675.10
P06169,"Milo Product 6169",51,609636.67
P05272,"Golden Penny Product 5272",46,609414.90
P01146,"Nestle Product 1146",26,609210.94
P04351,"Dangote Product 4351",49,609105.77
P00153,"Peak Product 153",35,608446.65
P06043,"Peak Product 6043",43,608050.53
P06436,"Golden Penny Product 6436",27,607984.11
P04163,"Dangote Product 4163",100,607880.88
P09292,"Peak Product 9292",42,607850.04
P04831,"Nestle Product 4831",103,607848.29
P03961,"Nestle Product 3961",64,607684.04
P06654,"Golden Penny Product 6654",82,607463.14
P00063,"Indomie Product 63",54,606903.42
P09636,"Indomie Product 9636",66,606581.76
P00676,"Dangote Product 676",50,606563.50
P01305,"Power Oil Product 1305",44,606448.75
P02352,"Indomie Product 2352",32,606437.48
P06196,"Nestle Product 6196",45,606271.50
P02163,"Indomie Product 2163",36,606029.04
P01686,"Nestle Product 1686",56,605958.26
