store_id,branch_name,Total_Qty,Total_Sales
ST07965,"Bokku Branch 7965",78,601425.33
ST00288,"Bokku Branch 288",32,601225.28
ST00786,"Bokku Branch 786",29,601094.60
ST04159,"Bokku Branch 4159",60,601078.81
ST04104,"Bokku Branch 4104",29,600786.04
ST00672,"Bokku Branch 672",37,600748.65
ST04425,"Bokku Branch 4425",68,599761.28
ST01891,"Bokku Branch 1891",48,599711.04
ST00154,"Bokku Branch 154",44,599139.64
ST03365,"Bokku Branch 3365",49,599044.40
ST00510,"Bokku Branch 510",34,599044.30
ST08223,"Bokku Branch 8223",26,598912.34
ST07579,"Bokku Branch 7579",78,598880.28
ST00944,"Bokku Branch 944",40,598794.40
ST00615,"Bokku Branch 615",46,598373.52
ST02240,"Bokku Branch 2240",46,597413.96
ST06514,"Bokku Branch 6514",34,597338.18
ST05110,"Bokku Branch 5110",44,596822.74
ST04224,"Bokku Branch 4224",44,596370.72
ST05726,"Bokku Branch 5726",41,596027.66
ST01827,"Bokku Branch 1827",25,595850.00
ST04918,"Bokku Branch 4918",25,595713.25
ST02584,"Bokku Branch 2584",51,595312.76
ST02041,"Bokku Branch 2041",34,594388.08
ST07539,"Bokku Branch 7539",25,594318.00
ST09656,"Bokku Branch 9656",31,594177.62
ST06854,"Bokku Branch 6854",50,593673.50
ST01587,"Bokku Branch 1587",37,592905.39
ST05649,"Bokku Branch 5649",46,592607.26
ST08733,"Bokku Branch 8733",46,592491.50
ST08494,"Bokku Branch 8494",33,592458.33
ST02940,"Bokku Branch 2940",35,591749.09
ST00758,"Bokku Branch 758",53,591731.98
ST02116,"Bokku Branch 2116",73,591080.38
ST09364,"Bokku Branch 9364",24,590907.84
ST04543,"Bokku Branch 4543",24,590822.64
ST05744,"Bokku Branch 5744",25,590496.75
ST01680,"Bokku Branch 1680",33,590096.87
ST07394,"Bokku Branch 7394",43,589789.48
ST02698,"Bokku Branch 2698",43,589427.41
ST02329,"Bokku Branch 2329",41,589392.63
ST03427,"Bokku Branch 3427",71,589286.22
ST08311,"Bokku Branch 8311",36,588913.92
ST03682,"Bokku Branch 3682",124,588177.96
ST00779,"Bokku Branch 779",53,588085.70
ST00546,"Bokku Branch 546",37,588004.74
ST09519,"Bokku Branch 9519",52,587872.64
ST09764,"Bokku Branch 9764",36,587712.96
ST07914,"Bokku Branch 7914",33,587598.88
ST01158,"Bokku Branch 1158",49,587050.76
ST04346,"Bokku Branch 4346",50,586848.50
ST01388,"Bokku Branch 1388",38,586769.06
ST03924,"Bokku Branch 3924",33,586495.02
ST03947,"Bokku Branch 3947",47,586445.11
ST03945,"Bokku Branch 3945",66,586358.63
ST02274,"Bokku Branch 2274",48,585530.40
ST02133,"Bokku Branch 2133",41,585268.03
ST08775,"Bokku Branch 8775",38,585220.44
ST01668,"Bokku Branch 1668",41,584568.43
ST04606,"Bokku Branch 4606",44,584243.44
ST05928,"Bokku Branch 5928",48,583797.12
ST07054,"Bokku Branch 7054",37,583255.42
ST08107,"Bokku Branch 8107",42,583131.96
ST00180,"Bokku Branch 180",32,582754.76
ST08722,"Bokku Branch 8722",32,582525.44
ST09977,"Bokku Branch 9977",47,582342.22
ST05584,"Bokku Branch 5584",28,582015.56
ST03503,"Bokku Branch 3503",63,581945.30
ST09649,"Bokku Branch 9649",79,581940.03
ST07887,"Bokku Branch 7887",34,581930.06
ST01245,"Bokku Branch 1245",25,581859.00
ST06837,"Bokku Branch 6837",79,581724.66
ST09116,"Bokku Branch 9116",47,581568.01
ST04345,"Bokku Branch 4345",26,580879.52
ST03948,"Bokku Branch 3948",66,580630.86
ST05403,"Bokku Branch 5403",43,580376.23
ST04685,"Bokku Branch 4685",30,579931.20
ST05789,"Bokku Branch 5789",31,579635.83
ST02637,"Bokku Branch 2637",74,579334.24
ST06701,"Bokku Branch 6701",24,579195.12
ST08664,"Bokku Branch 8664",81,578853.35
ST01252,"Bokku Branch 1252",175,578301.68
ST09657,"Bokku Branch 9657",26,578243.90
ST02417,"Bokku Branch 2417",33,577758.72
ST07242,"Bokku Branch 7242",48,577535.31
ST09303,"Bokku Branch 9303",72,577320.36
ST04253,"Bokku Branch 4253",37,577133.40
ST04389,"Bokku Branch 4389",38,576955.87
ST08148,"Bokku Branch 8148",46,576906.40
ST06530,"Bokku Branch 6530",35,576859.50
ST01337,"Bokku Branch 1337",44,576741.82
ST05394,"Bokku Branch 5394",35,576408.00
ST06126,"Bokku Branch 6126",30,576126.00
ST02056,"Bokku Branch 2056",43,575981.56
ST04043,"Bokku Branch 4043",31,575917.07
ST04137,"Bokku Branch 4137",25,575762.00
ST07775,"Bokku Branch 7775",45,575712.00
ST04563,"Bokku Branch 4563",29,575706.55
ST01508,"Bokku Branch 1508",31,575207.79
ST05223,"Bokku Branch 5223",54,575066.76
ST04815,"Bokku Branch 4815",76,575033.92
ST00493,"Bokku Branch 493",24,573854.88
ST00268,"Bokku Branch 268",36,573852.51
ST00522,"Bokku Branch 522",48,573789.78
ST09772,"Bokku Branch 9772",64,573624.18
ST08232,"Bokku Branch 8232",44,573392.38
ST02952,"Bokku Branch 2952",27,573106.32
ST00087,"Bokku Branch 87",25,572972.75
ST07761,"Bokku Branch 7761",43,572937.16
ST05097,"Bokku Branch 5097",32,572361.24
ST09566,"Bokku Branch 9566",60,572024.73
ST04284,"Bokku Branch 4284",41,571953.41
ST00694,"Bokku Branch 694",27,571299.21
ST02765,"Bokku Branch 2765",28,571064.48
ST07963,"Bokku Branch 7963",25,570937.02
ST09237,"Bokku Branch 9237",73,570854.05
ST00707,"Bokku Branch 707",47,570558.97
ST08748,"Bokku Branch 8748",46,570475.02
ST04063,"Bokku Branch 4063",98,570417.38
ST07174,"Bokku Branch 7174",41,570324.40
ST05720,"Bokku Branch 5720",30,569872.20
ST06300,"Bokku Branch 6300",49,569756.32
ST01037,"Bokku Branch 1037",27,569638.71
ST00673,"Bokku Branch 673",103,569613.36
ST04431,"Bokku Branch 4431",35,569377.55
ST04475,"Bokku Branch 4475",45,568758.47
ST04810,"Bokku Branch 4810",46,568732.96
ST02658,"Bokku Branch 2658",26,568441.90
ST04270,"Bokku Branch 4270",52,568441.84
ST05906,"Bokku Branch 5906",26,567667.36
ST00081,"Bokku Branch 81",80,567069.47
ST06134,"Bokku Branch 6134",32,566685.44
ST06389,"Bokku Branch 6389",38,566576.20
ST06710,"Bokku Branch 6710",98,566479.42
ST05839,"Bokku Branch 5839",27,566326.35
ST09033,"Bokku Branch 9033",38,566250.87
ST06375,"Bokku Branch 6375",34,565581.44
ST04437,"Bokku Branch 4437",54,565530.88
ST05994,"Bokku Branch 5994",74,565152.25
ST04290,"Bokku Branch 4290",63,565040.72
ST01325,"Bokku Branch 1325",37,564753.94
ST08143,"Bokku Branch 8143",103,563962.12
ST07248,"Bokku Branch 7248",56,563918.40
ST08802,"Bokku Branch 8802",28,563688.61
ST00230,"Bokku Branch 230",35,562869.55
ST08730,"Bokku Branch 8730",50,561967.13
ST08813,"Bokku Branch 8813",24,561861.12
ST09451,"Bokku Branch 9451",34,561512.04
ST08680,"Bokku Branch 8680",29,561470.86
ST06391,"Bokku Branch 6391",23,561197.24
ST05840,"Bokku Branch 5840",38,560953.69
ST09180,"Bokku Branch 9180",43,560850.83
ST06010,"Bokku Branch 6010",49,560303.24
ST05872,"Bokku Branch 5872",54,560085.60
ST05105,"Bokku Branch 5105",30,559919.88
ST01222,"Bokku Branch 1222",36,559836.45
ST04205,"Bokku Branch 4205",48,559779.36
ST04059,"Bokku Branch 4059",35,559656.65
ST07848,"Bokku Branch 7848",62,559513.08
ST07051,"Bokku Branch 7051",77,559428.73
ST00018,"Bokku Branch 18",30,559167.30
ST05473,"Bokku Branch 5473",34,559009.98
ST00347,"Bokku Branch 347",36,559007.25
ST02883,"Bokku Branch 2883",36,558817.92
ST09680,"Bokku Branch 9680",29,558813.76
ST06468,"Bokku Branch 6468",28,558536.44
ST05836,"Bokku Branch 5836",34,557919.94
ST04490,"Bokku Branch 4490",49,557726.33
ST08145,"Bokku Branch 8145",44,557385.40
ST00995,"Bokku Branch 995",32,557239.36
ST00584,"Bokku Branch 584",41,557101.62
ST09993,"Bokku Branch 9993",47,556996.23
ST04242,"Bokku Branch 4242",31,556990.31
ST07999,"Bokku Branch 7999",26,556901.02
ST03412,"Bokku Branch 3412",32,556757.40
ST06731,"Bokku Branch 6731",27,556298.28
ST02356,"Bokku Branch 2356",38,556092.00
ST06881,"Bokku Branch 6881",32,556052.16
ST00186,"Bokku Branch 186",48,555899.63
ST02289,"Bokku Branch 2289",50,555850.50
ST01841,"Bokku Branch 1841",24,555746.48
ST06540,"Bokku Branch 6540",56,555590.37
ST00209,"Bokku Branch 209",61,555408.34
ST00462,"Bokku Branch 462",23,555370.88
ST03567,"Bokku Branch 3567",72,555173.55
ST02663,"Bokku Branch 2663",50,555095.82
ST08618,"Bokku Branch 8618",33,553463.13
ST02611,"Bokku Branch 2611",57,553374.77
ST07805,"Bokku Branch 7805",46,553166.52
ST06594,"Bokku Branch 6594",33,553037.10
ST04764,"Bokku Branch 4764",30,552792.45
ST01102,"Bokku Branch 1102",75,552356.48
ST07606,"Bokku Branch 7606",80,552075.62
ST04770,"Bokku Branch 4770",31,551710.89
ST04604,"Bokku Branch 4604",25,551138.00
ST02481,"Bokku Branch 2481",36,551049.48
ST07787,"Bokku Branch 7787",26,550976.14
ST09137,"Bokku Branch 9137",30,550920.90
ST08034,"Bokku Branch 8034",32,550696.48
ST05612,"Bokku Branch 5612",31,550388.92
ST00243,"Bokku Branch 243",65,550313.64
ST03514,"Bokku Branch 3514",58,550165.48
ST04942,"Bokku Branch 4942",27,549972.45
ST00073,"Bokku Branch 73",28,549794.00
ST08017,"Bokku Branch 8017",48,549589.44
ST01661,"Bokku Branch 1661",22,549577.38
ST06603,"Bokku Branch 6603",41,549536.12
ST09662,"Bokku Branch 9662",52,549425.80
ST07186,"Bokku Branch 7186",30,549406.50
ST00587,"Bokku Branch 587",48,548823.84
ST05668,"Bokku Branch 5668",31,548393.27
ST04584,"Bokku Branch 4584",47,548364.04
ST02473,"Bokku Branch 2473",36,548339.04
ST06404,"Bokku Branch 6404",23,548129.79
ST02746,"Bokku Branch 2746",33,548006.58
ST06940,"Bokku Branch 6940",46,547983.00
ST03314,"Bokku Branch 3314",61,547976.83
ST08497,"Bokku Branch 8497",36,547834.32
ST07281,"Bokku Branch 7281",23,547826.42
ST05409,"Bokku Branch 5409",82,547389.17
ST01618,"Bokku Branch 1618",24,546949.44
ST08458,"Bokku Branch 8458",47,546710.11
ST02258,"Bokku Branch 2258",84,546650.42
ST07020,"Bokku Branch 7020",80,546603.96
ST04239,"Bokku Branch 4239",74,546391.75
ST06009,"Bokku Branch 6009",29,546280.83
ST03133,"Bokku Branch 3133",37,546166.25
ST03458,"Bokku Branch 3458",45,546149.70
ST09859,"Bokku Branch 9859",43,546081.51
ST07989,"Bokku Branch 7989",46,545855.32
ST02612,"Bokku Branch 2612",29,545659.46
ST00505,"Bokku Branch 505",55,545565.30
ST06053,"Bokku Branch 6053",24,544881.60
ST04180,"Bokku Branch 4180",23,544088.23
ST09482,"Bokku Branch 9482",40,544008.40
ST00489,"Bokku Branch 489",48,543911.86
ST05999,"Bokku Branch 5999",30,543349.20
ST01235,"Bokku Branch 1235",28,543228.72
ST07034,"Bokku Branch 7034",29,543017.75
ST03910,"Bokku Branch 3910",37,542946.51
ST02643,"Bokku Branch 2643",24,542914.56
ST00003,"Bokku Branch 3",44,542849.12
ST09535,"Bokku Branch 9535",47,542511.70
ST08726,"Bokku Branch 8726",44,541751.45
ST02049,"Bokku Branch 2049",46,541621.32
ST01444,"Bokku Branch 1444",45,541518.75
ST03149,"Bokku Branch 3149",52,540857.70
ST00945,"Bokku Branch 945",50,540798.50
ST06403,"Bokku Branch 6403",44,540657.04
ST09198,"Bokku Branch 9198",47,540366.84
ST00229,"Bokku Branch 229",25,539916.00
ST08898,"Bokku Branch 8898",50,539889.00
ST02412,"Bokku Branch 2412",60,539770.12
ST05312,"Bokku Branch 5312",50,539653.00
ST06472,"Bokku Branch 6472",28,539257.60
ST07852,"Bokku Branch 7852",30,539159.40
ST07069,"Bokku Branch 7069",50,539013.62
ST01800,"Bokku Branch 1800",34,538656.56
ST09084,"Bokku Branch 9084",26,537917.90
ST03957,"Bokku Branch 3957",44,537902.56
ST08804,"Bokku Branch 8804",81,537077.82
ST09498,"Bokku Branch 9498",44,536774.92
ST06525,"Bokku Branch 6525",30,536584.60
ST00006,"Bokku Branch 6",36,536274.00
ST03231,"Bokku Branch 3231",42,536197.90
ST09722,"Bokku Branch 9722",23,536117.81
ST03624,"Bokku Branch 3624",39,535562.43
ST04197,"Bokku Branch 4197",24,535506.72
ST05576,"Bokku Branch 5576",32,534867.02
ST06917,"Bokku Branch 6917",73,534594.11
ST00163,"Bokku Branch 163",46,534386.60
ST09362,"Bokku Branch 9362",42,534172.38
ST00217,"Bokku Branch 217",60,534001.83
ST08696,"Bokku Branch 8696",24,533828.16
ST04720,"Bokku Branch 4720",28,533659.28
ST01484,"Bokku Branch 1484",76,533171.48
ST04608,"Bokku Branch 4608",54,533123.49
ST01199,"Bokku Branch 1199",38,532793.06
ST00160,"Bokku Branch 160",43,532499.96
ST01017,"Bokku Branch 1017",45,532471.50
ST02740,"Bokku Branch 2740",22,532246.62
ST03743,"Bokku Branch 3743",61,532102.26
ST07207,"Bokku Branch 7207",29,531837.67
ST06694,"Bokku Branch 6694",50,531657.00
ST07459,"Bokku Branch 7459",59,531636.82
ST07823,"Bokku Branch 7823",37,531449.87
ST09918,"Bokku Branch 9918",68,531447.36
ST08472,"Bokku Branch 8472",42,531246.66
ST09834,"Bokku Branch 9834",38,531166.28
ST02693,"Bokku Branch 2693",96,531126.44
ST06136,"Bokku Branch 6136",67,530737.80
ST03457,"Bokku Branch 3457",38,530594.88
ST09551,"Bokku Branch 9551",31,530586.08
ST09341,"Bokku Branch 9341",22,530272.82
ST05779,"Bokku Branch 5779",39,530010.39
ST00902,"Bokku Branch 902",50,529092.00
ST07090,"Bokku Branch 7090",29,528907.07
ST08502,"Bokku Branch 8502",52,528666.80
ST08957,"Bokku Branch 8957",36,528294.24
ST05845,"Bokku Branch 5845",94,528240.82
ST09850,"Bokku Branch 9850",26,528051.16
ST00009,"Bokku Branch 9",50,528024.00
ST08230,"Bokku Branch 8230",40,527947.91
ST03022,"Bokku Branch 3022",32,527442.07
ST09545,"Bokku Branch 9545",24,526951.31
ST04909,"Bokku Branch 4909",29,526823.63
ST06579,"Bokku Branch 6579",54,526634.58
ST07562,"Bokku Branch 7562",33,526391.91
ST09986,"Bokku Branch 9986",53,526214.30
ST09790,"Bokku Branch 9790",23,525962.85
ST09248,"Bokku Branch 9248",76,525961.00
ST00476,"Bokku Branch 476",45,525865.95
ST06190,"Bokku Branch 6190",29,525823.14
ST02533,"Bokku Branch 2533",59,525515.35
ST05931,"Bokku Branch 5931",40,525059.74
ST01642,"Bokku Branch 1642",22,525035.72
ST00207,"Bokku Branch 207",55,524573.39
ST01995,"Bokku Branch 1995",22,524536.32
ST08522,"Bokku Branch 8522",62,524475.74
ST00718,"Bokku Branch 718",25,524316.25
ST02130,"Bokku Branch 2130",57,523997.41
ST03850,"Bokku Branch 3850",38,523970.98
ST08010,"Bokku Branch 8010",22,523865.98
ST04354,"Bokku Branch 4354",66,523724.58
ST02388,"Bokku Branch 2388",29,523635.89
ST09260,"Bokku Branch 9260",74,523481.82
ST03536,"Bokku Branch 3536",33,523446.33
ST02995,"Bokku Branch 2995",22,523327.64
ST06075,"Bokku Branch 6075",57,523209.85
ST05448,"Bokku Branch 5448",41,523070.76
ST05452,"Bokku Branch 5452",46,522994.70
ST01687,"Bokku Branch 1687",50,522037.00
ST04783,"Bokku Branch 4783",49,520975.35
ST00556,"Bokku Branch 556",37,520941.13
ST04936,"Bokku Branch 4936",60,519901.46
ST00534,"Bokku Branch 534",66,519901.44
ST06791,"Bokku Branch 6791",26,519899.12
ST09032,"Bokku Branch 9032",23,519728.24
ST06736,"Bokku Branch 6736",36,519137.28
ST08595,"Bokku Branch 8595",30,518954.40
ST08752,"Bokku Branch 8752",60,518797.28
ST01360,"Bokku Branch 1360",67,518717.05
ST08006,"Bokku Branch 8006",27,518318.19
ST04150,"Bokku Branch 4150",49,518260.26
ST04357,"Bokku Branch 4357",34,518094.72
ST00169,"Bokku Branch 169",22,517936.98
ST06297,"Bokku Branch 6297",54,517763.25
ST01080,"Bokku Branch 1080",54,517423.68
ST02341,"Bokku Branch 2341",28,517246.80
ST09515,"Bokku Branch 9515",21,517018.74
ST08031,"Bokku Branch 8031",33,516902.76
ST03551,"Bokku Branch 3551",74,516703.06
ST03172,"Bokku Branch 3172",22,516472.44
ST01826,"Bokku Branch 1826",60,516415.70
ST00517,"Bokku Branch 517",89,516249.70
ST04038,"Bokku Branch 4038",48,516142.08
ST05783,"Bokku Branch 5783",25,516079.25
ST07335,"Bokku Branch 7335",42,514710.72
ST02738,"Bokku Branch 2738",38,513977.74
ST04465,"Bokku Branch 4465",30,513922.80
ST03993,"Bokku Branch 3993",34,513709.12
ST02735,"Bokku Branch 2735",58,513128.74
ST01160,"Bokku Branch 1160",35,512860.95
ST07819,"Bokku Branch 7819",38,512814.18
ST09468,"Bokku Branch 9468",58,512513.30
ST08169,"Bokku Branch 8169",43,512467.12
ST01992,"Bokku Branch 1992",63,512465.40
ST03660,"Bokku Branch 3660",47,512374.12
ST03736,"Bokku Branch 3736",21,512127.84
ST01248,"Bokku Branch 1248",45,512114.85
ST00873,"Bokku Branch 873",29,511790.26
ST01499,"Bokku Branch 1499",56,511556.53
ST09478,"Bokku Branch 9478",38,511351.89
ST06257,"Bokku Branch 6257",38,511333.70
ST04170,"Bokku Branch 4170",81,511306.65
ST00051,"Bokku Branch 51",41,511277.54
ST00388,"Bokku Branch 388",31,511151.12
ST03982,"Bokku Branch 3982",23,510522.49
ST01615,"Bokku Branch 1615",29,510357.66
ST00774,"Bokku Branch 774",49,509901.35
ST02202,"Bokku Branch 2202",34,509729.02
ST03096,"Bokku Branch 3096",40,509361.60
ST03662,"Bokku Branch 3662",46,509163.50
ST01319,"Bokku Branch 1319",22,508934.36
ST07312,"Bokku Branch 7312",50,508933.50
ST06838,"Bokku Branch 6838",26,508823.64
ST01808,"Bokku Branch 1808",33,508630.32
ST01733,"Bokku Branch 1733",27,508553.21
ST04807,"Bokku Branch 4807",29,508214.89
ST00626,"Bokku Branch 626",36,508086.82
ST07327,"Bokku Branch 7327",32,507757.76
ST00973,"Bokku Branch 973",40,507103.20
ST09321,"Bokku Branch 9321",81,506778.27
ST02877,"Bokku Branch 2877",22,506764.06
ST00519,"Bokku Branch 519",29,506310.13
ST08287,"Bokku Branch 8287",52,506065.04
ST02708,"Bokku Branch 2708",50,505974.50
ST05843,"Bokku Branch 5843",44,505749.20
ST00265,"Bokku Branch 265",61,505642.38
ST05795,"Bokku Branch 5795",30,505595.10
ST02042,"Bokku Branch 2042",22,505510.06
ST00114,"Bokku Branch 114",22,505221.64
ST02931,"Bokku Branch 2931",74,504672.98
ST09604,"Bokku Branch 9604",25,504420.00
ST02527,"Bokku Branch 2527",43,504191.34
ST07445,"Bokku Branch 7445",46,504132.40
ST08080,"Bokku Branch 8080",87,504131.86
ST00080,"Bokku Branch 80",47,504073.45
ST07601,"Bokku Branch 7601",46,503990.16
ST02636,"Bokku Branch 2636",28,503966.12
ST06778,"Bokku Branch 6778",42,503225.52
ST06977,"Bokku Branch 6977",22,503008.88
ST04402,"Bokku Branch 4402",50,502954.00
ST06510,"Bokku Branch 6510",50,502915.00
ST04498,"Bokku Branch 4498",67,502662.16
ST06883,"Bokku Branch 6883",36,502615.80
ST05108,"Bokku Branch 5108",27,502268.58
ST09704,"Bokku Branch 9704",33,502037.25
ST09063,"Bokku Branch 9063",34,501907.11
ST08712,"Bokku Branch 8712",21,501376.68
ST05231,"Bokku Branch 5231",45,501367.50
ST02074,"Bokku Branch 2074",27,501253.38
ST00215,"Bokku Branch 215",46,501227.50
ST03102,"Bokku Branch 3102",78,500608.58
ST09174,"Bokku Branch 9174",29,500530.72
ST05850,"Bokku Branch 5850",28,500416.00
ST04021,"Bokku Branch 4021",21,500365.74
ST01805,"Bokku Branch 1805",24,500015.28
ST05398,"Bokku Branch 5398",58,499767.63
ST01685,"Bokku Branch 1685",22,499657.18
ST09494,"Bokku Branch 9494",29,499647.31
ST09681,"Bokku Branch 9681",25,499634.75
ST09795,"Bokku Branch 9795",61,499574.27
ST08413,"Bokku Branch 8413",42,499457.28
ST06141,"Bokku Branch 6141",26,499209.02
ST03964,"Bokku Branch 3964",41,498586.93
ST07134,"Bokku Branch 7134",45,498274.20
ST02580,"Bokku Branch 2580",21,498262.17
ST05152,"Bokku Branch 5152",47,497819.61
ST06771,"Bokku Branch 6771",22,497700.32
ST05769,"Bokku Branch 5769",34,497556.61
ST06118,"Bokku Branch 6118",20,497483.40
ST03215,"Bokku Branch 3215",22,497025.32
ST05033,"Bokku Branch 5033",44,496705.00
ST03482,"Bokku Branch 3482",20,496599.40
ST02546,"Bokku Branch 2546",39,496289.82
ST00430,"Bokku Branch 430",43,496056.17
ST04848,"Bokku Branch 4848",47,495799.24
ST01542,"Bokku Branch 1542",21,495726.63
ST01101,"Bokku Branch 1101",33,495461.01
ST01397,"Bokku Branch 1397",55,495418.15
ST02174,"Bokku Branch 2174",47,495345.22
ST03470,"Bokku Branch 3470",32,495098.56
ST04082,"Bokku Branch 4082",20,494887.40
ST01692,"Bokku Branch 1692",41,494842.94
ST04245,"Bokku Branch 4245",26,494554.32
ST01999,"Bokku Branch 1999",76,494399.90
ST03854,"Bokku Branch 3854",49,493865.12
ST00801,"Bokku Branch 801",35,493613.40
ST05272,"Bokku Branch 5272",78,493515.40
ST07434,"Bokku Branch 7434",24,493451.76
ST00331,"Bokku Branch 331",26,493037.74
ST04688,"Bokku Branch 4688",31,492711.83
ST01082,"Bokku Branch 1082",60,492625.20
ST02635,"Bokku Branch 2635",32,492231.68
ST01480,"Bokku Branch 1480",49,492225.58
ST06548,"Bokku Branch 6548",61,492214.46
ST00218,"Bokku Branch 218",34,492039.84
ST08651,"Bokku Branch 8651",45,492008.95
ST09667,"Bokku Branch 9667",26,491682.36
ST07270,"Bokku Branch 7270",48,491600.64
ST03350,"Bokku Branch 3350",64,491588.06
ST03178,"Bokku Branch 3178",36,491568.12
ST00070,"Bokku Branch 70",63,491550.59
ST04406,"Bokku Branch 4406",35,491261.05
ST02532,"Bokku Branch 2532",54,490989.51
ST09373,"Bokku Branch 9373",42,490195.86
ST05247,"Bokku Branch 5247",51,490171.82
ST07511,"Bokku Branch 7511",37,490160.83
ST09403,"Bokku Branch 9403",25,490069.26
ST09622,"Bokku Branch 9622",21,489799.59
ST01035,"Bokku Branch 1035",28,489405.84
ST08437,"Bokku Branch 8437",42,489393.78
ST01536,"Bokku Branch 1536",72,489361.63
ST07084,"Bokku Branch 7084",49,489322.82
ST01452,"Bokku Branch 1452",26,488964.98
ST02454,"Bokku Branch 2454",23,488480.44
ST01824,"Bokku Branch 1824",40,487980.08
ST07811,"Bokku Branch 7811",48,487717.28
ST04984,"Bokku Branch 4984",44,487212.00
ST05766,"Bokku Branch 5766",24,487208.88
ST02596,"Bokku Branch 2596",38,487105.28
ST02474,"Bokku Branch 2474",31,486895.91
ST04206,"Bokku Branch 4206",48,486036.00
ST02210,"Bokku Branch 2210",62,486032.52
ST05319,"Bokku Branch 5319",20,486025.60
ST08038,"Bokku Branch 8038",26,485781.40
ST03595,"Bokku Branch 3595",27,485769.32
ST06177,"Bokku Branch 6177",43,485589.11
ST08735,"Bokku Branch 8735",28,485239.72
ST02867,"Bokku Branch 2867",46,485186.84
ST06305,"Bokku Branch 6305",32,484822.72
ST06779,"Bokku Branch 6779",30,484455.30
ST09631,"Bokku Branch 9631",76,484335.42
ST07258,"Bokku Branch 7258",45,483660.36
ST02199,"Bokku Branch 2199",46,483315.68
ST02360,"Bokku Branch 2360",27,482751.90
ST01306,"Bokku Branch 1306",35,482632.50
ST02777,"Bokku Branch 2777",29,482502.00
ST05898,"Bokku Branch 5898",66,482279.10
ST06227,"Bokku Branch 6227",38,482191.88
ST06265,"Bokku Branch 6265",30,481996.50
ST03094,"Bokku Branch 3094",23,481734.50
ST00781,"Bokku Branch 781",31,481683.69
ST03474,"Bokku Branch 3474",24,481421.04
ST05323,"Bokku Branch 5323",36,480557.16
ST00552,"Bokku Branch 552",22,480129.10
