supplier_id,supplier_name,lead_time_days,supplier_rating
S02290,Dufil Prima Foods 2290,5,4.5
S02291,Nestle Nigeria 2291,3,3.5
S02292,Nestle Nigeria 2292,6,4.7
S02293,Nestle Nigeria 2293,1,3.5
S02294,Dangote Sugar 2294,9,3.6
S02295,Dufil Prima Foods 2295,6,4.1
S02296,Nestle Nigeria 2296,5,4.6
S02297,Flour Mills Nigeria 2297,12,4.8
S02298,Flour Mills Nigeria 2298,9,4.3
S02299,Nestle Nigeria 2299,5,5.0
S02300,Nestle Nigeria 2300,2,4.8
S02301,Nestle Nigeria 2301,8,4.6
S02302,Nestle Nigeria 2302,8,4.8
S02303,Dufil Prima Foods 2303,9,4.7
S02304,Dangote Sugar 2304,1,4.2
S02305,Nestle Nigeria 2305,3,4.9
S02306,Flour Mills Nigeria 2306,9,3.6
S02307,Dufil Prima Foods 2307,2,4.8
S02308,Dufil Prima Foods 2308,8,4.5
S02309,Flour Mills Nigeria 2309,1,3.8
S02310,Flour Mills Nigeria 2310,3,3.6
S02311,Dufil Prima Foods 2311,14,3.8
S02312,Flour Mills Nigeria 2312,8,4.0
S02313,Dufil Prima Foods 2313,13,5.0
S02314,Flour Mills Nigeria 2314,8,4.4
S02315,Flour Mills Nigeria 2315,9,3.9
S02316,Flour Mills Nigeria 2316,1,4.7
S02317,Flour Mills Nigeria 2317,13,3.5
S02318,Flour Mills Nigeria 2318,4,3.9
S02319,Nestle Nigeria 2319,12,3.7
S02320,Flour Mills Nigeria 2320,5,4.9
S02321,Flour Mills Nigeria 2321,2,4.6
S02322,Nestle Nigeria 2322,14,4.7
S02323,Nestle Nigeria 2323,2,4.0
S02324,Flour Mills Nigeria 2324,10,3.7
S02325,Dufil Prima Foods 2325,3,3.9
S02326,Nestle Nigeria 2326,11,4.2
S02327,Dufil Prima Foods 2327,5,4.0
S02328,Flour Mills Nigeria 2328,9,4.6
S02329,Dangote Sugar 2329,7,4.3
S02330,Flour Mills Nigeria 2330,6,4.9
S02331,Nestle Nigeria 2331,4,4.9
S02332,Dangote Sugar 2332,10,4.6
S02333,Dangote Sugar 2333,8,4.8
S02334,Flour Mills Nigeria 2334,5,4.3
S02335,Flour Mills Nigeria 2335,10,3.8
S02336,Flour Mills Nigeria 2336,14,4.3
S02337,Nestle Nigeria 2337,4,4.9
S02338,Nestle Nigeria 2338,14,4.6
S02339,Dangote Sugar 2339,7,3.7
S02340,Dufil Prima Foods 2340,9,4.5
S02341,Dufil Prima Foods 2341,9,4.8
S02342,Nestle Nigeria 2342,7,4.1
S02343,Flour Mills Nigeria 2343,7,4.6
S02344,Nestle Nigeria 2344,12,4.6
S02345,Dufil Prima Foods 2345,14,4.2
S02346,Flour Mills Nigeria 2346,11,4.8
S02347,Dufil Prima Foods 2347,12,4.7
S02348,Dangote Sugar 2348,8,4.9
S02349,Dangote Sugar 2349,9,4.6
S02350,Dangote Sugar 2350,14,4.4
S02351,Dufil Prima Foods 2351,11,4.9
S02352,Dufil Prima Foods 2352,8,4.2
S02353,Nestle Nigeria 2353,12,4.5
S02354,Flour Mills Nigeria 2354,1,4.9
S02355,Dangote Sugar 2355,1,4.6
S02356,Dufil Prima Foods 2356,9,3.7
S02357,Nestle Nigeria 2357,13,4.2
S02358,Nestle Nigeria 2358,10,3.9
S02359,Dufil Prima Foods 2359,13,3.9
S02360,Flour Mills Nigeria 2360,11,4.6
S02361,Dufil Prima Foods 2361,8,4.3
S02362,Dufil Prima Foods 2362,14,4.0
S02363,Flour Mills Nigeria 2363,8,3.9
S02364,Dangote Sugar 2364,5,4.8
S02365,Flour Mills Nigeria 2365,12,4.6
S02366,Dangote Sugar 2366,3,3.6
S02367,Dufil Prima Foods 2367,4,3.7
S02368,Nestle Nigeria 2368,4,3.5
S02369,Dangote Sugar 2369,9,4.7
S02370,Nestle Nigeria 2370,13,4.4
S02371,Flour Mills Nigeria 2371,3,5.0
S02372,Nestle Nigeria 2372,10,4.5
S02373,Dangote Sugar 2373,6,4.7
S02374,Dufil Prima Foods 2374,7,4.4
S02375,Nestle Nigeria 2375,1,4.3
S02376,Nestle Nigeria 2376,8,4.7
S02377,Flour Mills Nigeria 2377,8,4.4
S02378,Flour Mills Nigeria 2378,14,4.5
S02379,Flour Mills Nigeria 2379,7,3.7
S02380,Flour Mills Nigeria 2380,6,4.6
S02381,Nestle Nigeria 2381,13,4.0
S02382,Flour Mills Nigeria 2382,10,4.7
S02383,Dangote Sugar 2383,14,4.2
S02384,Dangote Sugar 2384,9,4.6
S02385,Dufil Prima Foods 2385,2,3.7
S02386,Dufil Prima Foods 2386,13,4.7
S02387,Dangote Sugar 2387,10,4.3
S02388,Dangote Sugar 2388,14,4.4
S02389,Nestle Nigeria 2389,5,3.8
S02390,Dangote Sugar 2390,14,4.7
S02391,Flour Mills Nigeria 2391,10,3.9
S02392,Dufil Prima Foods 2392,3,4.4
S02393,Dufil Prima Foods 2393,8,3.8
S02394,Flour Mills Nigeria 2394,9,4.4
S02395,Nestle Nigeria 2395,9,4.5
S02396,Flour Mills Nigeria 2396,2,4.8
S02397,Nestle Nigeria 2397,3,4.8
S02398,Dangote Sugar 2398,14,4.8
S02399,Dufil Prima Foods 2399,8,3.6
S02400,Flour Mills Nigeria 2400,9,4.2
S02401,Dufil Prima Foods 2401,2,3.5
S02402,Dangote Sugar 2402,12,4.4
S02403,Nestle Nigeria 2403,12,4.8
S02404,Dufil Prima Foods 2404,13,3.6
S02405,Flour Mills Nigeria 2405,3,3.8
S02406,Nestle Nigeria 2406,2,5.0
S02407,Dufil Prima Foods 2407,1,4.0
S02408,Nestle Nigeria 2408,5,4.1
S02409,Flour Mills Nigeria 2409,8,3.9
S02410,Flour Mills Nigeria 2410,8,4.8
S02411,Dangote Sugar 2411,2,3.9
S02412,Dangote Sugar 2412,6,4.0
S02413,Flour Mills Nigeria 2413,13,5.0
S02414,Nestle Nigeria 2414,14,3.8
S02415,Dangote Sugar 2415,6,4.4
S02416,Dufil Prima Foods 2416,13,5.0
S02417,Dangote Sugar 2417,12,4.4
S02418,Dangote Sugar 2418,11,4.1
S02419,Nestle Nigeria 2419,1,4.5
S02420,Dufil Prima Foods 2420,4,3.8
S02421,Dufil Prima Foods 2421,12,4.0
S02422,Dufil Prima Foods 2422,6,3.5
S02423,Dufil Prima Foods 2423,5,3.9
S02424,Dangote Sugar 2424,3,4.8
S02425,Dangote Sugar 2425,14,4.5
S02426,Flour Mills Nigeria 2426,10,3.6
S02427,Dangote Sugar 2427,4,4.1
S02428,Dufil Prima Foods 2428,1,4.7
S02429,Dufil Prima Foods 2429,10,4.1
S02430,Dufil Prima Foods 2430,8,4.3
S02431,Flour Mills Nigeria 2431,14,4.8
S02432,Dangote Sugar 2432,2,4.0
S02433,Dangote Sugar 2433,3,3.9
S02434,Dangote Sugar 2434,9,4.9
S02435,Dangote Sugar 2435,13,4.4
S02436,Dangote Sugar 2436,4,4.0
S02437,Flour Mills Nigeria 2437,10,3.5
S02438,Dangote Sugar 2438,4,4.9
S02439,Flour Mills Nigeria 2439,14,4.3
S02440,Flour Mills Nigeria 2440,7,4.9
S02441,Nestle Nigeria 2441,10,4.6
S02442,Dufil Prima Foods 2442,6,3.6
S02443,Nestle Nigeria 2443,3,4.9
S02444,Flour Mills Nigeria 2444,1,3.6
S02445,Flour Mills Nigeria 2445,14,3.8
S02446,Dangote Sugar 2446,13,3.9
S02447,Dangote Sugar 2447,13,4.2
S02448,Flour Mills Nigeria 2448,12,4.4
S02449,Flour Mills Nigeria 2449,10,4.7
S02450,Flour Mills Nigeria 2450,6,3.6
S02451,Flour Mills Nigeria 2451,7,4.8
S02452,Nestle Nigeria 2452,10,4.5
S02453,Nestle Nigeria 2453,11,3.9
S02454,Dufil Prima Foods 2454,3,4.0
S02455,Nestle Nigeria 2455,3,4.8
S02456,Dufil Prima Foods 2456,6,4.2
S02457,Flour Mills Nigeria 2457,2,5.0
S02458,Nestle Nigeria 2458,12,3.9
S02459,Flour Mills Nigeria 2459,3,4.3
S02460,Nestle Nigeria 2460,1,4.8
S02461,Dufil Prima Foods 2461,3,4.8
S02462,Flour Mills Nigeria 2462,9,3.8
S02463,Nestle Nigeria 2463,5,4.0
S02464,Dufil Prima Foods 2464,8,4.4
S02465,Dufil Prima Foods 2465,8,4.1
S02466,Dufil Prima Foods 2466,1,4.2
S02467,Flour Mills Nigeria 2467,2,4.2
S02468,Nestle Nigeria 2468,4,3.8
S02469,Dangote Sugar 2469,10,3.7
S02470,Nestle Nigeria 2470,6,3.8
S02471,Dangote Sugar 2471,4,4.0
S02472,Nestle Nigeria 2472,12,4.6
S02473,Dufil Prima Foods 2473,12,3.7
S02474,Dangote Sugar 2474,6,4.5
S02475,Flour Mills Nigeria 2475,13,3.9
S02476,Flour Mills Nigeria 2476,10,3.9
S02477,Dangote Sugar 2477,13,4.2
S02478,Dufil Prima Foods 2478,2,4.6
S02479,Dufil Prima Foods 2479,9,3.7
S02480,Nestle Nigeria 2480,2,4.3
S02481,Nestle Nigeria 2481,5,3.9
S02482,Nestle Nigeria 2482,14,4.9
S02483,Dufil Prima Foods 2483,4,4.1
S02484,Dufil Prima Foods 2484,1,3.8
S02485,Dufil Prima Foods 2485,14,4.5
S02486,Dufil Prima Foods 2486,4,3.7
S02487,Nestle Nigeria 2487,4,4.9
S02488,Nestle Nigeria 2488,5,3.7
S02489,Dufil Prima Foods 2489,4,4.2
S02490,Nestle Nigeria 2490,7,4.3
S02491,Flour Mills Nigeria 2491,3,4.0
S02492,Flour Mills Nigeria 2492,5,4.0
S02493,Nestle Nigeria 2493,9,4.7
S02494,Dangote Sugar 2494,8,4.0
S02495,Flour Mills Nigeria 2495,5,3.9
S02496,Dangote Sugar 2496,12,3.6
S02497,Dufil Prima Foods 2497,5,3.8
S02498,Dangote Sugar 2498,2,3.5
S02499,Dufil Prima Foods 2499,10,3.9
S02500,Flour Mills Nigeria 2500,7,4.5
S02501,Nestle Nigeria 2501,13,4.0
S02502,Nestle Nigeria 2502,10,3.9
S02503,Nestle Nigeria 2503,5,3.9
S02504,Dangote Sugar 2504,11,4.3
S02505,Nestle Nigeria 2505,5,4.6
S02506,Flour Mills Nigeria 2506,10,4.9
S02507,Dangote Sugar 2507,6,4.9
S02508,Dufil Prima Foods 2508,8,4.0
S02509,Dangote Sugar 2509,8,3.7
S02510,Flour Mills Nigeria 2510,12,4.0
S02511,Dufil Prima Foods 2511,1,4.9
S02512,Dufil Prima Foods 2512,3,4.0
S02513,Flour Mills Nigeria 2513,2,4.6
S02514,Nestle Nigeria 2514,3,3.5
S02515,Nestle Nigeria 2515,11,4.7
S02516,Dufil Prima Foods 2516,2,3.9
S02517,Dangote Sugar 2517,9,4.9
S02518,Nestle Nigeria 2518,5,4.3
S02519,Nestle Nigeria 2519,7,3.7
S02520,Nestle Nigeria 2520,9,4.8
S02521,Nestle Nigeria 2521,1,4.0
S02522,Dufil Prima Foods 2522,9,3.7
S02523,Flour Mills Nigeria 2523,14,5.0
S02524,Flour Mills Nigeria 2524,9,3.8
S02525,Dufil Prima Foods 2525,11,4.3
S02526,Flour Mills Nigeria 2526,10,4.3
S02527,Nestle Nigeria 2527,3,5.0
S02528,Nestle Nigeria 2528,6,3.8
S02529,Flour Mills Nigeria 2529,1,4.5
S02530,Dangote Sugar 2530,13,3.7
S02531,Dangote Sugar 2531,11,3.9
S02532,Flour Mills Nigeria 2532,4,3.6
S02533,Nestle Nigeria 2533,8,4.8
S02534,Nestle Nigeria 2534,10,4.8
S02535,Flour Mills Nigeria 2535,3,4.0
S02536,Flour Mills Nigeria 2536,1,4.7
S02537,Nestle Nigeria 2537,3,4.2
S02538,Nestle Nigeria 2538,14,4.0
S02539,Dufil Prima Foods 2539,10,5.0
S02540,Nestle Nigeria 2540,6,4.7
S02541,Dangote Sugar 2541,4,3.8
S02542,Flour Mills Nigeria 2542,4,3.8
S02543,Nestle Nigeria 2543,5,3.6
S02544,Flour Mills Nigeria 2544,14,4.5
S02545,Dufil Prima Foods 2545,11,3.5
S02546,Nestle Nigeria 2546,8,4.7
S02547,Flour Mills Nigeria 2547,8,3.7
S02548,Dangote Sugar 2548,1,4.8
S02549,Dangote Sugar 2549,3,3.9
S02550,Flour Mills Nigeria 2550,9,4.3
S02551,Dangote Sugar 2551,14,4.4
S02552,Flour Mills Nigeria 2552,9,4.0
S02553,Dangote Sugar 2553,2,4.7
S02554,Nestle Nigeria 2554,11,4.8
S02555,Dufil Prima Foods 2555,7,4.9
S02556,Flour Mills Nigeria 2556,10,4.4
S02557,Dufil Prima Foods 2557,12,3.9
S02558,Dangote Sugar 2558,2,3.7
S02559,Dufil Prima Foods 2559,2,4.1
S02560,Flour Mills Nigeria 2560,4,4.1
S02561,Dufil Prima Foods 2561,4,4.2
S02562,Dangote Sugar 2562,10,4.5
S02563,Flour Mills Nigeria 2563,13,3.7
S02564,Dangote Sugar 2564,10,4.4
S02565,Dangote Sugar 2565,9,4.5
S02566,Dangote Sugar 2566,13,3.8
S02567,Nestle Nigeria 2567,10,4.9
S02568,Dufil Prima Foods 2568,9,4.9
S02569,Dufil Prima Foods 2569,11,4.2
S02570,Dangote Sugar 2570,5,5.0
S02571,Nestle Nigeria 2571,13,4.7
S02572,Dangote Sugar 2572,11,4.4
S02573,Dangote Sugar 2573,13,4.2
S02574,Dangote Sugar 2574,8,4.5
S02575,Dufil Prima Foods 2575,1,3.6
S02576,Flour Mills Nigeria 2576,10,4.7
S02577,Flour Mills Nigeria 2577,4,4.0
S02578,Nestle Nigeria 2578,7,4.7
S02579,Dangote Sugar 2579,10,3.7
S02580,Dufil Prima Foods 2580,3,3.8
S02581,Flour Mills Nigeria 2581,6,4.6
S02582,Flour Mills Nigeria 2582,6,4.0
S02583,Dufil Prima Foods 2583,7,3.9
S02584,Flour Mills Nigeria 2584,11,4.5
S02585,Nestle Nigeria 2585,9,4.2
S02586,Dufil Prima Foods 2586,2,3.6
S02587,Dangote Sugar 2587,3,4.8
S02588,Flour Mills Nigeria 2588,2,4.8
S02589,Dangote Sugar 2589,10,3.9
S02590,Flour Mills Nigeria 2590,10,3.7
S02591,Dufil Prima Foods 2591,6,4.5
S02592,Dangote Sugar 2592,2,4.2
S02593,Nestle Nigeria 2593,7,4.5
S02594,Dufil Prima Foods 2594,5,4.3
S02595,Dangote Sugar 2595,4,3.6
S02596,Dufil Prima Foods 2596,5,3.5
S02597,Flour Mills Nigeria 2597,12,3.6
S02598,Flour Mills Nigeria 2598,2,4.7
S02599,Flour Mills Nigeria 2599,7,3.9
S02600,Nestle Nigeria 2600,3,3.9
S02601,Dangote Sugar 2601,4,3.7
S02602,Dangote Sugar 2602,13,3.9
S02603,Dangote Sugar 2603,2,4.5
S02604,Flour Mills Nigeria 2604,11,4.4
S02605,Dangote Sugar 2605,14,4.0
S02606,Dufil Prima Foods 2606,10,3.7
S02607,Dangote Sugar 2607,14,3.9
S02608,Flour Mills Nigeria 2608,11,4.8
S02609,Dangote Sugar 2609,6,4.4
S02610,Dangote Sugar 2610,9,4.9
S02611,Nestle Nigeria 2611,1,5.0
S02612,Dangote Sugar 2612,10,3.9
S02613,Flour Mills Nigeria 2613,10,4.8
S02614,Flour Mills Nigeria 2614,1,4.1
S02615,Dangote Sugar 2615,7,4.4
S02616,Flour Mills Nigeria 2616,10,4.3
S02617,Nestle Nigeria 2617,4,4.9
S02618,Nestle Nigeria 2618,2,4.1
S02619,Nestle Nigeria 2619,7,4.7
S02620,Dangote Sugar 2620,1,4.6
S02621,Nestle Nigeria 2621,12,3.6
S02622,Dangote Sugar 2622,1,4.0
S02623,Flour Mills Nigeria 2623,11,4.9
S02624,Dangote Sugar 2624,1,4.3
S02625,Flour Mills Nigeria 2625,7,4.2
S02626,Flour Mills Nigeria 2626,10,3.7
S02627,Dufil Prima Foods 2627,6,3.6
S02628,Dangote Sugar 2628,10,3.7
S02629,Flour Mills Nigeria 2629,9,4.1
S02630,Nestle Nigeria 2630,12,4.2
S02631,Dangote Sugar 2631,6,4.5
S02632,Nestle Nigeria 2632,10,3.8
S02633,Dangote Sugar 2633,14,4.8
S02634,Dufil Prima Foods 2634,7,4.6
S02635,Dangote Sugar 2635,5,4.8
S02636,Nestle Nigeria 2636,5,4.9
S02637,Flour Mills Nigeria 2637,13,3.7
S02638,Dufil Prima Foods 2638,9,4.3
S02639,Flour Mills Nigeria 2639,1,4.2
S02640,Dufil Prima Foods 2640,12,4.4
S02641,Nestle Nigeria 2641,3,3.6
S02642,Dufil Prima Foods 2642,1,4.4
S02643,Nestle Nigeria 2643,1,4.2
S02644,Flour Mills Nigeria 2644,8,4.6
S02645,Nestle Nigeria 2645,4,4.9
S02646,Nestle Nigeria 2646,6,4.0
S02647,Flour Mills Nigeria 2647,2,4.5
S02648,Flour Mills Nigeria 2648,3,4.6
S02649,Dufil Prima Foods 2649,7,3.6
S02650,Dangote Sugar 2650,14,3.6
S02651,Flour Mills Nigeria 2651,8,5.0
S02652,Dangote Sugar 2652,5,3.7
S02653,Dufil Prima Foods 2653,8,4.2
S02654,Flour Mills Nigeria 2654,1,3.9
S02655,Nestle Nigeria 2655,13,5.0
S02656,Dufil Prima Foods 2656,7,4.0
S02657,Flour Mills Nigeria 2657,3,4.0
S02658,Dangote Sugar 2658,14,4.0
S02659,Dangote Sugar 2659,13,5.0
S02660,Dangote Sugar 2660,2,4.4
S02661,Flour Mills Nigeria 2661,5,4.4
S02662,Flour Mills Nigeria 2662,14,3.6
S02663,Dangote Sugar 2663,1,4.5
S02664,Flour Mills Nigeria 2664,6,4.0
S02665,Dangote Sugar 2665,5,4.8
S02666,Dufil Prima Foods 2666,3,4.5
S02667,Dangote Sugar 2667,3,4.7
S02668,Dufil Prima Foods 2668,6,3.9
S02669,Dufil Prima Foods 2669,14,4.7
S02670,Nestle Nigeria 2670,13,4.4
S02671,Flour Mills Nigeria 2671,8,4.9
S02672,Dufil Prima Foods 2672,12,4.1
S02673,Dangote Sugar 2673,12,3.7
S02674,Dangote Sugar 2674,11,3.9
S02675,Flour Mills Nigeria 2675,14,3.9
S02676,Dangote Sugar 2676,8,4.4
S02677,Dufil Prima Foods 2677,1,4.1
S02678,Dangote Sugar 2678,13,4.3
S02679,Flour Mills Nigeria 2679,3,3.9
S02680,Flour Mills Nigeria 2680,13,4.2
S02681,Nestle Nigeria 2681,7,3.8
S02682,Flour Mills Nigeria 2682,11,4.7
S02683,Dufil Prima Foods 2683,12,4.3
S02684,Flour Mills Nigeria 2684,10,3.7
S02685,Nestle Nigeria 2685,8,3.7
S02686,Dufil Prima Foods 2686,7,3.8
S02687,Nestle Nigeria 2687,6,3.8
S02688,Dufil Prima Foods 2688,1,3.6
S02689,Dufil Prima Foods 2689,3,4.8
S02690,Dangote Sugar 2690,6,4.3
S02691,Nestle Nigeria 2691,3,4.7
S02692,Dufil Prima Foods 2692,2,3.8
S02693,Dangote Sugar 2693,3,4.7
S02694,Flour Mills Nigeria 2694,2,4.5
S02695,Nestle Nigeria 2695,4,3.8
S02696,Nestle Nigeria 2696,11,4.4
S02697,Flour Mills Nigeria 2697,1,3.7
S02698,Nestle Nigeria 2698,1,3.9
S02699,Dufil Prima Foods 2699,8,4.6
S02700,Flour Mills Nigeria 2700,13,4.2
S02701,Dangote Sugar 2701,4,3.8
S02702,Flour Mills Nigeria 2702,6,4.1
S02703,Nestle Nigeria 2703,6,4.8
S02704,Nestle Nigeria 2704,14,4.9
S02705,Dufil Prima Foods 2705,6,3.8
S02706,Flour Mills Nigeria 2706,13,4.3
S02707,Nestle Nigeria 2707,4,4.1
S02708,Nestle Nigeria 2708,2,4.0
S02709,Dufil Prima Foods 2709,5,4.0
S02710,Dufil Prima Foods 2710,13,3.6
S02711,Dufil Prima Foods 2711,4,4.5
S02712,Nestle Nigeria 2712,12,3.6
S02713,Nestle Nigeria 2713,3,3.6
S02714,Flour Mills Nigeria 2714,8,3.5
S02715,Nestle Nigeria 2715,14,5.0
S02716,Dangote Sugar 2716,6,4.2
S02717,Flour Mills Nigeria 2717,3,4.9
S02718,Dangote Sugar 2718,2,3.8
S02719,Nestle Nigeria 2719,12,3.8
S02720,Flour Mills Nigeria 2720,14,4.5
S02721,Dufil Prima Foods 2721,10,4.6
S02722,Dangote Sugar 2722,5,5.0
S02723,Dangote Sugar 2723,11,4.0
S02724,Dufil Prima Foods 2724,7,4.6
S02725,Dufil Prima Foods 2725,3,4.0
S02726,Dufil Prima Foods 2726,8,4.7
S02727,Flour Mills Nigeria 2727,8,3.7
S02728,Nestle Nigeria 2728,1,3.8
S02729,Dangote Sugar 2729,12,5.0
S02730,Dangote Sugar 2730,2,4.4
S02731,Dufil Prima Foods 2731,6,4.1
S02732,Nestle Nigeria 2732,4,5.0
S02733,Flour Mills Nigeria 2733,3,3.8
S02734,Nestle Nigeria 2734,3,3.8
S02735,Dufil Prima Foods 2735,2,4.1
S02736,Dufil Prima Foods 2736,5,3.8
S02737,Nestle Nigeria 2737,11,4.6
S02738,Dangote Sugar 2738,2,4.7
S02739,Dufil Prima Foods 2739,11,4.6
S02740,Flour Mills Nigeria 2740,2,3.6
S02741,Nestle Nigeria 2741,10,3.7
S02742,Flour Mills Nigeria 2742,14,4.7
S02743,Nestle Nigeria 2743,12,3.6
S02744,Dufil Prima Foods 2744,7,4.4
S02745,Nestle Nigeria 2745,1,4.5
S02746,Flour Mills Nigeria 2746,12,4.7
S02747,Dufil Prima Foods 2747,13,4.8
S02748,Nestle Nigeria 2748,2,3.6
S02749,Flour Mills Nigeria 2749,10,4.8
S02750,Flour Mills Nigeria 2750,11,4.6
S02751,Dufil Prima Foods 2751,1,3.6
S02752,Dangote Sugar 2752,3,4.5
S02753,Flour Mills Nigeria 2753,5,4.4
S02754,Dufil Prima Foods 2754,7,4.3
S02755,Dufil Prima Foods 2755,12,4.0
S02756,Flour Mills Nigeria 2756,4,4.3
S02757,Dangote Sugar 2757,4,4.2
S02758,Nestle Nigeria 2758,3,4.2
S02759,Nestle Nigeria 2759,14,4.4
S02760,Nestle Nigeria 2760,12,4.4
S02761,Nestle Nigeria 2761,6,4.7
S02762,Nestle Nigeria 2762,5,3.9
S02763,Flour Mills Nigeria 2763,8,4.7
S02764,Dufil Prima Foods 2764,10,4.7
S02765,Dufil Prima Foods 2765,6,4.2
S02766,Dufil Prima Foods 2766,6,4.0
S02767,Dangote Sugar 2767,10,4.9
S02768,Flour Mills Nigeria 2768,5,4.1
S02769,Flour Mills Nigeria 2769,3,4.8
S02770,Dangote Sugar 2770,6,4.5
S02771,Dangote Sugar 2771,8,3.9
S02772,Flour Mills Nigeria 2772,2,4.1
S02773,Dangote Sugar 2773,11,4.7
S02774,Flour Mills Nigeria 2774,9,3.7
S02775,Nestle Nigeria 2775,4,4.5
S02776,Dangote Sugar 2776,11,3.9
S02777,Dangote Sugar 2777,5,4.2
S02778,Dangote Sugar 2778,9,4.0
S02779,Dangote Sugar 2779,13,4.5
S02780,Dangote Sugar 2780,5,5.0
S02781,Flour Mills Nigeria 2781,12,3.9
S02782,Flour Mills Nigeria 2782,11,4.1
S02783,Nestle Nigeria 2783,10,4.6
S02784,Flour Mills Nigeria 2784,5,3.7
S02785,Flour Mills Nigeria 2785,8,3.6
S02786,Nestle Nigeria 2786,13,4.4
S02787,Dangote Sugar 2787,4,4.9
S02788,Nestle Nigeria 2788,8,4.1
S02789,Dangote Sugar 2789,11,4.1
S02790,Nestle Nigeria 2790,4,4.6
S02791,Dangote Sugar 2791,6,3.9
S02792,Nestle Nigeria 2792,6,4.6
S02793,Flour Mills Nigeria 2793,14,3.8
S02794,Nestle Nigeria 2794,14,4.9
S02795,Dufil Prima Foods 2795,13,4.2
S02796,Nestle Nigeria 2796,1,4.9
S02797,Dufil Prima Foods 2797,9,3.5
S02798,Nestle Nigeria 2798,5,4.1
S02799,Dufil Prima Foods 2799,3,3.6
S02800,Dufil Prima Foods 2800,6,5.0
S02801,Nestle Nigeria 2801,10,3.7
S02802,Flour Mills Nigeria 2802,13,4.5
S02803,Nestle Nigeria 2803,9,4.9
S02804,Flour Mills Nigeria 2804,9,4.8
S02805,Nestle Nigeria 2805,12,4.0
S02806,Dufil Prima Foods 2806,4,4.4
S02807,Dangote Sugar 2807,9,4.5
S02808,Dangote Sugar 2808,6,3.5
S02809,Flour Mills Nigeria 2809,7,4.3
S02810,Dangote Sugar 2810,2,4.5
S02811,Dangote Sugar 2811,7,3.7
S02812,Dangote Sugar 2812,7,4.7
S02813,Dufil Prima Foods 2813,3,3.6
S02814,Dufil Prima Foods 2814,3,4.5
S02815,Nestle Nigeria 2815,5,3.8
S02816,Flour Mills Nigeria 2816,5,3.9
S02817,Dangote Sugar 2817,7,4.8
S02818,Dangote Sugar 2818,2,4.6
S02819,Dangote Sugar 2819,10,4.4
S02820,Dangote Sugar 2820,4,4.5
S02821,Flour Mills Nigeria 2821,5,3.9
S02822,Nestle Nigeria 2822,4,4.3
S02823,Dangote Sugar 2823,6,3.9
S02824,Flour Mills Nigeria 2824,2,3.7
S02825,Nestle Nigeria 2825,3,3.6
S02826,Dangote Sugar 2826,9,3.7
S02827,Flour Mills Nigeria 2827,3,5.0
S02828,Dangote Sugar 2828,10,3.9
S02829,Nestle Nigeria 2829,1,5.0
S02830,Nestle Nigeria 2830,11,4.9
S02831,Nestle Nigeria 2831,12,3.6
S02832,Dangote Sugar 2832,2,4.7
S02833,Dufil Prima Foods 2833,7,4.9
S02834,Dufil Prima Foods 2834,1,4.7
S02835,Dufil Prima Foods 2835,14,4.3
S02836,Nestle Nigeria 2836,9,3.7
S02837,Dufil Prima Foods 2837,8,3.9
S02838,Flour Mills Nigeria 2838,11,3.5
S02839,Dufil Prima Foods 2839,8,3.8
S02840,Dangote Sugar 2840,10,4.5
S02841,Nestle Nigeria 2841,6,4.5
S02842,Dangote Sugar 2842,10,3.5
S02843,Flour Mills Nigeria 2843,3,3.6
S02844,Dangote Sugar 2844,6,4.9
S02845,Flour Mills Nigeria 2845,2,3.7
S02846,Nestle Nigeria 2846,5,4.5
S02847,Nestle Nigeria 2847,7,4.6
S02848,Dufil Prima Foods 2848,7,4.4
S02849,Dufil Prima Foods 2849,1,4.1
S02850,Dangote Sugar 2850,7,3.9
S02851,Flour Mills Nigeria 2851,4,4.4
S02852,Dangote Sugar 2852,9,3.8
S02853,Flour Mills Nigeria 2853,2,4.4
S02854,Dangote Sugar 2854,13,4.0
S02855,Dufil Prima Foods 2855,3,3.5
S02856,Dangote Sugar 2856,6,4.0
S02857,Nestle Nigeria 2857,3,3.7
S02858,Dangote Sugar 2858,14,4.0
S02859,Flour Mills Nigeria 2859,3,4.1
S02860,Dangote Sugar 2860,13,4.1
S02861,Dangote Sugar 2861,9,4.7
S02862,Dufil Prima Foods 2862,1,4.2
S02863,Nestle Nigeria 2863,9,4.3
S02864,Nestle Nigeria 2864,10,3.7
S02865,Dufil Prima Foods 2865,7,4.3
S02866,Flour Mills Nigeria 2866,2,3.5
S02867,Dangote Sugar 2867,13,4.8
S02868,Nestle Nigeria 2868,9,4.0
S02869,Dangote Sugar 2869,12,3.8
S02870,Dangote Sugar 2870,3,4.5
S02871,Dufil Prima Foods 2871,2,4.9
S02872,Flour Mills Nigeria 2872,7,4.7
S02873,Nestle Nigeria 2873,11,4.2
S02874,Dufil Prima Foods 2874,11,3.7
S02875,Dangote Sugar 2875,12,3.7
S02876,Flour Mills Nigeria 2876,1,4.8
S02877,Dangote Sugar 2877,1,3.8
S02878,Dangote Sugar 2878,13,4.7
S02879,Dufil Prima Foods 2879,10,4.4
S02880,Nestle Nigeria 2880,10,4.9
S02881,Dufil Prima Foods 2881,12,4.3
S02882,Flour Mills Nigeria 2882,1,4.9
S02883,Dangote Sugar 2883,10,3.7
