inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated
I03110,P01460,W01365,317,148,5729,2026-03-20
I03111,P09991,W08424,3026,463,2908,2026-06-02
I03112,P09585,W01593,1153,88,9320,2026-04-17
I03113,P02888,W01106,3075,58,9313,2026-03-16
I03114,P08011,W09885,4753,353,7410,2026-05-27
I03115,P08314,W00050,1812,418,3617,2026-04-06
I03116,P04998,W05747,1349,249,9571,2026-05-13
I03117,P08604,W09868,1201,424,2139,2026-06-02
I03118,P06006,W09941,2442,372,4015,2026-06-04
I03119,P03825,W07257,3788,153,3701,2026-03-13
I03120,P09770,W07141,2194,96,4762,2026-04-19
I03121,P05954,W06187,3062,148,1848,2026-03-24
I03122,P04587,W03582,2564,389,3246,2026-03-21
I03123,P07546,W03698,890,236,9889,2026-04-30
I03124,P09010,W06746,710,344,1950,2026-06-05
I03125,P04671,W05288,1032,174,7652,2026-04-19
I03126,P06054,W06413,3944,283,9478,2026-04-23
I03127,P01509,W09975,2132,295,5729,2026-04-10
I03128,P04479,W07865,1564,163,7791,2026-05-11
I03129,P06401,W03668,2800,370,8638,2026-05-23
I03130,P02058,W00152,4827,383,5914,2026-03-21
I03131,P04473,W09295,2133,52,5627,2026-03-16
I03132,P02212,W02188,3160,378,2291,2026-03-26
I03133,P06451,W01711,708,82,4697,2026-06-05
I03134,P07405,W06449,4957,421,3911,2026-05-20
I03135,P04055,W09730,198,146,5299,2026-03-31
I03136,P09580,W00551,2647,192,2712,2026-05-04
I03137,P00355,W08834,4663,143,9474,2026-04-07
I03138,P03081,W02264,3185,171,3203,2026-04-18
I03139,P08904,W00368,4279,473,6972,2026-04-30
I03140,P08836,W05123,2609,229,2566,2026-04-26
I03141,P09927,W08011,800,301,8819,2026-04-28
I03142,P03080,W09798,2805,223,2409,2026-05-12
I03143,P07328,W07048,3108,175,3269,2026-05-15
I03144,P09502,W04330,3656,432,8993,2026-04-06
I03145,P02761,W06196,4782,219,6674,2026-04-23
I03146,P03101,W02484,4590,203,7063,2026-04-05
I03147,P07865,W02504,4916,167,7190,2026-03-22
I03148,P09032,W00411,4373,171,6989,2026-03-19
I03149,P04555,W09462,263,328,7377,2026-04-04
I03150,P09946,W03968,1561,268,10000,2026-04-17
I03151,P05335,W05271,3140,461,2746,2026-04-15
I03152,P04743,W02777,366,461,6296,2026-03-22
I03153,P03819,W03915,2323,78,7510,2026-03-25
I03154,P08260,W03572,4765,176,4494,2026-05-06
I03155,P09745,W09154,1689,216,1153,2026-05-05
I03156,P05752,W05535,2929,54,1315,2026-03-27
I03157,P03383,W03148,1591,65,3424,2026-06-01
I03158,P07952,W03592,4949,184,8023,2026-03-27
I03159,P08919,W05690,2649,412,8290,2026-05-26
I03160,P01222,W02129,3234,432,5275,2026-03-15
I03161,P03615,W00696,962,408,7087,2026-04-07
I03162,P00438,W04055,1795,187,4664,2026-03-15
I03163,P01768,W05050,1775,360,6871,2026-05-30
I03164,P07077,W01942,2989,360,9336,2026-05-02
I03165,P08142,W03317,2125,211,3425,2026-03-19
I03166,P06956,W02332,1492,467,2740,2026-04-07
I03167,P00680,W06699,1646,95,8895,2026-03-26
I03168,P01388,W04538,3025,203,9401,2026-05-06
I03169,P07813,W07119,1222,253,5409,2026-03-28
I03170,P05068,W07529,3532,460,9464,2026-03-18
I03171,P07199,W04716,3627,468,6784,2026-04-16
I03172,P06247,W08089,1134,427,7710,2026-05-06
I03173,P09721,W07090,4424,472,1729,2026-03-28
I03174,P00991,W04376,1711,177,8936,2026-05-18
I03175,P04100,W09304,3680,154,8687,2026-04-04
I03176,P09074,W01623,2528,79,4257,2026-04-18
I03177,P09215,W00993,1617,85,8969,2026-03-11
I03178,P07540,W08886,2077,195,5657,2026-04-16
I03179,P07008,W04112,3268,497,2298,2026-03-31
I03180,P03703,W07215,1195,305,7046,2026-04-08
I03181,P06466,W04989,3497,109,5709,2026-05-20
I03182,P00658,W04521,3250,376,7855,2026-04-25
I03183,P00173,W04642,2781,235,2814,2026-06-04
I03184,P04322,W08285,966,236,5673,2026-05-07
I03185,P09966,W07125,984,81,4546,2026-03-30
I03186,P06680,W09990,3594,291,7470,2026-05-03
I03187,P09186,W02202,3227,325,6781,2026-05-26
I03188,P05640,W03164,1411,452,3520,2026-04-05
I03189,P08647,W06403,668,169,9118,2026-03-11
I03190,P01077,W03959,2453,175,7827,2026-03-18
I03191,P03248,W08637,2831,480,7406,2026-04-17
I03192,P04381,W09817,1577,484,2564,2026-05-07
I03193,P06284,W03360,4059,71,8890,2026-03-17
I03194,P05050,W09849,2599,478,9804,2026-05-07
I03195,P03314,W05557,4397,394,2496,2026-05-04
I03196,P01657,W05315,2856,141,5918,2026-04-19
I03197,P00550,W07033,4855,341,4246,2026-04-20
I03198,P01458,W01075,4017,262,7972,2026-05-11
I03199,P05221,W04506,2582,64,6208,2026-05-24
I03200,P03034,W02329,4542,316,9268,2026-04-11
I03201,P01613,W05771,3590,178,5577,2026-04-20
I03202,P04498,W03752,577,153,9649,2026-03-18
I03203,P00770,W01000,2714,109,4594,2026-05-10
I03204,P05040,W04396,4285,434,4582,2026-06-03
I03205,P08700,W05068,1150,400,5188,2026-05-18
I03206,P07733,W02101,2463,126,8281,2026-05-08
I03207,P00246,W01407,588,287,2322,2026-04-08
I03208,P03380,W05653,4864,193,9880,2026-04-08
I03209,P06831,W08304,3514,94,5206,2026-03-15
I03210,P00063,W06326,2478,340,6922,2026-04-24
I03211,P00740,W05967,2073,449,4319,2026-03-21
I03212,P04603,W09825,2518,449,2037,2026-05-28
I03213,P00977,W03282,2743,237,9806,2026-03-31
I03214,P06940,W02074,2709,462,7143,2026-06-02
I03215,P02905,W09615,1316,265,4048,2026-03-22
I03216,P06573,W01351,3075,436,5302,2026-04-04
I03217,P07910,W08385,2762,364,8088,2026-05-08
I03218,P03304,W09229,409,242,8438,2026-03-15
I03219,P06876,W07005,1082,294,1584,2026-05-20
I03220,P02577,W02859,3258,407,1549,2026-05-29
I03221,P06148,W07800,1265,332,4915,2026-04-25
I03222,P03563,W08824,633,469,6280,2026-06-04
I03223,P05450,W01566,1225,498,4918,2026-05-31
I03224,P04994,W04505,1074,466,8052,2026-03-23
I03225,P04054,W00680,272,334,3854,2026-05-04
I03226,P08416,W02783,4923,491,6433,2026-04-05
I03227,P09164,W01661,1554,55,8702,2026-06-04
I03228,P05206,W00078,2424,52,8528,2026-03-28
I03229,P03266,W01450,808,475,9740,2026-03-25
I03230,P06336,W03497,1011,425,5267,2026-03-31
I03231,P07599,W01760,2965,325,3200,2026-03-15
I03232,P07070,W07128,265,399,1394,2026-04-25
I03233,P00920,W00491,1498,170,9178,2026-05-10
I03234,P03318,W08941,2800,288,9770,2026-04-16
I03235,P00200,W02803,4296,499,1807,2026-06-04
I03236,P01530,W02929,4485,456,2735,2026-04-21
I03237,P02996,W05060,3144,472,4677,2026-03-26
I03238,P09934,W08951,4181,324,6303,2026-05-10
I03239,P08763,W08101,1706,274,9553,2026-04-07
I03240,P02593,W03774,4058,317,1873,2026-04-21
I03241,P02010,W06311,899,333,3046,2026-04-15
I03242,P06719,W02237,689,96,2839,2026-05-30
I03243,P05491,W06944,3969,435,5867,2026-05-10
I03244,P03383,W00656,2702,495,6396,2026-04-20
I03245,P08372,W08203,533,499,2406,2026-04-05
I03246,P04507,W06866,1790,255,6354,2026-03-27
I03247,P01814,W01318,4699,84,7520,2026-05-26
I03248,P06379,W07708,845,462,5654,2026-04-10
I03249,P00014,W04090,3506,203,1934,2026-03-12
I03250,P06173,W02861,2319,275,1222,2026-05-29
I03251,P02803,W06591,3437,485,9458,2026-03-15
I03252,P01945,W00023,1674,84,5229,2026-05-12
I03253,P09450,W04160,4635,429,7192,2026-04-17
I03254,P08570,W07125,2833,260,8669,2026-05-26
I03255,P00999,W00747,2274,493,3169,2026-04-05
I03256,P02661,W06132,4390,156,7265,2026-03-21
I03257,P08630,W03750,792,467,5761,2026-04-10
I03258,P03330,W09584,1298,86,9022,2026-03-31
I03259,P08992,W03255,100,218,6837,2026-03-21
I03260,P08404,W07843,3317,336,3170,2026-05-17
I03261,P01534,W03971,1563,317,4486,2026-03-31
I03262,P02425,W06156,1644,105,7885,2026-05-08
I03263,P05408,W07986,1773,149,3472,2026-05-24
I03264,P03074,W06020,619,112,6829,2026-04-26
I03265,P06895,W03227,2122,181,9119,2026-05-14
I03266,P04483,W09164,4294,276,7327,2026-05-10
I03267,P01464,W04112,270,500,3448,2026-05-22
I03268,P00552,W08800,2631,275,9602,2026-03-29
I03269,P08482,W02482,4213,414,5076,2026-04-23
I03270,P04808,W04745,4330,331,5086,2026-05-10
I03271,P07958,W05718,673,447,6154,2026-04-15
I03272,P07248,W06933,3869,282,8675,2026-04-30
I03273,P04385,W04849,934,453,9151,2026-05-07
I03274,P02478,W08771,4365,369,6512,2026-04-14
I03275,P08985,W07732,360,183,8972,2026-04-16
I03276,P04853,W07480,957,454,3139,2026-03-18
I03277,P05075,W08931,1554,186,5685,2026-05-25
I03278,P05660,W02653,695,97,6672,2026-03-21
I03279,P03441,W05352,3960,389,9385,2026-06-07
I03280,P00063,W03916,628,368,1693,2026-03-23
I03281,P06717,W08695,1205,130,1206,2026-03-16
I03282,P07359,W05651,4188,201,5678,2026-04-16
I03283,P04287,W02114,516,238,4207,2026-04-23
I03284,P05109,W05448,1822,180,6672,2026-04-30
I03285,P02585,W05025,4682,360,7556,2026-05-25
I03286,P03338,W00237,2809,216,7321,2026-04-17
I03287,P01268,W00415,1579,291,8510,2026-05-26
I03288,P06725,W02851,4920,448,5697,2026-06-02
I03289,P06775,W06548,815,370,6594,2026-04-27
I03290,P09631,W00753,2982,128,5204,2026-03-19
I03291,P04828,W05730,3573,123,9325,2026-04-18
I03292,P03689,W07823,2018,316,1062,2026-05-21
I03293,P06224,W04109,4721,212,2615,2026-04-28
I03294,P02259,W02464,2920,208,5365,2026-04-09
I03295,P09476,W07878,448,249,4934,2026-05-15
I03296,P05012,W06609,1550,359,9489,2026-03-18
I03297,P01850,W08839,1055,450,1127,2026-04-26
I03298,P09624,W00451,3021,315,3888,2026-06-07
I03299,P09666,W01496,3926,467,4441,2026-04-23
I03300,P01195,W04525,1694,255,6356,2026-04-09
I03301,P00877,W03849,2966,54,5718,2026-05-14
I03302,P09309,W06285,4949,140,6677,2026-03-21
I03303,P02058,W08210,3536,262,6606,2026-05-16
I03304,P05741,W08517,242,283,4511,2026-05-24
I03305,P07897,W05629,2097,282,7955,2026-03-18
I03306,P00402,W03624,4361,163,1507,2026-04-03
I03307,P04219,W05503,3235,425,8118,2026-06-02
I03308,P05721,W03176,2015,95,2518,2026-06-01
I03309,P09584,W01317,1225,352,3685,2026-03-19
I03310,P08823,W06080,1883,383,3278,2026-03-14
I03311,P00687,W09177,840,117,2455,2026-05-21
I03312,P04054,W01471,2904,158,7188,2026-04-09
I03313,P05358,W01688,4499,323,1059,2026-03-24
I03314,P04601,W06073,561,120,2529,2026-05-17
I03315,P00157,W01992,2201,95,8028,2026-06-05
I03316,P07502,W09732,215,306,6179,2026-06-04
I03317,P06047,W05691,115,289,1421,2026-06-07
I03318,P06131,W09896,3981,161,9050,2026-03-18
I03319,P01104,W02577,2031,88,1774,2026-05-20
I03320,P00132,W03790,4978,395,7394,2026-05-28
I03321,P04021,W06735,956,65,5558,2026-05-05
I03322,P03716,W04577,610,246,8164,2026-05-16
I03323,P07990,W05427,2930,471,4470,2026-04-11
I03324,P07006,W03723,1736,432,3390,2026-04-20
I03325,P03646,W08051,822,331,6200,2026-04-01
I03326,P07042,W07013,1321,247,9070,2026-03-11
I03327,P00542,W05937,556,359,3250,2026-04-15
I03328,P03317,W04601,3882,249,4331,2026-04-29
I03329,P02885,W03424,4380,227,1340,2026-04-06
I03330,P09718,W09729,4873,261,5653,2026-05-17
I03331,P02461,W08485,121,325,7082,2026-05-11
I03332,P03303,W01907,3151,356,8278,2026-04-02
I03333,P02991,W05157,4842,413,4659,2026-03-26
I03334,P03992,W03862,4559,91,7476,2026-05-02
I03335,P08416,W00817,4329,171,6466,2026-05-25
I03336,P05136,W07893,4918,77,4516,2026-06-01
I03337,P01348,W00728,3910,166,6772,2026-04-29
I03338,P02202,W00140,1784,307,4569,2026-04-11
I03339,P04575,W01554,3897,157,6408,2026-04-12
I03340,P08189,W09089,1115,53,3520,2026-03-11
I03341,P08054,W08919,100,370,8167,2026-04-18
I03342,P08872,W03840,1886,393,8504,2026-05-19
I03343,P08199,W07302,3018,421,8658,2026-05-13
I03344,P08024,W02356,1968,233,2691,2026-06-06
I03345,P05499,W06319,3731,452,5758,2026-05-17
I03346,P06596,W07103,2122,318,7770,2026-05-09
I03347,P00339,W01482,3917,496,1329,2026-04-27
I03348,P06316,W03328,428,428,4900,2026-03-30
I03349,P06374,W00472,2387,463,8031,2026-05-20
I03350,P01440,W01934,192,400,3301,2026-03-11
I03351,P01418,W07303,2533,316,5785,2026-04-10
I03352,P08103,W09742,2984,366,5858,2026-04-17
I03353,P00398,W05216,791,143,4494,2026-06-01
I03354,P00005,W03666,2000,213,3669,2026-06-01
I03355,P05140,W01054,656,447,5864,2026-04-20
I03356,P05140,W05376,53,172,4213,2026-05-15
I03357,P09664,W08282,3006,386,9487,2026-05-23
I03358,P02561,W04911,2305,317,6473,2026-05-16
I03359,P06442,W04972,118,56,2138,2026-04-01
I03360,P04800,W01938,4446,445,6381,2026-03-18
I03361,P09002,W08068,520,210,8211,2026-03-13
I03362,P00216,W09647,656,490,2974,2026-04-08
I03363,P03565,W02031,4750,319,5090,2026-04-15
I03364,P00872,W08813,1068,289,8386,2026-05-21
I03365,P02158,W02382,1726,423,4959,2026-05-22
I03366,P01925,W04004,2640,276,4207,2026-05-09
I03367,P03013,W04638,3435,449,7458,2026-03-29
I03368,P05219,W08026,2957,428,4426,2026-06-03
I03369,P00499,W04998,4110,73,1878,2026-03-11
I03370,P04596,W02010,2307,256,8879,2026-05-01
I03371,P01010,W01693,42,341,1769,2026-05-30
I03372,P01991,W06173,312,493,4946,2026-06-04
I03373,P05860,W01713,4471,222,3904,2026-03-25
I03374,P08018,W08814,3847,235,2023,2026-03-12
I03375,P04571,W03130,4907,108,6027,2026-03-29
I03376,P09181,W08427,2140,269,9150,2026-05-19
I03377,P02600,W08043,3419,81,1649,2026-04-19
I03378,P02792,W02316,302,368,7361,2026-04-07
I03379,P05728,W03217,4659,167,8239,2026-05-04
I03380,P02863,W05106,1065,235,7789,2026-05-22
I03381,P03052,W08692,2437,130,8436,2026-05-25
I03382,P09200,W07505,2533,422,8721,2026-06-01
I03383,P07347,W05704,2922,248,8112,2026-03-14
I03384,P08728,W01685,2463,259,2351,2026-04-13
I03385,P07337,W00120,2546,332,6282,2026-05-16
I03386,P04924,W03508,3002,475,2570,2026-03-30
I03387,P01451,W05950,4301,295,2835,2026-05-25
I03388,P06815,W02143,3920,211,3612,2026-05-13
I03389,P00101,W04474,1289,400,6858,2026-04-08
I03390,P08915,W04538,2983,125,2583,2026-05-11
I03391,P04864,W09601,3921,254,9088,2026-05-25
I03392,P02207,W06873,1652,394,3471,2026-04-26
I03393,P06534,W01367,4683,295,1174,2026-05-12
I03394,P01425,W03817,2669,468,5403,2026-03-31
I03395,P01361,W07133,1128,289,4075,2026-04-17
I03396,P01828,W01715,2141,437,9944,2026-04-16
I03397,P00374,W03696,2127,69,2103,2026-05-25
I03398,P09028,W05513,3058,437,3747,2026-03-11
I03399,P09396,W07873,4794,234,5932,2026-05-29
I03400,P05560,W06044,421,466,8655,2026-05-02
I03401,P05716,W08872,4335,175,8224,2026-05-28
I03402,P06367,W03470,73,336,6199,2026-06-02
I03403,P01565,W00647,3847,355,9457,2026-05-16
I03404,P00008,W04166,1549,112,5491,2026-05-02
I03405,P05524,W04990,4813,205,7005,2026-04-06
I03406,P06126,W00603,719,286,2210,2026-04-13
I03407,P02338,W06113,3777,438,5089,2026-03-19
I03408,P08705,W09188,2719,361,8663,2026-04-28
I03409,P01690,W02674,362,161,8391,2026-04-12
I03410,P06964,W03122,3294,285,1555,2026-05-30
I03411,P04006,W07307,4972,492,7973,2026-05-04
I03412,P03402,W04226,3593,147,8954,2026-03-20
I03413,P07673,W04589,1472,350,6797,2026-05-20
I03414,P00208,W06760,3575,434,9812,2026-06-02
I03415,P00342,W06975,3321,242,9518,2026-04-21
I03416,P09055,W01749,4776,330,1402,2026-04-07
I03417,P08894,W08909,2509,215,2783,2026-05-12
I03418,P05887,W05740,1758,278,5353,2026-05-01
I03419,P00158,W00580,3651,253,6909,2026-04-02
I03420,P09189,W03479,2335,109,4336,2026-04-09
I03421,P06710,W03540,2114,393,2895,2026-05-05
I03422,P02375,W00751,4619,334,8743,2026-05-18
I03423,P06779,W09876,2241,476,2407,2026-05-12
I03424,P08520,W02887,2611,387,5729,2026-04-27
I03425,P01821,W05683,740,229,7504,2026-05-25
I03426,P08453,W01119,875,197,3973,2026-05-27
I03427,P04942,W03732,4396,447,5732,2026-03-27
I03428,P05118,W08480,3070,322,9652,2026-04-18
I03429,P06948,W08994,3277,154,4551,2026-04-30
I03430,P00982,W03705,3689,371,3835,2026-03-14
I03431,P02592,W01216,4402,114,1154,2026-04-23
I03432,P04008,W02568,1471,438,4271,2026-04-04
I03433,P08044,W01114,2471,125,9886,2026-05-26
I03434,P07230,W07297,2379,445,9453,2026-05-13
I03435,P08523,W01139,3108,157,1883,2026-03-19
I03436,P09579,W00104,1193,391,8565,2026-04-20
I03437,P03588,W09401,4724,221,7083,2026-05-27
I03438,P08284,W05851,2203,92,3182,2026-04-14
I03439,P01182,W00760,782,270,2727,2026-06-07
I03440,P06780,W08428,4095,423,7375,2026-03-12
I03441,P04181,W04048,3886,489,4888,2026-04-13
I03442,P09247,W01192,4200,197,5680,2026-05-23
I03443,P05248,W07134,4587,343,9644,2026-04-23
I03444,P08655,W08862,2359,281,6461,2026-05-02
I03445,P04366,W04077,4906,128,3018,2026-05-29
I03446,P08252,W06968,197,179,4172,2026-04-05
I03447,P02518,W05088,2710,389,9737,2026-04-24
I03448,P02783,W06479,4136,181,9700,2026-05-01
I03449,P00028,W05355,2301,388,4969,2026-05-27
I03450,P05818,W01410,2700,78,2971,2026-03-19
I03451,P01862,W03289,1348,291,3430,2026-04-22
I03452,P08778,W02966,2930,91,3897,2026-03-14
I03453,P05787,W01412,4001,139,9680,2026-05-13
I03454,P03277,W03923,2895,304,9795,2026-03-15
I03455,P04387,W03005,2419,323,8643,2026-04-04
I03456,P01676,W05754,813,498,8016,2026-04-22
I03457,P01950,W08083,621,203,4601,2026-05-31
I03458,P09267,W07718,337,210,3897,2026-05-19
I03459,P03497,W08842,99,213,7629,2026-03-20
I03460,P03272,W06355,1255,265,6321,2026-04-01
I03461,P05330,W05178,4625,114,4806,2026-04-11
I03462,P09645,W08285,827,173,8154,2026-03-17
I03463,P05497,W00775,2389,373,9612,2026-03-20
I03464,P04817,W05126,4302,411,8841,2026-03-28
I03465,P08944,W09339,4899,233,6327,2026-03-18
I03466,P02469,W02342,2864,245,2467,2026-04-19
I03467,P08723,W00681,3878,348,8289,2026-05-24
I03468,P02239,W05074,3567,393,9351,2026-05-26
I03469,P09285,W08577,2531,438,2056,2026-05-11
I03470,P04998,W08037,2353,275,4040,2026-04-30
I03471,P06572,W09529,295,477,9742,2026-04-05
I03472,P02090,W02968,363,104,4093,2026-05-19
I03473,P07237,W00946,1326,377,8844,2026-05-10
I03474,P07386,W08863,2655,272,2870,2026-03-23
I03475,P01000,W02854,3498,220,8306,2026-04-15
I03476,P02471,W00535,2342,317,3690,2026-04-06
I03477,P02109,W08873,4084,368,1324,2026-05-25
I03478,P03261,W01871,3938,286,2786,2026-05-02
I03479,P09370,W09814,2390,93,4981,2026-05-30
I03480,P09324,W05613,3320,80,9394,2026-04-29
I03481,P06614,W07535,2855,154,8153,2026-04-02
I03482,P03010,W02036,191,316,9213,2026-06-04
I03483,P07562,W00478,2926,438,7792,2026-04-22
I03484,P01505,W07977,392,384,8623,2026-05-30
I03485,P09595,W01772,4009,146,6041,2026-04-07
I03486,P07960,W06346,1068,176,6161,2026-03-31
I03487,P09561,W04893,4942,370,4091,2026-05-10
I03488,P09008,W04504,458,219,2781,2026-05-04
I03489,P06273,W08858,2538,158,5919,2026-05-17
I03490,P08137,W06415,3374,132,9816,2026-06-06
I03491,P09091,W07694,761,209,2938,2026-04-26
I03492,P09151,W06468,1279,388,7908,2026-04-18
I03493,P06243,W01427,3572,324,7685,2026-05-05
I03494,P04656,W03255,264,61,6636,2026-04-19
I03495,P04324,W02197,1840,161,4304,2026-03-20
I03496,P06168,W07212,2888,177,8543,2026-04-10
I03497,P09784,W07936,892,225,4755,2026-03-14
I03498,P06681,W02847,4811,72,8966,2026-05-06
I03499,P07452,W03319,51,468,6757,2026-03-26
I03500,P03023,W02678,602,269,9988,2026-04-04
I03501,P09489,W04123,1106,457,8372,2026-05-16
I03502,P07555,W09293,2772,247,4717,2026-03-20
I03503,P05216,W04493,3448,254,5312,2026-05-20
I03504,P00149,W04174,2545,149,3157,2026-04-06
I03505,P03480,W08013,1375,180,7013,2026-03-23
I03506,P07450,W04484,4778,184,3178,2026-05-03
I03507,P00114,W02207,3278,105,5839,2026-04-29
I03508,P04283,W08664,811,236,2207,2026-03-17
I03509,P00606,W03778,3576,417,6793,2026-04-13
I03510,P04214,W02057,693,299,5514,2026-05-19
I03511,P08089,W00524,358,391,5601,2026-03-16
I03512,P06847,W02992,2239,376,4844,2026-05-02
I03513,P03044,W09543,4055,308,9035,2026-04-29
I03514,P07718,W09362,1536,349,3016,2026-04-12
I03515,P02824,W07606,1095,385,9525,2026-03-30
I03516,P04058,W03691,3227,103,6232,2026-03-31
I03517,P06957,W07552,1814,387,8502,2026-05-06
I03518,P09185,W08144,4565,273,2670,2026-04-24
I03519,P05577,W00657,171,449,2697,2026-05-07
I03520,P08718,W02154,2574,252,2420,2026-05-06
I03521,P02659,W08665,1034,361,6847,2026-03-25
I03522,P05354,W05840,524,128,2734,2026-05-05
I03523,P06500,W09655,4819,442,1979,2026-04-25
I03524,P06671,W07589,1972,280,2651,2026-03-31
I03525,P09980,W07263,3015,194,7090,2026-04-03
I03526,P06435,W08084,3628,388,9072,2026-03-15
I03527,P00453,W09819,1971,331,3670,2026-05-27
I03528,P00921,W02168,367,428,8486,2026-04-30
I03529,P01548,W09065,1167,226,4890,2026-03-29
I03530,P04604,W05691,4570,354,5212,2026-03-14
I03531,P07955,W07857,4403,409,4268,2026-04-20
I03532,P07003,W00115,4179,142,6606,2026-04-29
I03533,P06152,W00184,174,378,7645,2026-06-01
I03534,P02596,W00014,546,67,5355,2026-06-04
I03535,P06442,W06283,1718,285,2619,2026-05-05
I03536,P06151,W06135,120,222,6012,2026-03-18
I03537,P01631,W06643,995,253,9228,2026-05-04
I03538,P04873,W01435,136,162,4192,2026-03-30
I03539,P07808,W09208,4385,68,2454,2026-04-10
I03540,P04420,W00997,503,195,9188,2026-04-18
I03541,P06630,W04377,4597,140,3757,2026-04-16
I03542,P00497,W02639,3671,224,3385,2026-06-03
I03543,P03388,W07407,4044,319,1615,2026-05-17
I03544,P01966,W01923,4643,287,9209,2026-03-23
I03545,P09585,W06494,2643,307,9531,2026-05-14
I03546,P07782,W02481,615,115,1487,2026-05-16
I03547,P06063,W07925,1588,276,1660,2026-05-20
I03548,P09894,W00611,2604,346,7892,2026-04-17
I03549,P02032,W08787,318,316,4625,2026-03-28
I03550,P07278,W00207,2072,265,6528,2026-04-16
I03551,P03656,W08438,3792,168,7761,2026-04-07
I03552,P04269,W07772,2448,326,2290,2026-04-04
I03553,P07360,W00921,3337,300,6321,2026-04-07
I03554,P05464,W03544,4317,498,4531,2026-03-28
I03555,P04967,W07548,4485,161,2001,2026-04-11
I03556,P00481,W05157,3370,202,1028,2026-04-01
I03557,P00950,W03009,4991,301,3072,2026-04-09
I03558,P07279,W07459,4743,439,1821,2026-06-05
I03559,P01463,W02741,4758,459,8670,2026-04-04
I03560,P06240,W01466,3188,430,6229,2026-04-05
I03561,P04941,W07014,1950,193,6873,2026-03-27
I03562,P00902,W03314,4283,180,4056,2026-04-19
I03563,P05597,W07660,4807,266,6852,2026-03-16
I03564,P02632,W06362,128,288,9730,2026-04-30
I03565,P01833,W03717,1363,328,8834,2026-04-27
I03566,P08148,W05990,3690,262,4044,2026-06-06
I03567,P01774,W04206,3493,272,1641,2026-05-20
I03568,P04551,W05482,322,365,7852,2026-04-08
I03569,P04393,W06409,3463,159,7935,2026-04-29
I03570,P08513,W06434,2828,492,2608,2026-04-14
I03571,P09119,W07139,1764,308,2799,2026-04-02
I03572,P08209,W07816,1860,380,1254,2026-04-09
I03573,P01992,W03477,4222,254,1605,2026-03-15
I03574,P03899,W07990,4979,463,5338,2026-05-18
I03575,P04398,W03329,3893,264,8045,2026-06-02
