inventory_id,product_id,warehouse_id,current_stock,reorder_level,max_capacity,last_updated,unit_price_ngn,inventory_value
I01359,P03098,W02436,3091,184,4321,2026-04-25,19717.9,60948028.900000006
I01360,P05840,W03798,2476,471,9060,2026-05-18,10574.52,26182511.52
I01361,P01389,W03909,3948,401,2494,2026-05-03,21351.28,84294853.44
I01362,P05261,W02001,784,143,6038,2026-05-09,3978.01,3118759.8400000003
I01363,P06583,W03682,2875,404,4774,2026-03-15,4291.53,12338148.75
I01364,P01565,W04136,4035,81,5627,2026-05-31,10737.19,43324561.65
I01365,P02980,W04788,4622,364,4098,2026-04-10,12258.94,56660820.68
I01366,P01345,W07835,4394,81,1042,2026-03-21,19164.3,84207934.2
I01367,P01774,W03585,1709,312,2362,2026-04-10,24813.32,42405963.88
I01368,P05923,W09947,627,456,1397,2026-05-09,22826.8,14312403.6
I01369,P06957,W06894,4461,208,5709,2026-04-12,1724.0,7690764.0
I01370,P08758,W01196,971,277,2031,2026-05-22,13473.02,13082302.42
I01371,P07313,W02126,278,141,3176,2026-05-19,2317.71,644323.38
I01372,P07946,W05785,4747,464,7738,2026-04-16,4985.42,23665788.740000002
I01373,P00674,W02049,2344,234,1937,2026-06-03,13741.39,32209818.16
I01374,P03770,W08270,4982,427,6824,2026-05-21,23044.21,114806254.22
I01375,P03042,W00718,3624,421,9395,2026-06-07,5287.19,19160776.56
I01376,P01069,W02164,3427,426,5551,2026-04-22,5794.45,19857580.15
I01377,P03832,W03281,3004,297,1977,2026-04-05,1865.78,5604803.12
I01378,P05321,W01661,4585,362,2317,2026-05-31,21069.54,96603840.9
I01379,P05262,W07605,4682,135,4973,2026-03-25,17117.34,80143385.88
I01380,P01924,W09482,1952,293,3989,2026-05-01,5408.83,10558036.16
I01381,P09646,W00378,3751,72,7086,2026-04-02,4612.9,17302987.9
I01382,P09209,W01263,307,388,1459,2026-04-21,24120.56,7405011.920000001
I01383,P06980,W04908,630,424,9980,2026-03-25,2250.58,1417865.4
I01384,P06039,W09363,82,424,4700,2026-04-21,7881.0,646242.0
I01385,P03509,W02636,321,142,4275,2026-05-02,1846.93,592864.53
I01386,P07736,W08660,3511,175,1076,2026-03-24,13925.46,48892290.059999995
I01387,P01835,W04777,1465,433,2225,2026-05-06,7418.82,10868571.299999999
I01388,P01547,W07903,3915,410,4496,2026-04-14,1724.41,6751065.15
I01389,P04403,W08725,4139,383,5275,2026-04-27,24403.51,101006127.89
I01390,P05424,W04458,147,359,9377,2026-03-30,16270.8,2391807.6
I01391,P00100,W08028,847,225,3754,2026-04-17,20798.12,17616007.64
I01392,P04537,W01104,89,241,1779,2026-05-23,646.14,57506.46
I01393,P04158,W07262,2216,200,2835,2026-03-30,11101.51,24600946.16
I01394,P00110,W07480,2782,55,3154,2026-04-18,6968.8,19387201.6
I01395,P00239,W06705,4180,451,7218,2026-04-17,1828.92,7644885.600000001
I01396,P00810,W07407,3053,126,8228,2026-05-08,13163.7,40188776.1
I01397,P07560,W06339,1111,63,1950,2026-06-02,22405.7,24892732.7
I01398,P09278,W00537,508,175,7286,2026-05-03,14083.76,7154550.08
I01399,P06949,W08850,440,144,8769,2026-04-14,17224.85,7578933.999999999
I01400,P04325,W06353,2284,198,2158,2026-04-27,23581.51,53860168.839999996
I01401,P08579,W08094,3477,124,8588,2026-04-06,10993.38,38223982.26
I01402,P05989,W07050,786,413,4470,2026-03-25,6733.2,5292295.2
I01403,P08550,W04145,2154,423,7163,2026-03-20,10739.97,23133895.38
I01404,P03847,W07736,3432,244,9909,2026-03-22,271.57,932028.24
I01405,P08719,W06345,1776,369,2954,2026-05-06,19557.6,34734297.599999994
I01406,P01315,W02855,974,181,5790,2026-05-11,19259.25,18758509.5
I01407,P07484,W07532,3022,132,1925,2026-05-17,7922.65,23942248.3
I01408,P04610,W07625,2457,422,8437,2026-05-28,19122.55,46984105.35
I01409,P00846,W03840,1507,196,3073,2026-04-02,7591.8,11440842.6
I01410,P07010,W04617,2289,420,9529,2026-03-27,21592.69,49425667.41
I01411,P08131,W06952,4636,478,7180,2026-05-07,21702.61,100613299.96000001
I01412,P04567,W07844,3348,479,4493,2026-03-28,21494.6,71963920.8
I01413,P06493,W02227,3435,459,5973,2026-06-07,732.61,2516515.35
I01414,P01360,W05044,523,141,5250,2026-05-03,4782.59,2501294.5700000003
I01415,P07088,W07311,3090,394,6587,2026-03-16,3773.33,11659589.7
I01416,P04079,W05680,4383,351,4381,2026-05-07,24722.78,108359944.74
I01417,P08594,W09694,114,411,3464,2026-05-24,23358.06,2662818.8400000003
I01418,P06103,W04578,493,193,4343,2026-05-31,19348.08,9538603.440000001
I01419,P07994,W09072,4689,447,6101,2026-03-31,17303.41,81135689.49
I01420,P03026,W00091,3593,254,1699,2026-03-10,14962.74,53761124.82
I01421,P04349,W07487,4270,393,4285,2026-05-31,11723.28,50058405.6
I01422,P06610,W02368,3183,295,5404,2026-04-11,24794.65,78921370.95
I01423,P05933,W05977,1603,248,5078,2026-04-09,10186.56,16329055.68
I01424,P01921,W08270,1157,394,5310,2026-05-19,6456.12,7469730.84
I01425,P02202,W05634,4346,386,1801,2026-03-31,9901.49,43031875.54
I01426,P05965,W05407,1194,268,2213,2026-04-11,632.75,755503.5
I01427,P01450,W04121,1658,433,4603,2026-03-14,23629.98,39178506.839999996
I01428,P09856,W07700,1374,461,6209,2026-04-23,20702.35,28445028.9
I01429,P06115,W02729,282,256,1373,2026-05-29,17158.09,4838581.38
I01430,P06377,W07804,1109,217,9744,2026-04-24,17701.83,19631329.470000003
I01431,P02426,W07601,1864,465,5169,2026-04-28,22966.68,42809891.52
I01432,P00497,W00762,3010,229,2152,2026-05-08,2325.21,6998882.100000001
I01433,P06057,W00942,4879,101,4576,2026-05-12,7166.29,34964328.91
I01434,P01740,W08887,1048,56,9583,2026-04-06,20427.48,21407999.04
I01435,P01265,W03147,4368,375,1387,2026-04-25,14899.13,65079399.839999996
I01436,P05407,W04549,3160,223,5546,2026-03-10,8081.34,25537034.400000002
I01437,P02367,W02948,3518,354,6745,2026-06-03,10852.46,38178954.279999994
I01438,P07607,W05301,3583,398,6367,2026-06-02,9491.5,34008044.5
I01439,P07862,W05382,4648,249,5484,2026-05-25,24885.18,115666316.64
I01440,P09478,W05175,346,88,9770,2026-03-17,4349.91,1505068.8599999999
I01441,P05499,W04072,4329,479,8857,2026-03-22,16331.31,70698240.99
I01442,P03335,W07898,3178,159,8505,2026-06-02,9023.72,28677382.159999996
I01443,P09986,W08107,2635,312,8490,2026-03-12,16250.13,42819092.55
I01444,P03333,W05777,1318,287,5769,2026-04-02,17185.72,22650778.96
I01445,P00960,W09979,3987,459,1476,2026-06-03,19568.16,78018253.92
I01446,P09988,W00320,4430,160,7181,2026-05-24,18152.78,80416815.39999999
I01447,P02776,W08040,3013,200,4236,2026-03-30,16639.34,50134331.42
I01448,P04753,W05992,2038,360,8544,2026-06-05,24235.56,49392071.28
I01449,P02585,W07319,4005,368,6901,2026-04-04,17257.46,69116127.3
I01450,P08940,W08760,2038,173,8171,2026-04-01,11188.01,22801164.38
I01451,P02756,W06421,745,494,5418,2026-03-31,17092.11,12733621.950000001
I01452,P06492,W09618,3860,332,2573,2026-04-06,13469.97,51994084.199999996
I01453,P04839,W06159,2028,280,1688,2026-05-21,2654.12,5382555.359999999
I01454,P07466,W03607,561,238,1407,2026-04-11,5661.44,3176067.84
I01455,P06646,W01676,4149,118,1242,2026-05-19,15711.71,65187884.79
I01456,P09625,W00928,4362,351,3057,2026-03-31,8592.17,37479045.54
I01457,P04129,W02496,3714,473,9086,2026-05-15,17202.48,63890010.72
I01458,P07588,W08984,679,105,8673,2026-06-04,15149.7,10286646.3
I01459,P03104,W08155,583,408,4024,2026-05-29,1471.91,858123.53
I01460,P03585,W08735,1938,346,2692,2026-04-25,2270.82,4400849.16
I01461,P08442,W00108,4257,80,5467,2026-04-20,10732.26,45687230.82
I01462,P06541,W01650,4791,74,6393,2026-05-25,12568.02,60213383.82
I01463,P00980,W05665,1704,463,8114,2026-03-25,10440.02,17789794.080000002
I01464,P06446,W05109,1486,276,9036,2026-05-12,20672.64,30719543.04
I01465,P04482,W02646,610,475,6696,2026-05-04,22048.21,13449408.1
I01466,P02124,W02507,4736,351,6437,2026-04-14,5800.6,27471641.6
I01467,P07433,W02616,518,447,7530,2026-03-31,15814.07,8191688.26
I01468,P00832,W01293,4193,81,3756,2026-04-30,12954.86,54319727.980000004
I01469,P01558,W01736,4366,393,3018,2026-05-26,21071.27,91997164.82000001
I01470,P03599,W05257,2354,429,9225,2026-04-08,10793.31,25407451.74
I01471,P02362,W03429,3356,419,4565,2026-05-06,21577.2,72413083.2
I01472,P00777,W01620,4696,255,5115,2026-06-01,19523.27,91681275.92
I01473,P02361,W05681,4177,162,6002,2026-03-22,20362.3,85053327.1
I01474,P02738,W08071,3893,464,6292,2026-04-29,14434.83,56194793.19
I01475,P06255,W03324,3940,223,5777,2026-03-18,19623.28,77315723.19999999
I01476,P00715,W07168,4270,116,5604,2026-06-06,17093.12,72987622.39999999
I01477,P06851,W04087,2096,240,6039,2026-06-02,23256.48,48745582.08
I01478,P05123,W06767,2610,474,2298,2026-04-07,5022.39,13108437.9
I01479,P04902,W07046,4187,123,9351,2026-04-26,21852.29,91495538.23
I01480,P08980,W06415,2698,321,6644,2026-04-09,21623.36,58339825.28
I01481,P04053,W03308,2218,202,2554,2026-03-30,17370.43,38527613.74
I01482,P02975,W05603,4064,282,2941,2026-04-12,1913.67,7777154.88
I01483,P01631,W09248,4779,452,4458,2026-05-04,9918.1,47398599.9
I01484,P07217,W00327,4402,394,7637,2026-04-21,9303.11,40952290.220000006
I01485,P04340,W00952,1421,419,6471,2026-04-13,24032.12,34149642.519999996
I01486,P09339,W07290,3887,481,1770,2026-05-26,13749.86,53445705.82
I01487,P07088,W05514,37,322,6306,2026-05-11,3773.33,139613.21
I01488,P09219,W08987,2609,400,6079,2026-03-15,12373.0,32281157.0
I01489,P01476,W09193,678,185,6264,2026-05-17,2989.77,2027064.06
I01490,P02090,W08183,1872,423,2183,2026-04-16,23074.23,43194958.56
I01491,P09088,W03021,2404,149,9692,2026-05-15,9869.1,23725316.400000002
I01492,P03591,W04584,2922,460,5222,2026-04-07,10585.93,30932087.46
I01493,P02170,W01545,677,268,5590,2026-05-22,7784.37,5270018.49
I01494,P04299,W06805,4387,99,7817,2026-03-20,24268.68,106466699.16
I01495,P02866,W06356,1911,162,2067,2026-05-23,6918.07,13220431.77
I01496,P02210,W06596,2802,284,9487,2026-05-13,23102.23,64732448.46
I01497,P05566,W02424,2772,152,2893,2026-03-12,2401.68,6657456.96
I01498,P02569,W05006,29,98,2500,2026-04-22,19118.75,554443.75
I01499,P01945,W08083,1000,483,5632,2026-05-12,20633.51,20633510.0
I01500,P08268,W07858,1189,369,3452,2026-05-09,9410.56,11189155.84
I01501,P07213,W07139,608,319,4837,2026-05-24,24378.87,14822352.959999999
I01502,P07215,W07845,2606,462,9271,2026-03-17,19271.91,50222597.46
I01503,P08414,W06640,2527,117,3718,2026-05-09,17891.19,45211037.129999995
I01504,P03972,W01847,1136,434,4092,2026-04-04,771.73,876685.28
I01505,P06745,W07307,2822,260,8290,2026-05-29,3066.97,8654989.34
I01506,P03290,W01768,3177,158,8477,2026-05-14,12988.45,41264305.650000006
I01507,P09638,W01746,2133,76,2864,2026-05-22,15154.51,32324569.830000002
I01508,P02842,W07171,4138,193,2697,2026-04-14,4802.26,19871751.880000003
I01509,P00613,W05057,3281,287,6502,2026-04-15,6356.93,20857087.330000002
I01510,P06008,W06847,1710,96,4495,2026-04-22,7418.03,12684831.299999999
I01511,P05692,W01067,4923,83,4773,2026-04-14,9018.7,44399060.1
I01512,P02203,W03809,3112,484,5208,2026-04-16,3874.53,12057537.360000001
I01513,P02803,W00810,3718,382,3465,2026-03-20,8574.54,31880139.720000003
I01514,P04641,W00717,3292,183,8481,2026-04-03,13353.52,43959787.84
I01515,P06624,W04327,3852,294,4723,2026-05-19,20094.93,77405670.36
I01516,P01933,W01932,3707,453,2474,2026-05-03,19900.88,73772562.16
I01517,P02811,W05562,699,380,9573,2026-04-11,18640.89,13029982.11
I01518,P01839,W01765,4879,352,9350,2026-06-06,23637.57,115327704.03
I01519,P07349,W07047,4430,359,2764,2026-04-16,11554.3,51185549.0
I01520,P08903,W06397,1108,421,5899,2026-03-16,20900.19,23157410.52
I01521,P03849,W01495,1549,310,8395,2026-05-11,10067.51,15594572.99
I01522,P02809,W01562,3127,292,8504,2026-03-10,19716.66,61653995.82
I01523,P01946,W05307,414,407,1028,2026-03-11,24295.8,10058461.2
I01524,P09735,W02554,735,83,1247,2026-04-02,18497.7,13595809.5
I01525,P01204,W09432,1639,386,4417,2026-03-27,10088.87,16535657.930000002
I01526,P04607,W04201,1532,152,9627,2026-03-23,1655.33,2535965.56
I01527,P06730,W07719,868,469,5199,2026-05-22,7972.47,6920103.96
I01528,P02341,W05459,2511,304,1848,2026-04-18,15026.48,37731491.28
I01529,P09838,W06188,3798,246,1971,2026-04-20,21149.65,80326370.7
I01530,P09208,W08661,3171,325,1435,2026-03-24,22252.06,70561282.26
I01531,P01684,W01079,179,278,4950,2026-04-09,20151.71,3607156.09
I01532,P07649,W09527,3259,188,2151,2026-05-13,1709.96,5572759.64
I01533,P02571,W04101,2708,431,7644,2026-03-17,23203.28,62834482.239999995
I01534,P09170,W09133,1402,443,9641,2026-06-07,22790.29,31951986.580000002
I01535,P06894,W02678,4376,286,7126,2026-03-15,3879.94,16978617.44
I01536,P06505,W03841,1085,369,4969,2026-03-25,16279.35,17663094.75
I01537,P09344,W09389,87,225,9665,2026-05-13,12160.96,1058003.52
I01538,P01089,W02186,584,388,2833,2026-04-30,13063.83,7629276.72
I01539,P04787,W09756,1066,422,3986,2026-05-08,4813.87,5131585.42
I01540,P04531,W02505,4248,96,2394,2026-05-14,14805.01,62891682.480000004
I01541,P09240,W04441,2397,93,3771,2026-03-12,730.66,1751392.02
I01542,P08402,W04743,3788,135,1027,2026-04-17,15172.34,57472823.92
I01543,P06944,W02377,128,194,3689,2026-05-10,22602.23,2893085.44
I01544,P05798,W01432,3944,198,5378,2026-05-14,19936.96,78631370.24
I01545,P04408,W06218,1983,266,9512,2026-05-01,21704.86,43040737.38
I01546,P09606,W02883,2172,428,6086,2026-03-31,15183.32,32978171.04
I01547,P05394,W02588,3331,305,9301,2026-05-25,6368.54,21213606.74
I01548,P09178,W09361,2837,223,4688,2026-03-28,1047.62,2972097.9399999995
I01549,P08556,W03615,1897,206,3975,2026-05-02,2899.47,5500294.59
I01550,P02666,W05544,1920,140,2011,2026-04-26,9896.79,19001836.8
I01551,P04375,W01113,3989,322,9320,2026-04-11,6568.09,26200111.01
I01552,P01471,W00186,2964,421,3991,2026-04-14,13020.92,38594006.88
I01553,P04934,W09445,21,187,4468,2026-04-18,9841.65,206674.65
I01554,P09490,W04742,3938,357,9806,2026-05-04,9268.83,36500652.54
I01555,P02791,W09056,4573,245,9748,2026-03-21,13504.08,61754157.839999996
I01556,P05029,W05756,4019,306,8709,2026-04-17,20400.05,81987800.95
I01557,P04381,W02828,4803,424,9959,2026-03-26,13513.64,64906012.919999994
I01558,P00373,W01810,2109,492,9975,2026-05-19,23641.77,49860492.93
I01559,P01594,W03278,3893,127,4336,2026-03-10,8137.03,31677457.79
I01560,P02523,W09272,380,70,8870,2026-06-01,14524.54,5519325.2
I01561,P02301,W01709,1675,274,9322,2026-06-04,15217.53,25489362.75
I01562,P08122,W00515,1571,112,4232,2026-04-16,24038.58,37764609.18
I01563,P09968,W08212,982,254,9161,2026-04-11,783.72,769613.04
I01564,P03693,W04232,2007,499,6724,2026-05-17,21025.69,42198559.83
I01565,P01404,W09121,369,427,5853,2026-04-23,17333.43,6396035.67
I01566,P04452,W08472,4084,477,5350,2026-04-04,15263.06,62334337.04
I01567,P02031,W08610,3581,398,6176,2026-05-21,23723.64,84954354.84
I01568,P02681,W00560,4144,391,4379,2026-05-03,14104.63,58449586.72
I01569,P05528,W09039,672,389,4057,2026-05-03,5264.22,3537555.8400000003
I01570,P02146,W03053,3252,395,9465,2026-04-24,18400.28,59837710.559999995
I01571,P00437,W08519,2151,325,5512,2026-06-07,7319.85,15744997.350000001
I01572,P00018,W05560,3107,61,7480,2026-04-23,3743.22,11630184.54
I01573,P08513,W06308,2141,446,3927,2026-03-17,18460.76,39524487.16
I01574,P03809,W05066,4186,419,3416,2026-04-28,2823.04,11817245.44
I01575,P03938,W03202,2591,315,7459,2026-06-06,17155.12,44448915.919999994
I01576,P06455,W06839,2346,183,4230,2026-05-31,21692.87,50891473.019999996
I01577,P02001,W04651,614,311,2546,2026-04-13,7198.73,4420020.22
I01578,P09447,W05317,4483,357,8092,2026-05-16,17788.81,79747235.23
I01579,P06346,W08004,3077,255,7866,2026-03-29,899.93,2769084.61
I01580,P04597,W01877,1886,259,8713,2026-03-31,11216.33,21153998.38
I01581,P08026,W02288,3413,408,9741,2026-05-28,5763.91,19672224.83
I01582,P02568,W09323,1794,378,4706,2026-05-15,8692.31,15594004.139999999
I01583,P08015,W02137,2225,70,7252,2026-03-10,24530.85,54581141.25
I01584,P05376,W05729,3319,464,9049,2026-04-30,18034.72,59857235.68000001
I01585,P02162,W07331,3319,344,2407,2026-03-17,24685.83,81932269.77000001
I01586,P09725,W02886,1046,352,6847,2026-03-14,19415.94,20309073.24
I01587,P04307,W02901,4563,494,1520,2026-05-27,11070.39,50514189.57
I01588,P09719,W08360,4238,492,4840,2026-05-17,1292.28,5476682.64
I01589,P07614,W09703,4092,316,6551,2026-05-12,13469.8,55118421.599999994
I01590,P04380,W05658,2996,60,3560,2026-05-10,18155.59,54394147.64
I01591,P02675,W03287,272,465,7198,2026-06-04,13166.41,3581263.52
I01592,P03996,W06873,279,204,2626,2026-03-11,21236.76,5925056.039999999
I01593,P04761,W04972,4743,375,3725,2026-05-05,3905.32,18522932.76
I01594,P00705,W00563,2469,167,6806,2026-04-13,23036.71,56877636.989999995
I01595,P07890,W03764,4630,132,6489,2026-03-28,17584.77,81417485.10000001
I01596,P03661,W07024,1734,352,3817,2026-04-10,14530.42,25195748.28
I01597,P02586,W08468,3509,145,9980,2026-06-06,1671.06,5863749.54
I01598,P08846,W05286,4380,220,4650,2026-04-20,2172.39,9515068.2
I01599,P04356,W09894,2447,487,9381,2026-05-15,7939.0,19426733.0
I01600,P04542,W01447,1597,211,3406,2026-03-10,4366.47,6973252.590000001
I01601,P09610,W07134,3434,190,2368,2026-04-01,5545.17,19042113.78
I01602,P04642,W06226,3797,206,2765,2026-05-16,11515.98,43726176.059999995
I01603,P01593,W08910,618,442,6803,2026-05-12,4700.15,2904692.6999999997
I01604,P06329,W09074,3281,478,2837,2026-03-26,9787.59,32113082.79
I01605,P05362,W03370,2517,384,5116,2026-03-20,4864.65,12244324.049999999
I01606,P02023,W04974,1972,358,8272,2026-06-05,15591.22,30745885.84
I01607,P02077,W03524,2606,244,8227,2026-04-27,7205.08,18776438.48
I01608,P07099,W08892,2240,71,4333,2026-06-07,16678.55,37359952.0
I01609,P07829,W01324,2213,92,9149,2026-03-15,4194.78,9283048.139999999
I01610,P09264,W00341,4094,146,5269,2026-05-03,10211.32,41805144.08
I01611,P08261,W06498,1176,164,4242,2026-05-15,5722.83,6730048.08
I01612,P08940,W08568,4377,456,9070,2026-04-02,11188.01,48969919.77
I01613,P00709,W04890,482,270,2081,2026-05-28,22853.13,11015208.66
I01614,P00260,W02592,4944,419,9950,2026-05-17,5546.11,27419967.84
I01615,P02941,W01113,4025,274,8906,2026-06-03,19840.7,79858817.5
I01616,P07085,W09997,2660,273,5534,2026-05-26,20837.81,55428574.6
I01617,P04141,W07928,4965,146,8295,2026-05-17,6695.41,33242710.65
I01618,P00395,W06393,1908,240,7301,2026-05-24,11599.66,22132151.28
I01619,P06755,W00758,3364,383,5215,2026-03-12,4218.95,14192547.799999999
I01620,P00798,W04286,898,457,6731,2026-05-28,19349.2,17375581.6
I01621,P03531,W07011,2885,375,1413,2026-05-02,5875.81,16951711.85
I01622,P04840,W00379,3888,366,2765,2026-05-08,17172.72,66767535.36000001
I01623,P05996,W04991,1287,217,2048,2026-04-16,10827.35,13934799.450000001
I01624,P08291,W09826,3592,108,5775,2026-05-21,19602.22,70411174.24000001
I01625,P09835,W07244,3825,405,8871,2026-05-23,11246.69,43018589.25
I01626,P09680,W02273,4854,362,7236,2026-04-12,18040.55,87568829.7
I01627,P01277,W03921,731,172,9136,2026-04-27,20957.33,15319808.23
I01628,P01360,W00845,4652,468,2953,2026-06-03,4782.59,22248608.68
I01629,P00963,W07761,2655,243,3534,2026-04-24,2754.63,7313542.65
I01630,P04376,W02821,3826,227,1594,2026-04-05,20065.54,76770756.04
I01631,P02677,W04772,4862,454,9799,2026-05-14,21656.15,105292201.30000001
I01632,P07893,W00550,1235,51,9378,2026-06-01,21489.5,26539532.5
I01633,P05163,W08671,1073,276,4575,2026-03-15,19637.09,21070597.57
I01634,P04382,W06787,2575,394,8142,2026-04-05,8813.45,22694633.750000004
I01635,P05114,W01337,1271,140,2477,2026-04-26,13709.34,17424571.14
I01636,P06646,W05757,1612,169,7736,2026-05-12,15711.71,25327276.52
I01637,P03308,W00796,2741,301,9216,2026-05-10,13250.04,36318359.64
I01638,P05401,W04197,834,175,9505,2026-03-27,5868.98,4894729.319999999
I01639,P08567,W07716,291,157,1717,2026-04-11,19572.28,5695533.4799999995
I01640,P05192,W03594,1630,168,3046,2026-05-17,21920.24,35729991.2
I01641,P02053,W01516,108,199,6085,2026-04-04,4587.0,495396.0
I01642,P00187,W03844,1039,380,5561,2026-05-29,21768.57,22617544.23
I01643,P08933,W00057,435,218,7504,2026-05-26,4289.9,1866106.4999999998
I01644,P03068,W05675,3329,94,3563,2026-04-02,1863.44,6203391.76
I01645,P00371,W07693,1748,464,4138,2026-04-12,4907.89,8578991.72
I01646,P02861,W01076,3734,188,1459,2026-03-30,21743.32,81189556.88
I01647,P06738,W05623,3629,225,7842,2026-03-19,1914.36,6947212.4399999995
I01648,P01739,W06608,4054,160,3235,2026-04-16,18155.49,73602356.46000001
I01649,P02865,W07512,798,406,6328,2026-03-11,5581.45,4453997.1
I01650,P05083,W08223,2522,108,2032,2026-04-21,10224.34,25785785.48
