warehouse_id,warehouse_name,city,capacity
W03073,Central Warehouse 3073,Port Harcourt,94634
W03074,Distribution Hub 3074,Kano,66757
W03075,Supply Center 3075,Abuja,25436
W03076,Central Warehouse 3076,Lagos,32222
W03077,Distribution Hub 3077,Ibadan,80166
W03078,Distribution Hub 3078,Ibadan,66609
W03079,Supply Center 3079,Abuja,99156
W03080,Central Warehouse 3080,Lagos,50433
W03081,Distribution Hub 3081,Port Harcourt,62021
W03082,Supply Center 3082,Ogun,27164
W03083,Supply Center 3083,Ibadan,20973
W03084,Supply Center 3084,Lagos,68298
W03085,Central Warehouse 3085,Abuja,90766
W03086,Supply Center 3086,Kano,48757
W03087,Supply Center 3087,Ibadan,77144
W03088,Central Warehouse 3088,Lagos,10758
W03089,Supply Center 3089,Lagos,30537
W03090,Supply Center 3090,Lagos,14115
W03091,Central Warehouse 3091,Lagos,74827
W03092,Central Warehouse 3092,Ibadan,83856
W03093,Distribution Hub 3093,Abuja,99108
W03094,Central Warehouse 3094,Ogun,8743
W03095,Central Warehouse 3095,Port Harcourt,59439
W03096,Central Warehouse 3096,Port Harcourt,77123
W03097,Distribution Hub 3097,Port Harcourt,76481
W03098,Supply Center 3098,Kano,21157
W03099,Distribution Hub 3099,Kano,40958
W03100,Central Warehouse 3100,Ogun,30803
W03101,Supply Center 3101,Ogun,10472
W03102,Central Warehouse 3102,Ogun,70113
W03103,Central Warehouse 3103,Port Harcourt,89327
W03104,Central Warehouse 3104,Abuja,92563
W03105,Supply Center 3105,Port Harcourt,35245
W03106,Central Warehouse 3106,Lagos,99306
W03107,Distribution Hub 3107,Lagos,43817
W03108,Distribution Hub 3108,Ogun,75856
W03109,Central Warehouse 3109,Ibadan,17279
W03110,Central Warehouse 3110,Lagos,31576
W03111,Supply Center 3111,Port Harcourt,41168
W03112,Supply Center 3112,Ogun,97241
W03113,Central Warehouse 3113,Kano,9824
W03114,Central Warehouse 3114,Ogun,86691
W03115,Central Warehouse 3115,Ogun,41614
W03116,Central Warehouse 3116,Ogun,72142
W03117,Supply Center 3117,Port Harcourt,44869
W03118,Supply Center 3118,Lagos,73527
W03119,Supply Center 3119,Kano,22413
W03120,Distribution Hub 3120,Ogun,17504
W03121,Distribution Hub 3121,Abuja,45466
W03122,Central Warehouse 3122,Kano,76290
W03123,Distribution Hub 3123,Kano,72981
W03124,Distribution Hub 3124,Abuja,92742
W03125,Supply Center 3125,Ibadan,99858
W03126,Distribution Hub 3126,Ibadan,56226
W03127,Supply Center 3127,Port Harcourt,94564
W03128,Central Warehouse 3128,Ogun,26540
W03129,Distribution Hub 3129,Ibadan,37671
W03130,Distribution Hub 3130,Ogun,17325
W03131,Supply Center 3131,Ibadan,63654
W03132,Distribution Hub 3132,Ogun,40406
W03133,Distribution Hub 3133,Port Harcourt,63882
W03134,Distribution Hub 3134,Abuja,39561
W03135,Supply Center 3135,Ogun,21284
W03136,Distribution Hub 3136,Ogun,26850
W03137,Central Warehouse 3137,Port Harcourt,81866
W03138,Supply Center 3138,Abuja,8178
W03139,Distribution Hub 3139,Ogun,23629
W03140,Central Warehouse 3140,Kano,56520
W03141,Central Warehouse 3141,Lagos,21144
W03142,Central Warehouse 3142,Abuja,95240
W03143,Central Warehouse 3143,Ibadan,28946
W03144,Distribution Hub 3144,Port Harcourt,56172
W03145,Distribution Hub 3145,Lagos,74192
W03146,Distribution Hub 3146,Ogun,25784
W03147,Distribution Hub 3147,Ogun,33828
W03148,Central Warehouse 3148,Kano,60149
W03149,Distribution Hub 3149,Port Harcourt,6738
W03150,Supply Center 3150,Abuja,73099
W03151,Central Warehouse 3151,Abuja,54976
W03152,Supply Center 3152,Port Harcourt,14047
W03153,Distribution Hub 3153,Kano,15638
W03154,Supply Center 3154,Abuja,38635
W03155,Central Warehouse 3155,Lagos,86808
W03156,Supply Center 3156,Kano,64663
W03157,Distribution Hub 3157,Ogun,62407
W03158,Distribution Hub 3158,Kano,10528
W03159,Supply Center 3159,Abuja,63269
W03160,Distribution Hub 3160,Port Harcourt,41153
W03161,Central Warehouse 3161,Ibadan,16416
W03162,Central Warehouse 3162,Kano,74289
W03163,Central Warehouse 3163,Abuja,45498
W03164,Supply Center 3164,Port Harcourt,72639
W03165,Distribution Hub 3165,Port Harcourt,59291
W03166,Central Warehouse 3166,Lagos,75873
W03167,Distribution Hub 3167,Abuja,35062
W03168,Supply Center 3168,Abuja,60514
W03169,Distribution Hub 3169,Ogun,11338
W03170,Distribution Hub 3170,Ogun,88020
W03171,Distribution Hub 3171,Port Harcourt,63969
W03172,Central Warehouse 3172,Abuja,98604
W03173,Distribution Hub 3173,Port Harcourt,81736
W03174,Supply Center 3174,Kano,49450
W03175,Distribution Hub 3175,Lagos,45184
W03176,Distribution Hub 3176,Lagos,33436
W03177,Central Warehouse 3177,Port Harcourt,82229
W03178,Central Warehouse 3178,Abuja,20626
W03179,Distribution Hub 3179,Abuja,44588
W03180,Central Warehouse 3180,Abuja,54818
W03181,Distribution Hub 3181,Port Harcourt,89834
W03182,Central Warehouse 3182,Ogun,73965
W03183,Supply Center 3183,Ibadan,54686
W03184,Central Warehouse 3184,Kano,38736
W03185,Distribution Hub 3185,Ibadan,36743
W03186,Distribution Hub 3186,Lagos,15714
W03187,Supply Center 3187,Abuja,45991
W03188,Distribution Hub 3188,Port Harcourt,49228
W03189,Supply Center 3189,Ogun,76021
W03190,Supply Center 3190,Port Harcourt,20882
W03191,Central Warehouse 3191,Ibadan,58702
W03192,Central Warehouse 3192,Port Harcourt,48320
W03193,Supply Center 3193,Abuja,41177
W03194,Distribution Hub 3194,Ogun,93451
W03195,Supply Center 3195,Ibadan,53812
W03196,Distribution Hub 3196,Ogun,29127
W03197,Central Warehouse 3197,Port Harcourt,43944
W03198,Distribution Hub 3198,Ibadan,85730
W03199,Distribution Hub 3199,Ogun,97222
W03200,Distribution Hub 3200,Ibadan,37780
W03201,Supply Center 3201,Ogun,63540
W03202,Distribution Hub 3202,Abuja,76833
W03203,Central Warehouse 3203,Kano,73983
W03204,Supply Center 3204,Abuja,98423
W03205,Supply Center 3205,Abuja,71900
W03206,Supply Center 3206,Ogun,68306
W03207,Supply Center 3207,Kano,36453
W03208,Supply Center 3208,Lagos,57231
W03209,Supply Center 3209,Abuja,16828
W03210,Supply Center 3210,Ibadan,58345
W03211,Supply Center 3211,Abuja,98658
W03212,Supply Center 3212,Ogun,74542
W03213,Supply Center 3213,Ibadan,73964
W03214,Central Warehouse 3214,Abuja,33727
W03215,Supply Center 3215,Ogun,45115
W03216,Supply Center 3216,Kano,12604
W03217,Supply Center 3217,Abuja,19507
W03218,Supply Center 3218,Abuja,34910
W03219,Distribution Hub 3219,Abuja,74386
W03220,Supply Center 3220,Lagos,76287
W03221,Central Warehouse 3221,Kano,58085
W03222,Distribution Hub 3222,Abuja,55780
W03223,Central Warehouse 3223,Abuja,60878
W03224,Central Warehouse 3224,Lagos,83469
W03225,Supply Center 3225,Lagos,22815
W03226,Central Warehouse 3226,Kano,15671
W03227,Supply Center 3227,Ogun,80188
W03228,Central Warehouse 3228,Ogun,7526
W03229,Central Warehouse 3229,Lagos,37484
W03230,Distribution Hub 3230,Lagos,11183
W03231,Distribution Hub 3231,Ogun,38001
W03232,Distribution Hub 3232,Ibadan,1013
W03233,Central Warehouse 3233,Port Harcourt,5157
W03234,Central Warehouse 3234,Abuja,17763
W03235,Central Warehouse 3235,Ibadan,61078
W03236,Central Warehouse 3236,Ibadan,20701
W03237,Distribution Hub 3237,Ogun,7991
W03238,Distribution Hub 3238,Abuja,77881
W03239,Distribution Hub 3239,Kano,87284
W03240,Central Warehouse 3240,Ibadan,85631
W03241,Supply Center 3241,Lagos,74594
W03242,Central Warehouse 3242,Ogun,8658
W03243,Central Warehouse 3243,Abuja,61993
W03244,Supply Center 3244,Port Harcourt,23640
W03245,Supply Center 3245,Port Harcourt,38384
W03246,Distribution Hub 3246,Ogun,76939
W03247,Distribution Hub 3247,Ibadan,45763
W03248,Distribution Hub 3248,Ibadan,23582
W03249,Central Warehouse 3249,Abuja,1181
W03250,Supply Center 3250,Port Harcourt,16058
W03251,Distribution Hub 3251,Ibadan,79786
W03252,Distribution Hub 3252,Kano,1486
W03253,Central Warehouse 3253,Kano,13067
W03254,Supply Center 3254,Lagos,67233
W03255,Central Warehouse 3255,Ibadan,60934
W03256,Supply Center 3256,Kano,40192
W03257,Supply Center 3257,Kano,6724
W03258,Distribution Hub 3258,Lagos,49856
W03259,Supply Center 3259,Ibadan,68769
W03260,Supply Center 3260,Port Harcourt,18036
W03261,Distribution Hub 3261,Port Harcourt,92987
W03262,Central Warehouse 3262,Ogun,98822
W03263,Central Warehouse 3263,Kano,87491
W03264,Supply Center 3264,Ogun,62241
W03265,Central Warehouse 3265,Ibadan,99331
W03266,Supply Center 3266,Lagos,85405
W03267,Central Warehouse 3267,Ibadan,14893
W03268,Distribution Hub 3268,Port Harcourt,75223
W03269,Distribution Hub 3269,Lagos,53859
W03270,Distribution Hub 3270,Abuja,25835
W03271,Central Warehouse 3271,Ogun,23753
W03272,Supply Center 3272,Ibadan,12599
W03273,Distribution Hub 3273,Ibadan,19137
W03274,Supply Center 3274,Abuja,35721
W03275,Supply Center 3275,Ogun,69205
W03276,Distribution Hub 3276,Abuja,63287
W03277,Distribution Hub 3277,Lagos,85457
W03278,Supply Center 3278,Lagos,23768
W03279,Central Warehouse 3279,Ogun,93427
W03280,Distribution Hub 3280,Port Harcourt,20520
W03281,Supply Center 3281,Kano,59509
W03282,Supply Center 3282,Kano,9118
W03283,Supply Center 3283,Kano,75458
W03284,Distribution Hub 3284,Lagos,66248
W03285,Supply Center 3285,Port Harcourt,41533
W03286,Distribution Hub 3286,Ogun,8068
W03287,Distribution Hub 3287,Ogun,78796
W03288,Central Warehouse 3288,Kano,65790
W03289,Distribution Hub 3289,Ibadan,84979
W03290,Central Warehouse 3290,Port Harcourt,51596
W03291,Central Warehouse 3291,Port Harcourt,19873
W03292,Distribution Hub 3292,Abuja,94726
W03293,Distribution Hub 3293,Port Harcourt,84669
W03294,Supply Center 3294,Ibadan,95654
W03295,Central Warehouse 3295,Lagos,15254
W03296,Central Warehouse 3296,Ibadan,83885
W03297,Central Warehouse 3297,Port Harcourt,87091
W03298,Supply Center 3298,Port Harcourt,98418
W03299,Distribution Hub 3299,Kano,1766
W03300,Supply Center 3300,Ibadan,33181
W03301,Distribution Hub 3301,Abuja,70502
W03302,Supply Center 3302,Port Harcourt,43485
W03303,Distribution Hub 3303,Lagos,38228
W03304,Central Warehouse 3304,Lagos,68686
W03305,Distribution Hub 3305,Ogun,43786
W03306,Distribution Hub 3306,Ibadan,17467
W03307,Central Warehouse 3307,Lagos,52642
W03308,Distribution Hub 3308,Ogun,91117
W03309,Central Warehouse 3309,Port Harcourt,58143
W03310,Central Warehouse 3310,Ibadan,53168
W03311,Supply Center 3311,Kano,11351
W03312,Central Warehouse 3312,Kano,88527
W03313,Supply Center 3313,Abuja,42864
W03314,Supply Center 3314,Port Harcourt,69299
W03315,Distribution Hub 3315,Lagos,59381
W03316,Supply Center 3316,Abuja,32037
W03317,Supply Center 3317,Lagos,22822
W03318,Distribution Hub 3318,Lagos,42988
W03319,Distribution Hub 3319,Kano,89161
W03320,Supply Center 3320,Ogun,51542
W03321,Supply Center 3321,Ogun,91508
W03322,Supply Center 3322,Kano,36281
W03323,Supply Center 3323,Ogun,62921
W03324,Distribution Hub 3324,Lagos,53126
W03325,Central Warehouse 3325,Abuja,93594
W03326,Central Warehouse 3326,Kano,83006
W03327,Distribution Hub 3327,Lagos,87220
W03328,Central Warehouse 3328,Ibadan,11734
W03329,Supply Center 3329,Kano,46944
W03330,Distribution Hub 3330,Ogun,5938
W03331,Central Warehouse 3331,Port Harcourt,63089
W03332,Distribution Hub 3332,Abuja,48646
W03333,Central Warehouse 3333,Ibadan,69196
W03334,Central Warehouse 3334,Ibadan,71933
W03335,Central Warehouse 3335,Kano,12194
W03336,Central Warehouse 3336,Ibadan,49589
W03337,Central Warehouse 3337,Abuja,41596
W03338,Distribution Hub 3338,Ogun,28921
W03339,Distribution Hub 3339,Kano,78927
W03340,Supply Center 3340,Ibadan,54426
W03341,Supply Center 3341,Ogun,37178
W03342,Central Warehouse 3342,Lagos,30550
W03343,Supply Center 3343,Kano,45513
W03344,Supply Center 3344,Port Harcourt,57774
W03345,Distribution Hub 3345,Abuja,70175
W03346,Distribution Hub 3346,Port Harcourt,2689
W03347,Supply Center 3347,Port Harcourt,97463
W03348,Supply Center 3348,Ibadan,88104
W03349,Central Warehouse 3349,Ogun,72293
W03350,Central Warehouse 3350,Ibadan,68386
W03351,Distribution Hub 3351,Ibadan,84363
W03352,Central Warehouse 3352,Ogun,30375
W03353,Distribution Hub 3353,Ogun,86503
W03354,Supply Center 3354,Port Harcourt,85366
W03355,Central Warehouse 3355,Ibadan,79138
W03356,Supply Center 3356,Ibadan,85517
W03357,Distribution Hub 3357,Lagos,13630
W03358,Distribution Hub 3358,Kano,5195
W03359,Distribution Hub 3359,Port Harcourt,96066
W03360,Distribution Hub 3360,Lagos,2809
W03361,Supply Center 3361,Lagos,52174
W03362,Distribution Hub 3362,Port Harcourt,38317
W03363,Distribution Hub 3363,Kano,13537
W03364,Supply Center 3364,Port Harcourt,10232
W03365,Central Warehouse 3365,Lagos,88007
W03366,Central Warehouse 3366,Lagos,99891
W03367,Central Warehouse 3367,Abuja,90967
W03368,Supply Center 3368,Ogun,69440
W03369,Central Warehouse 3369,Kano,7149
W03370,Supply Center 3370,Ibadan,49657
W03371,Supply Center 3371,Abuja,37802
W03372,Central Warehouse 3372,Port Harcourt,93760
W03373,Supply Center 3373,Kano,1676
W03374,Supply Center 3374,Kano,97592
W03375,Central Warehouse 3375,Port Harcourt,86894
W03376,Supply Center 3376,Kano,60703
W03377,Central Warehouse 3377,Kano,98646
W03378,Supply Center 3378,Abuja,98638
W03379,Central Warehouse 3379,Ibadan,81166
W03380,Central Warehouse 3380,Ogun,13359
W03381,Central Warehouse 3381,Ibadan,55098
W03382,Central Warehouse 3382,Kano,22118
W03383,Central Warehouse 3383,Port Harcourt,88931
W03384,Supply Center 3384,Port Harcourt,76780
W03385,Distribution Hub 3385,Kano,46717
W03386,Central Warehouse 3386,Ibadan,33860
W03387,Distribution Hub 3387,Kano,8997
W03388,Distribution Hub 3388,Port Harcourt,71868
W03389,Central Warehouse 3389,Ibadan,82485
W03390,Supply Center 3390,Ibadan,36674
W03391,Distribution Hub 3391,Ogun,88270
W03392,Distribution Hub 3392,Lagos,18222
W03393,Supply Center 3393,Lagos,18397
W03394,Central Warehouse 3394,Port Harcourt,54308
W03395,Supply Center 3395,Ibadan,92773
W03396,Distribution Hub 3396,Lagos,77288
W03397,Supply Center 3397,Lagos,63737
W03398,Central Warehouse 3398,Lagos,81808
W03399,Distribution Hub 3399,Ogun,1497
W03400,Distribution Hub 3400,Kano,72122
W03401,Distribution Hub 3401,Abuja,12010
W03402,Distribution Hub 3402,Ogun,37366
W03403,Distribution Hub 3403,Lagos,42743
W03404,Central Warehouse 3404,Ogun,51907
W03405,Central Warehouse 3405,Kano,21266
W03406,Supply Center 3406,Ibadan,5344
W03407,Central Warehouse 3407,Abuja,4418
W03408,Central Warehouse 3408,Ogun,62568
W03409,Supply Center 3409,Port Harcourt,24761
W03410,Distribution Hub 3410,Lagos,79382
W03411,Central Warehouse 3411,Abuja,56835
W03412,Central Warehouse 3412,Ogun,90646
W03413,Distribution Hub 3413,Lagos,18187
W03414,Supply Center 3414,Abuja,31959
W03415,Supply Center 3415,Ibadan,56390
W03416,Supply Center 3416,Port Harcourt,61234
W03417,Supply Center 3417,Ibadan,45689
W03418,Central Warehouse 3418,Port Harcourt,77865
W03419,Central Warehouse 3419,Lagos,8454
W03420,Distribution Hub 3420,Ogun,79328
W03421,Central Warehouse 3421,Abuja,79656
W03422,Distribution Hub 3422,Abuja,6471
W03423,Supply Center 3423,Ogun,19614
W03424,Central Warehouse 3424,Port Harcourt,60997
W03425,Supply Center 3425,Ogun,47410
W03426,Central Warehouse 3426,Port Harcourt,26339
W03427,Supply Center 3427,Ibadan,5306
W03428,Central Warehouse 3428,Lagos,62467
W03429,Central Warehouse 3429,Ibadan,59753
W03430,Distribution Hub 3430,Ibadan,6508
W03431,Central Warehouse 3431,Ogun,86289
W03432,Supply Center 3432,Lagos,50225
W03433,Central Warehouse 3433,Abuja,4427
W03434,Central Warehouse 3434,Ogun,54693
W03435,Central Warehouse 3435,Ogun,34227
W03436,Distribution Hub 3436,Ogun,30329
W03437,Distribution Hub 3437,Ibadan,75651
W03438,Distribution Hub 3438,Abuja,67353
W03439,Supply Center 3439,Port Harcourt,57590
W03440,Supply Center 3440,Ogun,64076
W03441,Central Warehouse 3441,Ibadan,64262
W03442,Central Warehouse 3442,Abuja,19258
W03443,Distribution Hub 3443,Abuja,24919
W03444,Distribution Hub 3444,Port Harcourt,79879
W03445,Supply Center 3445,Abuja,77628
W03446,Supply Center 3446,Port Harcourt,56954
W03447,Supply Center 3447,Abuja,18214
W03448,Central Warehouse 3448,Ibadan,87641
W03449,Distribution Hub 3449,Lagos,50588
W03450,Distribution Hub 3450,Ogun,67887
W03451,Central Warehouse 3451,Ogun,51935
W03452,Central Warehouse 3452,Port Harcourt,31953
W03453,Distribution Hub 3453,Ogun,25926
W03454,Central Warehouse 3454,Port Harcourt,11733
W03455,Supply Center 3455,Port Harcourt,68710
W03456,Distribution Hub 3456,Ogun,86398
W03457,Supply Center 3457,Abuja,93703
W03458,Distribution Hub 3458,Kano,5036
W03459,Central Warehouse 3459,Port Harcourt,65899
W03460,Distribution Hub 3460,Port Harcourt,77723
W03461,Supply Center 3461,Ogun,71639
W03462,Supply Center 3462,Ogun,32812
W03463,Central Warehouse 3463,Ogun,11385
W03464,Supply Center 3464,Port Harcourt,61135
W03465,Supply Center 3465,Port Harcourt,92384
W03466,Central Warehouse 3466,Ogun,32509
W03467,Central Warehouse 3467,Abuja,83569
W03468,Distribution Hub 3468,Kano,46561
W03469,Central Warehouse 3469,Ogun,47260
W03470,Central Warehouse 3470,Abuja,40242
W03471,Supply Center 3471,Abuja,92184
W03472,Distribution Hub 3472,Abuja,72037
W03473,Distribution Hub 3473,Kano,57332
W03474,Distribution Hub 3474,Lagos,98230
W03475,Supply Center 3475,Ibadan,60677
W03476,Central Warehouse 3476,Ibadan,30714
W03477,Supply Center 3477,Kano,80956
W03478,Distribution Hub 3478,Lagos,87443
W03479,Distribution Hub 3479,Lagos,86088
W03480,Distribution Hub 3480,Ogun,35917
W03481,Central Warehouse 3481,Ibadan,33018
W03482,Supply Center 3482,Ibadan,60923
W03483,Distribution Hub 3483,Ogun,84509
W03484,Central Warehouse 3484,Lagos,30674
W03485,Central Warehouse 3485,Kano,27429
W03486,Distribution Hub 3486,Lagos,38169
W03487,Central Warehouse 3487,Ibadan,85239
W03488,Distribution Hub 3488,Abuja,40479
W03489,Supply Center 3489,Kano,51184
W03490,Distribution Hub 3490,Lagos,85800
W03491,Central Warehouse 3491,Ibadan,25587
W03492,Supply Center 3492,Ibadan,94885
W03493,Distribution Hub 3493,Ogun,92901
W03494,Central Warehouse 3494,Ogun,28361
W03495,Distribution Hub 3495,Lagos,50913
W03496,Central Warehouse 3496,Ibadan,51663
W03497,Central Warehouse 3497,Port Harcourt,7636
W03498,Supply Center 3498,Abuja,5409
W03499,Supply Center 3499,Ibadan,5990
W03500,Central Warehouse 3500,Ibadan,19279
W03501,Distribution Hub 3501,Ibadan,48705
W03502,Supply Center 3502,Kano,23300
W03503,Distribution Hub 3503,Ogun,49048
W03504,Distribution Hub 3504,Lagos,44556
W03505,Distribution Hub 3505,Lagos,11755
W03506,Supply Center 3506,Kano,33544
W03507,Distribution Hub 3507,Ogun,23336
W03508,Distribution Hub 3508,Port Harcourt,30677
W03509,Supply Center 3509,Kano,87145
W03510,Supply Center 3510,Ibadan,92959
W03511,Distribution Hub 3511,Abuja,12343
W03512,Distribution Hub 3512,Port Harcourt,56637
W03513,Distribution Hub 3513,Kano,75494
W03514,Supply Center 3514,Lagos,39221
W03515,Supply Center 3515,Port Harcourt,18315
W03516,Distribution Hub 3516,Lagos,35256
W03517,Distribution Hub 3517,Lagos,53522
W03518,Central Warehouse 3518,Abuja,11088
W03519,Central Warehouse 3519,Ogun,65501
W03520,Central Warehouse 3520,Ibadan,65432
W03521,Central Warehouse 3521,Lagos,72357
W03522,Distribution Hub 3522,Abuja,32547
W03523,Supply Center 3523,Lagos,55961
W03524,Supply Center 3524,Lagos,54447
W03525,Supply Center 3525,Kano,57998
W03526,Supply Center 3526,Lagos,26521
W03527,Central Warehouse 3527,Ogun,15995
W03528,Central Warehouse 3528,Port Harcourt,73918
W03529,Supply Center 3529,Abuja,34374
W03530,Distribution Hub 3530,Kano,50677
W03531,Supply Center 3531,Ogun,43293
W03532,Central Warehouse 3532,Kano,50779
W03533,Central Warehouse 3533,Ogun,96310
W03534,Central Warehouse 3534,Ibadan,57000
W03535,Supply Center 3535,Lagos,11226
W03536,Supply Center 3536,Ogun,52481
W03537,Central Warehouse 3537,Ogun,78855
W03538,Central Warehouse 3538,Lagos,77186
W03539,Central Warehouse 3539,Abuja,86731
W03540,Distribution Hub 3540,Port Harcourt,85755
W03541,Central Warehouse 3541,Ogun,74587
W03542,Central Warehouse 3542,Lagos,1841
W03543,Supply Center 3543,Ibadan,51599
W03544,Central Warehouse 3544,Ibadan,70581
W03545,Central Warehouse 3545,Port Harcourt,55632
W03546,Supply Center 3546,Ibadan,42618
W03547,Supply Center 3547,Kano,87939
