product_id,product_name,category,brand,unit_price_ngn,supplier_id
P02707,Dettol Product 2707,Dairy,Milo,13996.79,S09308
P02708,Golden Penny Product 2708,Dairy,Indomie,21228.04,S09518
P02709,Milo Product 2709,Cleaning,Milo,18720.46,S05964
P02710,Nestle Product 2710,Dairy,Power Oil,9239.96,S03846
P02711,Power Oil Product 2711,Frozen Foods,Power Oil,2110.6,S02204
P02712,Power Oil Product 2712,Cleaning,Golden Penny,19929.82,S09486
P02713,Indomie Product 2713,Food,Dettol,13476.93,S01718
P02714,Golden Penny Product 2714,Cleaning,Power Oil,17995.6,S09078
P02715,Golden Penny Product 2715,Dairy,Nestle,14441.63,S00872
P02716,Dettol Product 2716,Frozen Foods,Dettol,12528.9,S07147
P02717,Peak Product 2717,Beverages,Dangote,14086.98,S09159
P02718,Dangote Product 2718,Toiletries,Dettol,21715.91,S02423
P02719,Peak Product 2719,Cleaning,Power Oil,1822.24,S04524
P02720,Nestle Product 2720,Cleaning,Dangote,17897.58,S08042
P02721,Milo Product 2721,Cleaning,Indomie,24657.92,S03526
P02722,Dettol Product 2722,Toiletries,Nestle,8397.22,S09337
P02723,Milo Product 2723,Beverages,Power Oil,21595.8,S09988
P02724,Dangote Product 2724,Cleaning,Power Oil,14768.7,S01164
P02725,Peak Product 2725,Frozen Foods,Milo,18313.43,S03189
P02726,Golden Penny Product 2726,Frozen Foods,Indomie,20926.34,S00484
P02727,Dettol Product 2727,Cleaning,Peak,8428.39,S01543
P02728,Milo Product 2728,Frozen Foods,Milo,20161.87,S06248
P02729,Dettol Product 2729,Beverages,Power Oil,4738.14,S05099
P02730,Power Oil Product 2730,Beverages,Milo,22000.8,S08187
P02731,Peak Product 2731,Beverages,Nestle,10155.41,S03714
P02732,Power Oil Product 2732,Cleaning,Peak,8625.06,S01541
P02733,Nestle Product 2733,Food,Dangote,24553.85,S00970
P02734,Power Oil Product 2734,Food,Indomie,242.88,S08670
P02735,Dangote Product 2735,Food,Power Oil,9741.89,S00454
P02736,Power Oil Product 2736,Food,Indomie,4874.36,S08163
P02737,Indomie Product 2737,Frozen Foods,Golden Penny,24399.2,S01589
P02738,Indomie Product 2738,Frozen Foods,Power Oil,14434.83,S07221
P02739,Indomie Product 2739,Frozen Foods,Indomie,20396.16,S07293
P02740,Dangote Product 2740,Frozen Foods,Dangote,23395.27,S01971
P02741,Nestle Product 2741,Toiletries,Peak,8856.54,S02956
P02742,Indomie Product 2742,Food,Dettol,4990.36,S02544
P02743,Power Oil Product 2743,Dairy,Milo,19644.75,S01907
P02744,Peak Product 2744,Toiletries,Golden Penny,9269.2,S03924
P02745,Dettol Product 2745,Beverages,Milo,1231.44,S00961
P02746,Dettol Product 2746,Cleaning,Peak,21224.8,S01491
P02747,Power Oil Product 2747,Frozen Foods,Milo,18971.7,S03293
P02748,Nestle Product 2748,Toiletries,Indomie,11308.03,S03245
P02749,Nestle Product 2749,Cleaning,Milo,10225.1,S06178
P02750,Peak Product 2750,Dairy,Dangote,12382.74,S05268
P02751,Dettol Product 2751,Frozen Foods,Milo,7786.26,S04706
P02752,Dangote Product 2752,Frozen Foods,Dangote,4864.36,S01462
P02753,Nestle Product 2753,Frozen Foods,Indomie,16095.12,S00786
P02754,Dangote Product 2754,Food,Nestle,9745.55,S05764
P02755,Dangote Product 2755,Cleaning,Milo,18515.79,S08585
P02756,Indomie Product 2756,Frozen Foods,Power Oil,17092.11,S00733
P02757,Golden Penny Product 2757,Food,Dettol,23759.11,S03631
P02758,Power Oil Product 2758,Food,Golden Penny,12482.83,S09358
P02759,Dangote Product 2759,Food,Milo,5309.54,S01906
P02760,Nestle Product 2760,Food,Golden Penny,16557.94,S05420
P02761,Indomie Product 2761,Dairy,Golden Penny,9420.24,S06586
P02762,Dangote Product 2762,Beverages,Indomie,15049.04,S04231
P02763,Milo Product 2763,Cleaning,Nestle,5280.93,S04467
P02764,Milo Product 2764,Cleaning,Dangote,10514.01,S06778
P02765,Milo Product 2765,Toiletries,Golden Penny,20454.77,S07999
P02766,Nestle Product 2766,Frozen Foods,Dangote,15738.12,S06480
P02767,Dangote Product 2767,Cleaning,Dettol,3396.43,S03654
P02768,Peak Product 2768,Cleaning,Peak,3058.9,S08005
P02769,Peak Product 2769,Beverages,Power Oil,4350.7,S04203
P02770,Milo Product 2770,Toiletries,Nestle,7260.68,S09341
P02771,Nestle Product 2771,Food,Peak,9993.67,S03312
P02772,Peak Product 2772,Frozen Foods,Dettol,5179.55,S08491
P02773,Dangote Product 2773,Dairy,Dettol,2911.73,S03747
P02774,Dangote Product 2774,Dairy,Indomie,2273.48,S01105
P02775,Golden Penny Product 2775,Dairy,Power Oil,11065.09,S02339
P02776,Dettol Product 2776,Frozen Foods,Dangote,16639.34,S08252
P02777,Golden Penny Product 2777,Beverages,Power Oil,1285.2,S00233
P02778,Indomie Product 2778,Toiletries,Nestle,23061.63,S05737
P02779,Dettol Product 2779,Beverages,Dangote,9904.53,S02509
P02780,Nestle Product 2780,Frozen Foods,Peak,5785.84,S03185
P02781,Power Oil Product 2781,Cleaning,Dettol,827.68,S07218
P02782,Peak Product 2782,Beverages,Nestle,14009.96,S02349
P02783,Power Oil Product 2783,Food,Peak,17182.12,S06717
P02784,Dangote Product 2784,Frozen Foods,Indomie,18157.17,S05271
P02785,Power Oil Product 2785,Food,Indomie,22557.69,S03829
P02786,Dangote Product 2786,Dairy,Dangote,14155.25,S06350
P02787,Peak Product 2787,Beverages,Dangote,14178.24,S01212
P02788,Dangote Product 2788,Cleaning,Dettol,23442.83,S06326
P02789,Nestle Product 2789,Cleaning,Milo,11351.85,S03894
P02790,Dettol Product 2790,Frozen Foods,Nestle,8759.63,S07455
P02791,Dettol Product 2791,Beverages,Dettol,13504.08,S05901
P02792,Golden Penny Product 2792,Beverages,Nestle,15999.91,S02857
P02793,Milo Product 2793,Toiletries,Indomie,9328.34,S00344
P02794,Milo Product 2794,Toiletries,Indomie,1255.36,S06724
P02795,Golden Penny Product 2795,Dairy,Indomie,21035.36,S05783
P02796,Golden Penny Product 2796,Dairy,Milo,22113.82,S07547
P02797,Dettol Product 2797,Dairy,Milo,11695.23,S05535
P02798,Power Oil Product 2798,Cleaning,Milo,3501.24,S08683
P02799,Golden Penny Product 2799,Beverages,Golden Penny,17872.23,S09313
P02800,Golden Penny Product 2800,Cleaning,Power Oil,22528.79,S08982
P02801,Milo Product 2801,Toiletries,Nestle,5495.14,S02316
P02802,Dettol Product 2802,Food,Dettol,7647.94,S06753
P02803,Dangote Product 2803,Beverages,Golden Penny,8574.54,S02568
P02804,Milo Product 2804,Frozen Foods,Milo,4671.82,S07258
P02805,Dangote Product 2805,Cleaning,Golden Penny,9772.07,S02824
P02806,Nestle Product 2806,Cleaning,Indomie,16102.71,S09422
P02807,Golden Penny Product 2807,Beverages,Milo,8048.97,S04026
P02808,Indomie Product 2808,Dairy,Power Oil,15336.88,S08694
P02809,Dangote Product 2809,Cleaning,Peak,19716.66,S01405
P02810,Dangote Product 2810,Food,Dangote,8421.41,S01474
P02811,Power Oil Product 2811,Toiletries,Golden Penny,18640.89,S03490
P02812,Nestle Product 2812,Food,Power Oil,15656.15,S05170
P02813,Dettol Product 2813,Dairy,Power Oil,17649.36,S04748
P02814,Nestle Product 2814,Food,Indomie,22540.26,S02491
P02815,Indomie Product 2815,Dairy,Peak,13401.17,S06713
P02816,Indomie Product 2816,Frozen Foods,Dettol,17556.59,S04608
P02817,Golden Penny Product 2817,Food,Indomie,22747.78,S01591
P02818,Dangote Product 2818,Beverages,Milo,11925.76,S07814
P02819,Indomie Product 2819,Food,Power Oil,23287.37,S09583
P02820,Indomie Product 2820,Dairy,Dangote,24263.36,S09287
P02821,Power Oil Product 2821,Toiletries,Peak,22184.97,S01129
P02822,Indomie Product 2822,Beverages,Nestle,16998.85,S02450
P02823,Peak Product 2823,Cleaning,Golden Penny,24047.06,S05255
P02824,Nestle Product 2824,Cleaning,Peak,8996.85,S08106
P02825,Dangote Product 2825,Frozen Foods,Milo,24794.2,S05984
P02826,Nestle Product 2826,Beverages,Nestle,24554.5,S00385
P02827,Dettol Product 2827,Toiletries,Indomie,1489.87,S03913
P02828,Nestle Product 2828,Toiletries,Dettol,24904.62,S05530
P02829,Dangote Product 2829,Toiletries,Dettol,16553.38,S05455
P02830,Dangote Product 2830,Beverages,Dangote,18419.1,S00315
P02831,Nestle Product 2831,Dairy,Golden Penny,22632.46,S06227
P02832,Milo Product 2832,Food,Nestle,17482.03,S05500
P02833,Power Oil Product 2833,Frozen Foods,Milo,10298.44,S05606
P02834,Indomie Product 2834,Toiletries,Nestle,13899.09,S08009
P02835,Nestle Product 2835,Toiletries,Peak,22851.26,S01390
P02836,Power Oil Product 2836,Frozen Foods,Peak,770.58,S02106
P02837,Peak Product 2837,Beverages,Peak,4592.26,S01065
P02838,Indomie Product 2838,Frozen Foods,Golden Penny,19516.14,S01236
P02839,Dangote Product 2839,Cleaning,Dangote,18465.29,S05590
P02840,Peak Product 2840,Beverages,Dettol,15848.87,S05422
P02841,Peak Product 2841,Frozen Foods,Peak,1592.93,S02273
P02842,Golden Penny Product 2842,Cleaning,Peak,4802.26,S01501
P02843,Dangote Product 2843,Dairy,Golden Penny,5413.43,S01302
P02844,Milo Product 2844,Toiletries,Golden Penny,12005.89,S03233
P02845,Dettol Product 2845,Frozen Foods,Indomie,11836.42,S09697
P02846,Dangote Product 2846,Dairy,Indomie,12788.09,S01304
P02847,Indomie Product 2847,Beverages,Nestle,3768.54,S08881
P02848,Golden Penny Product 2848,Cleaning,Peak,17631.13,S01242
P02849,Golden Penny Product 2849,Beverages,Power Oil,18955.9,S03731
P02850,Indomie Product 2850,Dairy,Nestle,15118.54,S08302
P02851,Nestle Product 2851,Beverages,Milo,6423.56,S05649
P02852,Golden Penny Product 2852,Frozen Foods,Dangote,16440.09,S04124
P02853,Nestle Product 2853,Beverages,Peak,1728.17,S08093
P02854,Power Oil Product 2854,Cleaning,Dangote,15572.17,S07047
P02855,Peak Product 2855,Cleaning,Dettol,497.57,S01446
P02856,Power Oil Product 2856,Frozen Foods,Power Oil,17512.28,S09921
P02857,Peak Product 2857,Frozen Foods,Nestle,18233.29,S05228
P02858,Dettol Product 2858,Toiletries,Dettol,9387.0,S04920
P02859,Dettol Product 2859,Toiletries,Golden Penny,5857.17,S02795
P02860,Dangote Product 2860,Cleaning,Power Oil,10361.36,S07564
P02861,Power Oil Product 2861,Dairy,Dettol,21743.32,S07609
P02862,Dettol Product 2862,Beverages,Indomie,18498.91,S06318
P02863,Milo Product 2863,Food,Indomie,19748.98,S06250
P02864,Indomie Product 2864,Dairy,Power Oil,545.96,S02831
P02865,Indomie Product 2865,Frozen Foods,Indomie,5581.45,S00269
P02866,Milo Product 2866,Dairy,Indomie,6918.07,S03241
P02867,Dangote Product 2867,Dairy,Milo,4126.25,S09001
P02868,Nestle Product 2868,Beverages,Golden Penny,12266.06,S08178
P02869,Milo Product 2869,Dairy,Indomie,12286.09,S00980
P02870,Power Oil Product 2870,Food,Peak,23833.17,S07811
P02871,Nestle Product 2871,Beverages,Golden Penny,13065.31,S08098
P02872,Golden Penny Product 2872,Dairy,Dettol,521.6,S05047
P02873,Indomie Product 2873,Toiletries,Nestle,17164.63,S07029
P02874,Peak Product 2874,Frozen Foods,Indomie,13334.99,S05589
P02875,Power Oil Product 2875,Cleaning,Indomie,9365.27,S07759
P02876,Peak Product 2876,Food,Dettol,9376.21,S04033
P02877,Golden Penny Product 2877,Toiletries,Golden Penny,22771.62,S05121
P02878,Dettol Product 2878,Toiletries,Power Oil,14515.05,S05425
P02879,Golden Penny Product 2879,Beverages,Power Oil,19583.56,S09377
P02880,Golden Penny Product 2880,Cleaning,Golden Penny,20370.38,S04082
P02881,Dettol Product 2881,Frozen Foods,Dettol,22285.81,S05136
P02882,Peak Product 2882,Dairy,Indomie,15665.45,S01333
P02883,Dettol Product 2883,Dairy,Nestle,1859.75,S06383
P02884,Golden Penny Product 2884,Toiletries,Indomie,9221.8,S00968
P02885,Dettol Product 2885,Beverages,Golden Penny,15900.13,S05362
P02886,Power Oil Product 2886,Frozen Foods,Dettol,14134.57,S04469
P02887,Power Oil Product 2887,Dairy,Power Oil,15198.32,S08787
P02888,Golden Penny Product 2888,Cleaning,Golden Penny,23951.6,S09791
P02889,Peak Product 2889,Toiletries,Dangote,18440.27,S03194
P02890,Nestle Product 2890,Beverages,Milo,10690.18,S00179
P02891,Nestle Product 2891,Toiletries,Golden Penny,3772.68,S00415
P02892,Dangote Product 2892,Cleaning,Milo,2152.0,S07618
P02893,Indomie Product 2893,Dairy,Milo,13970.56,S09730
P02894,Dettol Product 2894,Toiletries,Peak,23435.19,S07471
P02895,Nestle Product 2895,Beverages,Dettol,7262.12,S09609
P02896,Indomie Product 2896,Toiletries,Dangote,3273.09,S05350
P02897,Dettol Product 2897,Toiletries,Indomie,8018.66,S06145
P02898,Dangote Product 2898,Cleaning,Milo,16228.94,S06481
P02899,Indomie Product 2899,Toiletries,Dangote,16161.8,S05309
P02900,Dangote Product 2900,Frozen Foods,Dangote,18124.86,S02161
P02901,Dettol Product 2901,Food,Peak,3669.8,S01676
P02902,Indomie Product 2902,Cleaning,Golden Penny,2478.11,S05904
P02903,Power Oil Product 2903,Toiletries,Peak,10433.52,S01140
P02904,Dettol Product 2904,Dairy,Dangote,13212.05,S06488
P02905,Indomie Product 2905,Frozen Foods,Peak,20396.23,S07349
P02906,Indomie Product 2906,Food,Nestle,5839.42,S00926
P02907,Dangote Product 2907,Food,Golden Penny,12071.59,S00692
P02908,Golden Penny Product 2908,Beverages,Indomie,23869.64,S02256
P02909,Power Oil Product 2909,Toiletries,Milo,18947.88,S06485
P02910,Dangote Product 2910,Frozen Foods,Nestle,12407.24,S06799
P02911,Peak Product 2911,Food,Golden Penny,14823.78,S03422
P02912,Golden Penny Product 2912,Frozen Foods,Dettol,377.38,S01321
P02913,Power Oil Product 2913,Frozen Foods,Indomie,10050.1,S02495
P02914,Dangote Product 2914,Cleaning,Nestle,6788.04,S06133
P02915,Milo Product 2915,Beverages,Golden Penny,18903.45,S04199
P02916,Power Oil Product 2916,Beverages,Power Oil,22468.62,S06433
P02917,Peak Product 2917,Cleaning,Nestle,11400.91,S07300
P02918,Milo Product 2918,Beverages,Indomie,2994.8,S06349
P02919,Peak Product 2919,Cleaning,Golden Penny,5163.54,S09343
P02920,Nestle Product 2920,Cleaning,Golden Penny,22188.97,S04971
P02921,Power Oil Product 2921,Dairy,Dangote,16266.19,S03766
P02922,Nestle Product 2922,Beverages,Dangote,7885.56,S03546
P02923,Indomie Product 2923,Toiletries,Golden Penny,12589.9,S06367
P02924,Power Oil Product 2924,Dairy,Milo,15124.96,S02708
P02925,Dettol Product 2925,Dairy,Nestle,19916.08,S04072
P02926,Peak Product 2926,Frozen Foods,Peak,22133.43,S00512
P02927,Dangote Product 2927,Food,Nestle,23267.95,S04972
P02928,Dettol Product 2928,Dairy,Indomie,2611.37,S06031
P02929,Golden Penny Product 2929,Cleaning,Golden Penny,24279.32,S06109
P02930,Peak Product 2930,Toiletries,Milo,16409.92,S04874
P02931,Dangote Product 2931,Food,Nestle,3717.58,S07487
P02932,Golden Penny Product 2932,Food,Dangote,22031.21,S07808
P02933,Indomie Product 2933,Food,Peak,2335.16,S03848
P02934,Dettol Product 2934,Frozen Foods,Nestle,6897.66,S09228
P02935,Dettol Product 2935,Food,Indomie,5543.79,S06514
P02936,Milo Product 2936,Food,Dangote,12536.1,S07631
P02937,Milo Product 2937,Beverages,Dangote,14503.67,S00722
P02938,Peak Product 2938,Toiletries,Nestle,18028.0,S03322
P02939,Nestle Product 2939,Food,Nestle,24087.1,S03082
P02940,Golden Penny Product 2940,Cleaning,Dettol,20296.78,S00723
P02941,Milo Product 2941,Frozen Foods,Dettol,19840.7,S00775
P02942,Nestle Product 2942,Toiletries,Peak,15031.62,S07476
P02943,Dettol Product 2943,Frozen Foods,Indomie,9457.03,S06083
P02944,Indomie Product 2944,Toiletries,Power Oil,10293.64,S09507
P02945,Milo Product 2945,Toiletries,Dettol,24591.12,S04792
P02946,Indomie Product 2946,Cleaning,Dettol,16957.63,S06682
P02947,Power Oil Product 2947,Dairy,Peak,15133.37,S02256
P02948,Power Oil Product 2948,Toiletries,Dettol,11379.06,S08835
P02949,Indomie Product 2949,Food,Power Oil,12757.55,S02377
P02950,Power Oil Product 2950,Frozen Foods,Indomie,21307.23,S09400
P02951,Indomie Product 2951,Beverages,Milo,2227.24,S06865
P02952,Peak Product 2952,Frozen Foods,Dangote,13085.31,S09429
P02953,Dangote Product 2953,Toiletries,Indomie,18544.84,S05487
P02954,Dettol Product 2954,Food,Power Oil,18350.0,S06117
P02955,Milo Product 2955,Frozen Foods,Milo,5632.97,S05753
P02956,Milo Product 2956,Cleaning,Peak,5800.21,S07433
P02957,Indomie Product 2957,Cleaning,Golden Penny,17961.81,S08266
P02958,Peak Product 2958,Dairy,Indomie,22912.92,S05023
P02959,Golden Penny Product 2959,Dairy,Nestle,20665.75,S08880
P02960,Peak Product 2960,Beverages,Dangote,602.26,S04847
P02961,Peak Product 2961,Beverages,Indomie,20725.88,S01169
P02962,Peak Product 2962,Toiletries,Dettol,23785.11,S06913
P02963,Power Oil Product 2963,Cleaning,Milo,462.1,S09791
P02964,Nestle Product 2964,Toiletries,Milo,9497.92,S04978
P02965,Milo Product 2965,Frozen Foods,Dettol,15953.45,S09722
P02966,Dangote Product 2966,Cleaning,Dettol,24429.93,S08192
P02967,Power Oil Product 2967,Toiletries,Dangote,6543.4,S07760
P02968,Milo Product 2968,Frozen Foods,Peak,10683.0,S09620
P02969,Power Oil Product 2969,Cleaning,Dettol,24867.03,S06226
P02970,Dangote Product 2970,Dairy,Peak,11976.82,S08909
P02971,Peak Product 2971,Food,Golden Penny,18162.11,S01541
P02972,Dettol Product 2972,Dairy,Power Oil,6186.19,S07689
P02973,Dangote Product 2973,Toiletries,Nestle,13905.12,S07393
P02974,Golden Penny Product 2974,Frozen Foods,Milo,2554.85,S02104
P02975,Dangote Product 2975,Frozen Foods,Dettol,1913.67,S02970
P02976,Dettol Product 2976,Toiletries,Milo,20072.43,S08777
P02977,Dangote Product 2977,Toiletries,Peak,17515.77,S08047
P02978,Indomie Product 2978,Dairy,Nestle,21368.17,S00653
P02979,Nestle Product 2979,Frozen Foods,Power Oil,10782.94,S02537
P02980,Peak Product 2980,Beverages,Dettol,12258.94,S00094
P02981,Milo Product 2981,Cleaning,Indomie,19357.07,S00719
P02982,Nestle Product 2982,Beverages,Golden Penny,8633.75,S09562
P02983,Dettol Product 2983,Beverages,Dettol,20248.78,S01903
P02984,Peak Product 2984,Beverages,Indomie,3473.58,S09916
P02985,Dangote Product 2985,Dairy,Dettol,9293.56,S07045
P02986,Dangote Product 2986,Cleaning,Power Oil,15943.83,S01743
P02987,Milo Product 2987,Dairy,Dangote,7116.77,S09131
P02988,Milo Product 2988,Food,Peak,2363.63,S05860
P02989,Dettol Product 2989,Dairy,Golden Penny,22684.08,S02254
P02990,Peak Product 2990,Food,Indomie,2342.16,S03061
P02991,Golden Penny Product 2991,Dairy,Power Oil,14022.74,S07830
P02992,Peak Product 2992,Cleaning,Indomie,14636.59,S01899
P02993,Dangote Product 2993,Beverages,Golden Penny,3855.2,S02183
P02994,Milo Product 2994,Food,Power Oil,1687.85,S00200
P02995,Peak Product 2995,Frozen Foods,Nestle,14722.21,S00146
P02996,Nestle Product 2996,Beverages,Power Oil,23034.15,S07871
P02997,Golden Penny Product 2997,Beverages,Dettol,12061.23,S03509
P02998,Peak Product 2998,Beverages,Milo,13915.21,S08871
P02999,Peak Product 2999,Beverages,Indomie,21474.57,S02383
P03000,Peak Product 3000,Dairy,Peak,14240.7,S04048
P03001,Milo Product 3001,Cleaning,Power Oil,23452.69,S04301
P03002,Milo Product 3002,Food,Milo,1264.14,S05251
P03003,Milo Product 3003,Food,Golden Penny,16857.07,S06123
P03004,Milo Product 3004,Dairy,Golden Penny,18765.49,S02087
P03005,Dettol Product 3005,Frozen Foods,Milo,16221.82,S02577
P03006,Golden Penny Product 3006,Frozen Foods,Nestle,12528.91,S01230
P03007,Milo Product 3007,Frozen Foods,Dangote,10549.45,S09203
P03008,Peak Product 3008,Cleaning,Indomie,19368.37,S00655
P03009,Power Oil Product 3009,Toiletries,Milo,7164.67,S05595
P03010,Nestle Product 3010,Frozen Foods,Power Oil,22999.3,S07700
P03011,Dettol Product 3011,Dairy,Indomie,11839.34,S01491
P03012,Dettol Product 3012,Toiletries,Peak,6439.5,S04395
P03013,Nestle Product 3013,Toiletries,Golden Penny,7963.68,S05312
P03014,Golden Penny Product 3014,Frozen Foods,Golden Penny,8843.13,S05020
P03015,Golden Penny Product 3015,Toiletries,Milo,7107.35,S09794
P03016,Milo Product 3016,Cleaning,Golden Penny,19254.19,S02282
P03017,Nestle Product 3017,Beverages,Power Oil,17873.0,S09059
P03018,Power Oil Product 3018,Beverages,Dettol,14627.38,S02842
P03019,Peak Product 3019,Cleaning,Nestle,16037.16,S03371
P03020,Power Oil Product 3020,Beverages,Dettol,9499.97,S06417
P03021,Dettol Product 3021,Cleaning,Nestle,23325.6,S07522
P03022,Power Oil Product 3022,Beverages,Nestle,15228.4,S04138
P03023,Peak Product 3023,Dairy,Milo,281.02,S03096
P03024,Nestle Product 3024,Dairy,Dettol,23381.83,S09022
P03025,Nestle Product 3025,Frozen Foods,Milo,5139.91,S00836
P03026,Milo Product 3026,Cleaning,Dettol,14962.74,S07805
P03027,Milo Product 3027,Dairy,Power Oil,3162.23,S02968
P03028,Peak Product 3028,Toiletries,Dangote,1217.66,S01152
P03029,Nestle Product 3029,Food,Nestle,3360.07,S01572
P03030,Milo Product 3030,Beverages,Dangote,22304.53,S09283
P03031,Dangote Product 3031,Food,Peak,8572.63,S04542
P03032,Nestle Product 3032,Dairy,Golden Penny,5916.11,S09891
P03033,Nestle Product 3033,Frozen Foods,Power Oil,21051.05,S02486
P03034,Dangote Product 3034,Frozen Foods,Power Oil,19106.31,S02816
P03035,Milo Product 3035,Beverages,Dangote,23870.94,S01494
P03036,Nestle Product 3036,Dairy,Peak,2572.95,S06659
P03037,Golden Penny Product 3037,Beverages,Dettol,15318.26,S02844
P03038,Golden Penny Product 3038,Toiletries,Peak,278.58,S05055
P03039,Milo Product 3039,Frozen Foods,Milo,11264.9,S03805
