transaction_id,store_id,product_id,quantity_sold,sales_amount,transaction_date,year,month,day
T02518,ST02139,P08918,23,190040.49,2025-12-06,2025,12,6
T02519,ST07193,P02789,49,158149.46,2025-05-30,2025,5,30
T02520,ST08542,P08456,33,37916.34,2025-08-24,2025,8,24
T02521,ST08855,P00644,37,671447.88,2025-11-30,2025,11,30
T02522,ST06508,P04779,33,142349.46,2025-02-13,2025,2,13
T02523,ST08660,P05320,13,229047.26,2025-02-27,2025,2,27
T02524,ST01714,P07634,49,262261.23,2025-07-29,2025,7,29
T02525,ST02091,P00397,29,146378.95,2025-08-16,2025,8,16
T02526,ST04482,P08388,50,662486.5,2025-02-28,2025,2,28
T02527,ST07448,P03138,9,36874.08,2025-12-23,2025,12,23
T02528,ST09864,P04579,35,714269.5,2025-01-25,2025,1,25
T02529,ST07048,P02776,36,60441.48,2025-11-11,2025,11,11
T02530,ST05229,P03850,37,364774.49,2025-09-26,2025,9,26
T02531,ST08330,P00772,11,2296.8,2025-06-22,2025,6,22
T02532,ST08268,P08300,34,124995.56,2025-12-24,2025,12,24
T02533,ST09716,P00705,34,584985.3,2025-05-29,2025,5,29
T02534,ST01430,P03479,8,161465.52,2025-05-07,2025,5,7
T02535,ST03608,P05808,26,115837.28,2025-01-22,2025,1,22
T02536,ST07713,P04142,5,98761.35,2025-09-20,2025,9,20
T02537,ST05069,P00299,34,45313.5,2026-01-01,2026,1,1
T02538,ST01180,P07768,13,67608.45,2025-08-18,2025,8,18
T02539,ST02204,P00339,2,17487.82,2025-03-26,2025,3,26
T02540,ST07341,P02728,33,363421.08,2025-07-11,2025,7,11
T02541,ST04258,P04401,34,709379.06,2025-03-14,2025,3,14
T02542,ST02836,P05640,36,720718.92,2025-01-29,2025,1,29
T02543,ST07356,P06707,11,63306.76,2025-05-21,2025,5,21
T02544,ST08530,P05884,12,83461.68,2026-01-01,2026,1,1
T02545,ST04915,P01732,13,282991.67,2025-04-09,2025,4,9
T02546,ST09157,P09104,17,278962.52,2025-01-26,2025,1,26
T02547,ST07216,P01937,47,676937.71,2025-10-04,2025,10,4
T02548,ST02426,P08681,40,755039.6,2025-05-01,2025,5,1
T02549,ST05841,P02682,15,178721.55,2025-08-11,2025,8,11
T02550,ST00026,P09865,18,355667.4,2025-02-26,2025,2,26
T02551,ST08133,P09877,30,636823.2,2025-01-18,2025,1,18
T02552,ST07219,P06083,27,322956.45,2025-04-23,2025,4,23
T02553,ST01670,P04089,6,11791.68,2025-07-27,2025,7,27
T02554,ST04090,P01278,8,48682.64,2025-01-16,2025,1,16
T02555,ST00543,P02524,36,153696.6,2025-11-14,2025,11,14
T02556,ST03865,P08400,1,12537.65,2025-01-22,2025,1,22
T02557,ST01429,P00398,25,262938.25,2025-04-08,2025,4,8
T02558,ST07577,P03364,9,12824.01,2025-05-28,2025,5,28
T02559,ST04390,P04218,25,365184.5,2025-06-16,2025,6,16
T02560,ST03024,P08026,3,40922.43,2025-04-09,2025,4,9
T02561,ST05994,P01493,7,119429.1,2025-08-07,2025,8,7
T02562,ST06475,P06898,2,47627.44,2025-11-21,2025,11,21
T02563,ST06763,P09401,40,262713.6,2025-07-18,2025,7,18
T02564,ST03907,P02889,5,33406.45,2025-03-20,2025,3,20
T02565,ST07372,P03904,43,155998.41,2025-02-07,2025,2,7
T02566,ST07474,P06549,30,716503.5,2025-05-29,2025,5,29
T02567,ST07752,P07155,45,1001484.0,2025-07-18,2025,7,18
T02568,ST00725,P03916,8,157304.08,2025-06-01,2025,6,1
T02569,ST04559,P06707,26,424666.06,2025-08-08,2025,8,8
T02570,ST08881,P00219,6,35604.24,2025-04-11,2025,4,11
T02571,ST08150,P05323,44,552790.48,2025-04-23,2025,4,23
T02572,ST01400,P07646,16,243273.6,2025-11-20,2025,11,20
T02573,ST09156,P06792,2,44261.52,2025-02-08,2025,2,8
T02574,ST08680,P01353,25,468481.5,2025-08-16,2025,8,16
T02575,ST04216,P07677,27,478832.04,2025-02-23,2025,2,23
T02576,ST04239,P09733,21,251836.41,2025-11-01,2025,11,1
T02577,ST03069,P09781,15,373223.7,2025-06-17,2025,6,17
T02578,ST02692,P02215,34,778589.12,2025-12-29,2025,12,29
T02579,ST03831,P01230,39,158993.25,2025-02-08,2025,2,8
T02580,ST02333,P06969,3,44036.37,2025-07-05,2025,7,5
T02581,ST00695,P02340,18,214721.82,2025-12-20,2025,12,20
T02582,ST06881,P07629,32,556052.16,2025-09-18,2025,9,18
T02583,ST07556,P06872,10,57219.6,2025-04-30,2025,4,30
T02584,ST01370,P02148,1,22811.05,2025-04-21,2025,4,21
T02585,ST07545,P00063,15,261631.35,2025-10-14,2025,10,14
T02586,ST03545,P02847,43,814566.63,2025-03-11,2025,3,11
T02587,ST07626,P04783,26,156575.12,2025-10-14,2025,10,14
T02588,ST07253,P06760,40,966185.6,2025-07-07,2025,7,7
T02589,ST08328,P06009,36,166222.44,2025-11-05,2025,11,5
T02590,ST04737,P06154,28,136139.08,2025-04-01,2025,4,1
T02591,ST07059,P08805,11,131527.22,2025-05-25,2025,5,25
T02592,ST03748,P02518,6,120217.32,2025-07-26,2025,7,26
T02593,ST05813,P05939,2,44283.7,2025-03-21,2025,3,21
T02594,ST06694,P01166,50,531657.0,2025-03-02,2025,3,2
T02595,ST08621,P05753,48,852667.2,2025-06-15,2025,6,15
T02596,ST07025,P03597,47,300503.9,2025-08-20,2025,8,20
T02597,ST02716,P05925,3,71400.96,2025-10-03,2025,10,3
T02598,ST06966,P06277,27,446067.54,2025-11-23,2025,11,23
T02599,ST04989,P06208,3,62106.12,2025-05-08,2025,5,8
T02600,ST05338,P01245,2,12366.7,2025-01-12,2025,1,12
T02601,ST08604,P09590,13,221328.38,2025-10-17,2025,10,17
T02602,ST02778,P00957,8,191237.44,2025-03-04,2025,3,4
T02603,ST05306,P03365,12,175445.52,2025-01-19,2025,1,19
T02604,ST06675,P01515,24,286374.24,2025-01-26,2025,1,26
T02605,ST01188,P09867,39,14359.41,2025-01-12,2025,1,12
T02606,ST01085,P08405,1,22293.91,2025-07-17,2025,7,17
T02607,ST05710,P04754,40,717121.6,2025-10-17,2025,10,17
T02608,ST06466,P01130,22,509838.78,2025-05-29,2025,5,29
T02609,ST09422,P06117,3,16048.77,2025-12-12,2025,12,12
T02610,ST01881,P00489,8,137829.76,2025-06-05,2025,6,5
T02611,ST03909,P04992,37,797857.27,2025-07-16,2025,7,16
T02612,ST03282,P04212,15,190738.2,2025-12-06,2025,12,6
T02613,ST04738,P08429,47,701734.91,2025-12-11,2025,12,11
T02614,ST02906,P04417,19,397562.27,2025-05-07,2025,5,7
T02615,ST03868,P00093,28,607572.28,2025-01-03,2025,1,3
T02616,ST07278,P01271,36,135794.16,2025-07-20,2025,7,20
T02617,ST05344,P02347,28,688286.48,2025-08-30,2025,8,30
T02618,ST01735,P03942,43,321522.18,2025-11-23,2025,11,23
T02619,ST03459,P07650,27,236993.31,2025-03-04,2025,3,4
T02620,ST08786,P09853,37,341408.62,2025-06-02,2025,6,2
T02621,ST04378,P09084,10,41233.5,2025-01-12,2025,1,12
T02622,ST07217,P00816,48,927882.72,2025-08-12,2025,8,12
T02623,ST08418,P07872,1,9297.09,2025-05-07,2025,5,7
T02624,ST08052,P05767,17,347770.53,2025-05-28,2025,5,28
T02625,ST03197,P00419,5,28354.55,2025-10-11,2025,10,11
T02626,ST07495,P01018,24,16189.44,2025-10-21,2025,10,21
T02627,ST08888,P00788,30,427301.1,2025-11-06,2025,11,6
T02628,ST07619,P08793,44,61689.32,2025-09-16,2025,9,16
T02629,ST00833,P04515,37,833506.77,2025-03-24,2025,3,24
T02630,ST07923,P01122,41,149564.72,2025-08-01,2025,8,1
T02631,ST05922,P01400,19,10746.02,2025-07-30,2025,7,30
T02632,ST05198,P01893,1,549.6,2025-08-25,2025,8,25
T02633,ST02650,P09944,45,1044579.15,2025-08-08,2025,8,8
T02634,ST08800,P07139,27,267035.67,2025-03-19,2025,3,19
T02635,ST08855,P08240,12,32398.92,2025-05-23,2025,5,23
T02636,ST00938,P05215,28,224636.72,2025-09-05,2025,9,5
T02637,ST01670,P09315,36,393228.72,2025-09-07,2025,9,7
T02638,ST01357,P08856,3,5414.43,2025-11-23,2025,11,23
T02639,ST04492,P01225,41,248833.1,2025-10-15,2025,10,15
T02640,ST02801,P01736,11,134459.27,2025-07-16,2025,7,16
T02641,ST04585,P05284,29,314981.76,2025-10-25,2025,10,25
T02642,ST00261,P09796,8,153826.88,2025-08-20,2025,8,20
T02643,ST03483,P03136,8,157289.36,2025-12-22,2025,12,22
T02644,ST04775,P03589,7,154578.55,2025-11-22,2025,11,22
T02645,ST06442,P07455,4,44782.48,2025-11-07,2025,11,7
T02646,ST09082,P01030,22,526326.24,2025-01-04,2025,1,4
T02647,ST09487,P01365,9,62231.94,2025-03-28,2025,3,28
T02648,ST05841,P06588,8,85097.76,2025-03-24,2025,3,24
T02649,ST09928,P09930,38,948886.98,2025-05-26,2025,5,26
T02650,ST05931,P02870,12,109221.12,2025-11-28,2025,11,28
T02651,ST09186,P06709,42,610610.28,2025-01-19,2025,1,19
T02652,ST01674,P07998,1,8561.75,2025-08-15,2025,8,15
T02653,ST00024,P04709,50,1047499.5,2025-04-16,2025,4,16
T02654,ST02495,P05177,1,5066.97,2025-12-20,2025,12,20
T02655,ST05840,P09091,9,201600.0,2025-04-16,2025,4,16
T02656,ST02205,P04134,42,649168.8,2025-01-10,2025,1,10
T02657,ST01742,P05507,35,463626.45,2025-03-12,2025,3,12
T02658,ST09817,P03676,16,327704.96,2025-12-05,2025,12,5
T02659,ST00585,P02077,38,57967.86,2025-04-20,2025,4,20
T02660,ST03998,P08578,50,832142.5,2025-01-12,2025,1,12
T02661,ST05168,P06245,50,617579.0,2025-04-27,2025,4,27
T02662,ST09925,P02573,24,23977.92,2025-06-26,2025,6,26
T02663,ST09379,P03548,13,255962.2,2025-04-15,2025,4,15
T02664,ST01686,P01075,23,488476.3,2025-03-04,2025,3,4
T02665,ST06063,P06302,5,62898.25,2025-04-04,2025,4,4
T02666,ST03022,P02589,25,513387.75,2026-01-01,2026,1,1
T02667,ST08962,P03425,44,207706.84,2025-11-21,2025,11,21
T02668,ST08473,P03721,14,201077.66,2025-02-07,2025,2,7
T02669,ST01289,P06059,37,858466.6,2025-10-29,2025,10,29
T02670,ST04625,P06471,33,405817.5,2025-03-31,2025,3,31
T02671,ST00165,P06467,20,75534.8,2025-09-09,2025,9,9
T02672,ST08663,P04133,35,181958.7,2025-08-30,2025,8,30
T02673,ST02517,P08017,6,79551.06,2025-04-06,2025,4,6
T02674,ST04339,P01255,25,140898.25,2025-12-29,2025,12,29
T02676,ST07709,P05313,35,843365.6,2025-11-11,2025,11,11
T02677,ST07085,P08941,29,190870.46,2025-03-17,2025,3,17
T02678,ST01719,P02327,31,148108.39,2025-07-04,2025,7,4
T02679,ST02135,P01612,49,897178.73,2025-08-09,2025,8,9
T02680,ST02439,P04622,39,939119.22,2025-05-22,2025,5,22
T02681,ST08776,P02040,34,554683.14,2025-11-01,2025,11,1
T02682,ST07669,P07294,12,185759.88,2025-07-05,2025,7,5
T02683,ST07766,P09222,18,139321.08,2025-05-23,2025,5,23
T02684,ST09836,P04655,20,384302.6,2025-01-05,2025,1,5
T02685,ST03047,P02217,7,71779.05,2025-04-27,2025,4,27
T02687,ST02055,P08071,2,4914.34,2025-11-06,2025,11,6
T02688,ST02500,P04348,21,488365.5,2025-02-01,2025,2,1
T02689,ST08574,P09295,46,1032753.82,2025-08-15,2025,8,15
T02690,ST09050,P08764,23,261648.92,2025-06-25,2025,6,25
T02691,ST01545,P01637,5,31470.0,2025-05-12,2025,5,12
T02692,ST04548,P04320,26,275776.28,2025-07-09,2025,7,9
T02693,ST05650,P05079,23,15926.12,2025-07-06,2025,7,6
T02694,ST09003,P09028,10,42579.4,2025-07-01,2025,7,1
T02695,ST03964,P02006,4,45296.6,2025-04-04,2025,4,4
T02696,ST02103,P08923,13,215071.22,2025-03-18,2025,3,18
T02697,ST05153,P00277,25,24651.75,2025-01-13,2025,1,13
T02698,ST05304,P02578,30,69172.2,2025-02-03,2025,2,3
T02699,ST02213,P01505,39,35013.03,2025-02-16,2025,2,16
T02700,ST07799,P04389,25,423303.5,2025-05-04,2025,5,4
T02701,ST09495,P02578,5,85141.8,2025-01-18,2025,1,18
T02702,ST05278,P08355,21,49027.44,2025-04-12,2025,4,12
T02703,ST06302,P01661,7,98987.98,2025-12-22,2025,12,22
T02704,ST00069,P06334,21,150687.39,2025-01-06,2025,1,6
T02705,ST07978,P08577,27,670316.31,2025-10-04,2025,10,4
T02706,ST02814,P09666,48,63742.08,2025-03-24,2025,3,24
T02707,ST07531,P09288,16,67166.24,2025-10-22,2025,10,22
T02708,ST08438,P00280,19,405135.67,2025-02-24,2025,2,24
T02709,ST03023,P04556,7,158203.15,2025-09-17,2025,9,17
T02710,ST05478,P06250,29,58252.3,2025-05-05,2025,5,5
T02711,ST00506,P01328,34,565925.92,2025-06-13,2025,6,13
T02712,ST06832,P06619,47,84890.93,2025-09-08,2025,9,8
T02713,ST01843,P06912,15,305996.7,2025-09-27,2025,9,27
T02714,ST04932,P01346,11,34756.15,2025-11-06,2025,11,6
T02715,ST08574,P03287,11,141677.58,2025-11-01,2025,11,1
T02716,ST00031,P00269,39,616731.57,2025-05-31,2025,5,31
T02717,ST07661,P02128,20,311452.8,2025-02-20,2025,2,20
T02718,ST03038,P05851,7,3471.16,2025-08-27,2025,8,27
T02719,ST03043,P01780,1,10755.9,2025-01-26,2025,1,26
T02720,ST06540,P03396,19,158063.66,2025-11-08,2025,11,8
T02721,ST02559,P04762,42,334832.4,2025-08-05,2025,8,5
T02722,ST05448,P04562,35,425680.5,2025-06-27,2025,6,27
T02723,ST08149,P00455,47,285386.82,2025-08-18,2025,8,18
T02724,ST09983,P09399,49,316732.08,2025-04-08,2025,4,8
T02725,ST07151,P01726,10,85284.5,2025-08-08,2025,8,8
T02726,ST02189,P06854,17,369370.56,2025-07-15,2025,7,15
T02727,ST00713,P04835,49,18697.91,2025-02-05,2025,2,5
T02728,ST05386,P00083,42,280592.34,2025-12-20,2025,12,20
T02729,ST03718,P01488,48,74851.2,2025-09-11,2025,9,11
T02730,ST06465,P07475,26,334964.24,2025-11-08,2025,11,8
T02731,ST04722,P04347,29,101021.5,2025-01-17,2025,1,17
T02732,ST02659,P05996,41,201016.85,2025-04-23,2025,4,23
T02733,ST07030,P09072,41,245011.9,2025-12-09,2025,12,9
T02734,ST05436,P08407,36,443627.64,2025-01-18,2025,1,18
T02735,ST09024,P00612,23,149784.28,2025-03-29,2025,3,29
T02736,ST03074,P04790,28,216601.0,2025-10-12,2025,10,12
T02737,ST03643,P01858,11,98809.04,2025-01-25,2025,1,25
T02738,ST01404,P09532,43,340148.92,2025-01-22,2025,1,22
T02739,ST02710,P06390,26,431023.84,2025-11-26,2025,11,26
T02740,ST07894,P08925,23,487816.43,2025-09-07,2025,9,7
T02741,ST01587,P02752,37,592905.39,2025-03-24,2025,3,24
T02742,ST01372,P09185,33,482742.15,2025-05-27,2025,5,27
T02743,ST09569,P03449,23,495831.01,2025-02-25,2025,2,25
T02744,ST06164,P03518,38,274139.22,2025-04-17,2025,4,17
T02745,ST06561,P05787,1,17289.98,2025-03-01,2025,3,1
T02746,ST08694,P07333,19,445073.67,2025-02-16,2025,2,16
T02747,ST04559,P01803,36,451730.88,2025-01-20,2025,1,20
T02748,ST06911,P07303,49,855381.24,2025-05-19,2025,5,19
T02749,ST00446,P09028,27,120820.95,2025-01-18,2025,1,18
T02750,ST07649,P04162,16,173419.68,2025-06-25,2025,6,25
T02751,ST08624,P01069,33,404909.01,2025-07-01,2025,7,1
T02752,ST05517,P07706,24,294700.56,2025-08-21,2025,8,21
T02753,ST01080,P06216,36,176347.44,2025-01-08,2025,1,8
T02755,ST07657,P09979,24,191272.8,2025-03-10,2025,3,10
T02756,ST00597,P08287,22,313703.94,2025-11-04,2025,11,4
T02757,ST09950,P00521,25,561371.75,2025-01-25,2025,1,25
T02758,ST08760,P03070,20,223812.6,2025-01-24,2025,1,24
T02759,ST04189,P03706,7,154769.58,2025-06-06,2025,6,6
T02760,ST06197,P03747,29,437186.31,2025-02-22,2025,2,22
T02761,ST09142,P03279,40,899591.2,2025-11-17,2025,11,17
T02762,ST04246,P08282,21,53744.25,2025-07-15,2025,7,15
T02763,ST06981,P07361,19,188441.81,2025-04-22,2025,4,22
T02764,ST08694,P05542,14,103221.44,2025-04-29,2025,4,29
T02765,ST02261,P06739,24,139284.72,2025-02-15,2025,2,15
T02766,ST06571,P07703,47,980289.81,2025-01-05,2025,1,5
T02767,ST01602,P03912,12,39378.36,2025-01-28,2025,1,28
T02768,ST05891,P01081,8,142760.96,2025-04-11,2025,4,11
T02769,ST01516,P07232,1,24440.17,2025-04-15,2025,4,15
T02770,ST01621,P05050,12,108167.52,2025-10-26,2025,10,26
T02771,ST09458,P03962,9,55572.75,2025-08-12,2025,8,12
T02772,ST09935,P06948,30,478894.2,2025-10-15,2025,10,15
T02773,ST02009,P00640,6,4884.0,2025-08-11,2025,8,11
T02774,ST00711,P05406,37,911396.95,2025-01-17,2025,1,17
T02775,ST02110,P02768,28,91033.88,2025-07-10,2025,7,10
T02776,ST04175,P04487,21,367967.88,2025-07-06,2025,7,6
T02777,ST07857,P02826,8,119342.08,2025-06-06,2025,6,6
T02778,ST09952,P00837,38,797280.66,2025-05-05,2025,5,5
T02779,ST05073,P03882,33,659240.67,2025-12-31,2025,12,31
T02780,ST03805,P07700,43,1018245.16,2025-09-14,2025,9,14
T02781,ST05700,P05564,45,718561.8,2025-12-31,2025,12,31
T02782,ST02587,P07973,38,108380.56,2025-05-26,2025,5,26
T02783,ST07693,P00869,3,65325.96,2025-08-02,2025,8,2
T02784,ST06090,P00687,35,640071.25,2025-12-21,2025,12,21
T02785,ST07891,P01979,2,3036.06,2025-09-03,2025,9,3
T02786,ST09677,P08042,21,508484.76,2025-10-17,2025,10,17
T02787,ST00388,P06507,13,184380.82,2025-06-28,2025,6,28
T02788,ST05039,P05878,43,919168.0,2025-03-28,2025,3,28
T02789,ST09203,P02985,27,45452.88,2025-05-27,2025,5,27
T02790,ST01635,P08767,50,62072.5,2025-12-27,2025,12,27
T02791,ST04640,P02907,35,462833.0,2025-10-18,2025,10,18
T02792,ST06662,P00777,44,905147.76,2025-02-03,2025,2,3
T02793,ST09224,P02687,32,158947.52,2025-10-12,2025,10,12
T02794,ST06946,P02412,13,88251.15,2025-03-02,2025,3,2
T02795,ST00531,P05117,16,57702.24,2025-03-28,2025,3,28
T02796,ST04396,P00330,6,57639.48,2025-05-27,2025,5,27
T02797,ST03563,P00263,39,151191.69,2025-11-22,2025,11,22
T02798,ST07336,P04922,30,213516.6,2025-07-17,2025,7,17
T02799,ST06576,P02977,20,10490.4,2025-04-08,2025,4,8
T02800,ST09092,P04673,34,782258.06,2025-04-17,2025,4,17
T02801,ST09534,P07055,25,403015.75,2025-04-06,2025,4,6
T02802,ST05435,P09671,24,450478.56,2025-04-25,2025,4,25
T02803,ST08095,P06475,36,773795.88,2025-09-27,2025,9,27
T02804,ST03445,P05651,17,306464.1,2025-05-19,2025,5,19
T02805,ST08212,P05803,24,85033.92,2025-08-30,2025,8,30
T02806,ST08732,P06184,38,612040.54,2025-09-30,2025,9,30
T02807,ST03029,P08949,14,293057.52,2025-03-14,2025,3,14
T02808,ST01333,P07470,3,31875.09,2025-03-22,2025,3,22
T02809,ST07303,P02520,46,68803.12,2025-01-28,2025,1,28
T02810,ST07683,P00769,15,347737.95,2025-05-27,2025,5,27
T02811,ST04222,P04353,42,406259.7,2025-11-20,2025,11,20
T02812,ST03548,P07718,7,37054.57,2025-05-28,2025,5,28
T02813,ST03495,P00397,8,157894.96,2025-07-25,2025,7,25
T02814,ST06301,P05182,17,135828.64,2025-05-14,2025,5,14
T02815,ST03345,P04468,43,611016.67,2025-05-31,2025,5,31
T02816,ST03371,P01153,6,132100.5,2025-07-01,2025,7,1
T02817,ST01545,P01568,45,478831.05,2025-03-13,2025,3,13
T02818,ST05589,P02464,10,60233.2,2025-02-03,2025,2,3
T02819,ST00268,P04682,9,43536.33,2025-09-18,2025,9,18
T02820,ST06753,P00340,43,771289.71,2025-11-18,2025,11,18
T02821,ST09327,P02312,19,68442.37,2025-03-25,2025,3,25
T02822,ST07981,P07658,17,151495.5,2025-11-14,2025,11,14
T02823,ST04770,P08994,6,142571.34,2025-05-16,2025,5,16
T02824,ST05045,P03084,5,21347.6,2025-04-11,2025,4,11
T02825,ST02983,P03685,36,857755.44,2025-05-22,2025,5,22
T02826,ST06257,P01686,38,511333.7,2025-09-08,2025,9,8
T02827,ST04681,P02394,40,663750.0,2025-11-30,2025,11,30
T02828,ST07144,P08667,45,806991.75,2025-05-14,2025,5,14
T02829,ST07795,P02665,49,446556.11,2025-11-08,2025,11,8
T02830,ST01942,P00921,38,444361.36,2025-07-01,2025,7,1
T02831,ST04275,P05978,18,14366.52,2025-07-14,2025,7,14
T02832,ST02265,P08776,43,1057290.02,2025-12-23,2025,12,23
T02833,ST06981,P07354,8,174916.88,2025-10-23,2025,10,23
T02834,ST03848,P06973,35,237890.8,2025-07-15,2025,7,15
T02835,ST02144,P02091,23,381972.27,2025-07-04,2025,7,4
T02836,ST05410,P01977,44,909868.96,2025-04-13,2025,4,13
T02837,ST03949,P02074,44,135655.52,2025-03-27,2025,3,27
T02838,ST03201,P02502,25,25059.25,2025-06-06,2025,6,6
T02839,ST08203,P04509,48,967615.2,2025-09-26,2025,9,26
T02840,ST03322,P03393,13,206857.3,2025-06-11,2025,6,11
T02841,ST07240,P00887,37,872941.0,2025-10-27,2025,10,27
T02842,ST01754,P06272,32,621009.92,2025-10-23,2025,10,23
T02843,ST00362,P07518,36,135201.96,2025-04-13,2025,4,13
T02844,ST01434,P03853,13,145678.65,2025-09-14,2025,9,14
T02845,ST05738,P04722,31,233033.82,2025-06-03,2025,6,3
T02846,ST08199,P01517,24,258897.12,2025-07-28,2025,7,28
T02847,ST06774,P04442,19,89572.27,2025-06-22,2025,6,22
T02848,ST09430,P07996,12,244960.32,2025-03-02,2025,3,2
T02849,ST04587,P02983,11,90850.98,2025-04-28,2025,4,28
T02850,ST07800,P09689,40,805644.0,2025-10-12,2025,10,12
T02851,ST04130,P07495,26,146736.2,2025-11-09,2025,11,9
T02852,ST08266,P04468,35,282620.1,2025-10-17,2025,10,17
T02853,ST00453,P05205,5,67298.9,2025-08-27,2025,8,27
T02854,ST03825,P09333,14,250562.9,2025-08-21,2025,8,21
T02855,ST00934,P07827,27,64933.38,2025-01-12,2025,1,12
T02856,ST05259,P09622,27,219739.23,2025-04-06,2025,4,6
T02857,ST06171,P07646,21,384562.5,2025-01-30,2025,1,30
T02858,ST04751,P03712,44,313026.12,2025-10-05,2025,10,5
T02859,ST04745,P06289,36,37461.24,2025-02-18,2025,2,18
T02860,ST07702,P02795,26,187206.76,2025-09-05,2025,9,5
T02861,ST03083,P00098,10,11394.4,2025-12-05,2025,12,5
T02862,ST00918,P09817,31,475353.69,2025-05-10,2025,5,10
T02863,ST00452,P02499,16,263712.48,2025-10-19,2025,10,19
T02864,ST06488,P09414,38,455018.84,2025-11-09,2025,11,9
T02865,ST02626,P00778,14,18339.58,2025-10-16,2025,10,16
T02866,ST07936,P09455,40,194715.2,2025-11-26,2025,11,26
T02867,ST05388,P05599,49,332235.68,2025-10-01,2025,10,1
T02868,ST01148,P04547,31,48701.0,2025-10-07,2025,10,7
T02869,ST04577,P01271,7,73036.11,2025-06-26,2025,6,26
T02870,ST08103,P00818,48,520120.32,2025-07-31,2025,7,31
T02871,ST03806,P02740,49,475112.82,2025-12-06,2025,12,6
T02872,ST06162,P07602,24,70667.28,2025-07-15,2025,7,15
T02873,ST08311,P00369,36,588913.92,2025-03-16,2025,3,16
T02874,ST09596,P05909,36,369163.44,2025-03-15,2025,3,15
T02875,ST08970,P05805,13,128837.41,2025-04-26,2025,4,26
T02876,ST01862,P07539,35,157297.0,2025-06-26,2025,6,26
T02877,ST02103,P02732,10,39451.4,2025-03-16,2025,3,16
T02878,ST06974,P04500,43,9769.6,2025-01-11,2025,1,11
T02879,ST08997,P05886,19,187806.45,2025-02-08,2025,2,8
T02880,ST01650,P05512,4,12910.44,2025-03-10,2025,3,10
T02881,ST03423,P04180,11,47599.97,2025-01-10,2025,1,10
T02882,ST03256,P09455,43,410083.69,2025-12-11,2025,12,11
T02883,ST05895,P08828,46,755190.74,2025-11-29,2025,11,29
T02884,ST05324,P07356,33,600722.76,2025-02-25,2025,2,25
T02885,ST09912,P09174,12,235044.72,2025-08-10,2025,8,10
T02886,ST00996,P05620,16,10258.08,2025-02-06,2025,2,6
T02887,ST04978,P08041,46,709406.48,2025-09-23,2025,9,23
T02888,ST04320,P02705,29,295716.77,2025-05-13,2025,5,13
T02889,ST00616,P09934,38,322496.12,2025-09-15,2025,9,15
T02890,ST03721,P03114,28,428984.36,2025-04-20,2025,4,20
T02891,ST00426,P05334,30,444894.9,2025-07-25,2025,7,25
T02892,ST03149,P07834,30,405904.2,2025-04-05,2025,4,5
T02893,ST02126,P05805,1,21469.99,2025-09-19,2025,9,19
T02894,ST06450,P03951,5,89781.8,2025-12-19,2025,12,19
T02895,ST03067,P00704,42,370355.58,2025-05-21,2025,5,21
T02896,ST01710,P07435,33,286905.96,2025-05-17,2025,5,17
T02897,ST06090,P02751,29,22748.47,2025-02-25,2025,2,25
T02898,ST06872,P02440,27,639898.65,2025-02-16,2025,2,16
T02899,ST02007,P00241,33,637045.2,2025-03-27,2025,3,27
T02900,ST07682,P08610,14,174643.42,2025-09-21,2025,9,21
T02901,ST04425,P01494,26,23166.52,2025-07-21,2025,7,21
T02902,ST00324,P05447,26,400623.34,2025-03-30,2025,3,30
T02903,ST08225,P00375,30,373366.2,2025-06-19,2025,6,19
T02904,ST05084,P08206,11,3013.89,2025-09-16,2025,9,16
T02905,ST03842,P03994,24,105283.68,2025-10-21,2025,10,21
T02906,ST09519,P04262,34,567700.04,2025-10-31,2025,10,31
T02907,ST06448,P09848,2,47236.4,2025-03-18,2025,3,18
T02908,ST05643,P05106,35,492228.8,2025-04-28,2025,4,28
T02909,ST05951,P03079,2,17021.94,2025-06-07,2025,6,7
T02910,ST07448,P05976,1,21128.88,2025-05-11,2025,5,11
T02911,ST06907,P08689,28,406337.96,2025-03-09,2025,3,9
